Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.644015,[10 40] ; [32  5],[24.13793103 25.86206897] ; [17.86206897 19.13793103],1
d3,1,0.0,29.538134,[12 38] ; [32  7],[24.71910112 25.28089888] ; [19.28089888 19.71910112],1
d4,1,0.0,27.832676,[22 28] ; [37  1],[33.52272727 16.47727273] ; [25.47727273 12.52272727],1
d5,1,0.0,26.882484,[23 27] ; [38  1],[34.26966292 15.73033708] ; [26.73033708 12.26966292],1
a4,1,8.4e-05,15.473843,[12 38] ; [25 13],[21.02272727 28.97727273] ; [15.97727273 22.02272727],1
r2,1,0.000618,11.720697,[20 26] ; [27  6],[27.36708861 18.63291139] ; [19.63291139 13.36708861],1
a3,1,0.001356,10.264035,[24 25] ; [32  7],[31.18181818 17.81818182] ; [24.81818182 14.18181818],0
a5,1,0.002418,9.201328,[24 26] ; [31  8],[30.8988764 19.1011236] ; [24.1011236 14.8988764],0
a2,1,0.009237,6.776353,[ 3 47] ; [10 29],[ 7.30337079 42.69662921] ; [ 5.69662921 33.30337079],0
v2,1,0.055258,3.674287,[16 32] ; [20 17],[20.32941176 27.67058824] ; [15.67058824 21.32941176],0
u1,1,0.062444,3.471254,[ 2 48] ; [ 6 33],[ 4.49438202 45.50561798] ; [ 3.50561798 35.49438202],0
p5,1,0.068978,3.307185,[ 3 47] ; [ 7 31],[ 5.68181818 44.31818182] ; [ 4.31818182 33.68181818],0
v3,1,0.078885,3.087719,[10 40] ; [14 24],[13.63636364 36.36363636] ; [10.36363636 27.63636364],0
s6,1,0.104266,2.639046,[24 26] ; [11 25],[20.34883721 29.65116279] ; [14.65116279 21.34883721],0
u2,1,0.131614,2.273366,[11 13] ; [1 6],[ 9.29032258 14.70967742] ; [2.70967742 4.29032258],0
p1,1,0.157088,2.002035,[ 4 46] ; [ 7 32],[ 6.17977528 43.82022472] ; [ 4.82022472 34.17977528],0
r1,1,0.163318,1.94323,[12 38] ; [14 23],[14.94252874 35.05747126] ; [11.05747126 25.94252874],0
p7,1,0.180027,1.797397,[22 27] ; [11 25],[19.02352941 29.97647059] ; [13.97647059 22.02352941],0
p2,1,0.194182,1.6856,[32 18] ; [18 18],[29.06976744 20.93023256] ; [20.93023256 15.06976744],0
b3,1,0.199966,1.64262,[15 20] ; [ 7 19],[12.62295082 22.37704918] ; [ 9.37704918 16.62295082],0
b2,1,0.199966,1.64262,[15 20] ; [ 7 19],[12.62295082 22.37704918] ; [ 9.37704918 16.62295082],0
a7,1,0.238494,1.389474,[20 30] ; [20 18],[22.72727273 27.27272727] ; [17.27272727 20.72727273],0
s2,1,0.287734,1.130192,[14 36] ; [14 22],[16.27906977 33.72093023] ; [11.72093023 24.27906977],0
n1,1,0.288776,1.12532,[11 11] ; [ 6 12],[ 9.35 12.65] ; [ 7.65 10.35],0
s8,1,0.32938,0.951334,[10 40] ; [11 27],[11.93181818 38.06818182] ; [ 9.06818182 28.93181818],0
s5,1,0.332618,0.938678,[ 6 43] ; [ 7 28],[ 7.58333333 41.41666667] ; [ 5.41666667 29.58333333],0
p6,1,0.3638,0.824732,[ 9 39] ; [10 27],[10.72941176 37.27058824] ; [ 8.27058824 28.72941176],0
