Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.001001,10.825084,[35 19] ; [ 9 23],[27.62790698 26.37209302] ; [16.37209302 15.62790698],0
s6,1,0.328972,0.952941,[36 15] ; [18 12],[34. 17.] ; [20. 10.],0
p10,1,0.331317,0.943744,[44  9] ; [23  8],[42.27380952 10.72619048] ; [24.72619048  6.27380952],0
p2,1,0.364826,0.821214,[43 11] ; [22  9],[41.29411765 12.70588235] ; [23.70588235  7.29411765],0
u2,1,0.371949,0.797143,[12  9] ; [4 6],[10.83870968 10.16129032] ; [5.16129032 4.83870968],0
a3,1,0.378786,0.774638,[32 22] ; [22 10],[33.90697674 20.09302326] ; [20.09302326 11.90697674],0
d4,1,0.410621,0.677003,[43 11] ; [23  9],[41.44186047 12.55813953] ; [24.55813953  7.44186047],0
a1,1,0.412036,0.67292,[ 4 50] ; [ 1 31],[ 3.13953488 50.86046512] ; [ 1.86046512 30.13953488],0
s1,1,0.412036,0.67292,[ 4 50] ; [ 1 31],[ 3.13953488 50.86046512] ; [ 1.86046512 30.13953488],0
v3,1,0.451043,0.568031,[25 28] ; [12 19],[23.3452381 29.6547619] ; [13.6547619 17.3452381],0
s5,1,0.493294,0.469333,[17 33] ; [ 8 22],[15.625 34.375] ; [ 9.375 20.625],0
p7,1,0.497094,0.461135,[29 25] ; [19 12],[30.49411765 23.50588235] ; [17.50588235 13.49411765],0
v2,1,0.499692,0.455591,[32 21] ; [21 10],[33.44047619 19.55952381] ; [19.55952381 11.44047619],0
a5,1,0.57864,0.308439,[32 22] ; [17 15],[30.76744186 23.23255814] ; [18.23255814 13.76744186],0
p5,1,0.602083,0.271865,[ 9 45] ; [ 4 28],[ 8.1627907 45.8372093] ; [ 4.8372093 27.1627907],0
b5,1,0.613933,0.254488,[35 19] ; [19 13],[33.90697674 20.09302326] ; [20.09302326 11.90697674],0
a8,1,0.631082,0.230597,[ 3 48] ; [ 1 28],[ 2.55 48.45] ; [ 1.45 27.55],0
r3,1,0.659759,0.193816,[45  8] ; [26  6],[44.27058824  8.72941176] ; [26.72941176  5.27058824],0
p8,1,0.671586,0.179753,[26 28] ; [13 17],[25.07142857 28.92857143] ; [13.92857143 16.07142857],0
n3,1,0.742174,0.108225,[8 6] ; [7 4],[8.4 5.6] ; [6.6 4.4],0
n4,1,0.743215,0.107321,[37 17] ; [23  9],[37.6744186 16.3255814] ; [22.3255814  9.6744186],0
p3,1,0.74415,0.106512,[31 22] ; [17 14],[30.28571429 22.71428571] ; [17.71428571 13.28571429],0
p6,1,0.769981,0.085498,[19 33] ; [10 20],[18.3902439 33.6097561] ; [10.6097561 19.3902439],0
a2,1,0.799316,0.064634,[ 6 48] ; [ 3 29],[ 5.65116279 48.34883721] ; [ 3.34883721 28.65116279],0
p11,1,0.823766,0.049597,[40 14] ; [23  9],[39.55813953 14.44186047] ; [23.44186047  8.55813953],0
d1,1,0.826767,0.047895,[24 30] ; [15 17],[24.48837209 29.51162791] ; [14.51162791 17.48837209],0
s8,1,0.828902,0.046704,[19 35] ; [12 20],[19.46511628 34.53488372] ; [11.53488372 20.46511628],0
u1,1,0.894174,0.017695,[ 3 51] ; [ 2 30],[ 3.13953488 50.86046512] ; [ 1.86046512 30.13953488],0
p9,1,0.919245,0.010279,[46  8] ; [27  5],[45.8372093  8.1627907] ; [27.1627907  4.8372093],0
s3,1,0.958522,0.002705,[29 25] ; [17 15],[28.88372093 25.11627907] ; [17.11627907 14.88372093],0
s4,1,0.978728,0.000711,[10 44] ; [ 6 26],[10.04651163 43.95348837] ; [ 5.95348837 26.04651163],0
p1,1,0.985749,0.000319,[ 5 49] ; [ 3 29],[ 5.02325581 48.97674419] ; [ 2.97674419 29.02325581],0
