Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,106.808158,[191  84] ; [ 3 76],[150.70621469 124.29378531] ; [43.29378531 35.70621469],1
d4,1,0.0,66.980746,[242  32] ; [36 43],[215.78470255  58.21529745] ; [62.21529745 16.78470255],1
a5,1,0.0,37.798946,[219  56] ; [35 44],[197.31638418  77.68361582] ; [56.68361582 22.31638418],1
a4,1,0.0,31.537075,[145 129] ; [13 64],[123.33903134 150.66096866] ; [34.66096866 42.33903134],1
d3,1,0.0,28.963164,[201  74] ; [32 47],[181.00282486  93.99717514] ; [51.99717514 27.00282486],1
d2,1,0.0,26.268439,[151 121] ; [18 61],[130.96296296 141.03703704] ; [38.03703704 40.96296296],1
a3,1,2.4e-05,17.863038,[205  70] ; [38 39],[189.84375  85.15625] ; [53.15625 23.84375],1
a2,1,4.5e-05,16.639818,[ 73 202] ; [ 4 75],[ 59.81638418 215.18361582] ; [17.18361582 61.81638418],1
r1,1,0.000457,12.283477,[221  52] ; [49 30],[209.40340909  63.59659091] ; [60.59659091 18.40340909],1
v2,1,0.000554,11.92536,[144 117] ; [24 50],[130.88955224 130.11044776] ; [37.11044776 36.88955224],1
r3,1,0.000745,11.374602,[255  18] ; [63 15],[247.33333333  25.66666667] ; [70.66666667  7.33333333],1
p2,1,0.000782,11.28337,[220  54] ; [49 30],[208.79886686  65.20113314] ; [60.20113314 18.79886686],1
u1,1,0.000957,10.90802,[ 47 228] ; [ 2 77],[ 38.06497175 236.93502825] ; [10.93502825 68.06497175],1
p7,1,0.001499,10.079657,[142 122] ; [26 52],[129.68421053 134.31578947] ; [38.31578947 39.68421053],0
r2,1,0.001669,9.881643,[252  15] ; [65 13],[245.33043478  21.66956522] ; [71.66956522  6.33043478],0
a7,1,0.001699,9.849586,[200  74] ; [43 36],[188.61756374  85.38243626] ; [54.38243626 24.61756374],0
r4,1,0.002481,9.154301,[238  37] ; [57 22],[229.16666667  45.83333333] ; [65.83333333 13.16666667],0
s8,1,0.007285,7.201407,[115 159] ; [20 59],[104.78753541 169.21246459] ; [30.21246459 48.78753541],0
s1,1,0.009934,6.646728,[  7 262] ; [ 7 69],[ 10.91594203 258.08405797] ; [ 3.08405797 72.91594203],0
a6,1,0.012564,6.229427,[188  87] ; [42 37],[178.67231638  96.32768362] ; [51.32768362 27.67231638],0
p11,1,0.016635,5.734481,[214  61] ; [51 28],[205.86158192  69.13841808] ; [59.13841808 19.86158192],0
p1,1,0.019366,5.468143,[ 14 259] ; [10 69],[ 18.61363636 254.38636364] ; [ 5.38636364 73.61363636],0
p4,1,0.03288,4.552031,[113 159] ; [22 56],[104.91428571 167.08571429] ; [30.08571429 47.91428571],0
b4,1,0.035383,4.426574,[172 103] ; [39 40],[163.91242938 111.08757062] ; [47.08757062 31.91242938],0
p5,1,0.069785,3.288068,[ 13 261] ; [ 8 70],[ 16.34659091 257.65340909] ; [ 4.65340909 73.34659091],0
v4,1,0.092644,2.827814,[248  24] ; [66 12],[244.02285714  27.97714286] ; [69.97714286  8.02285714],0
p8,1,0.11356,2.50396,[105 162] ; [23 55],[ 99.06086957 167.93913043] ; [28.93913043 49.06086957],0
p9,1,0.114966,2.484588,[211  57] ; [54 23],[205.85507246  62.14492754] ; [59.14492754 17.85507246],0
s6,1,0.169789,1.884804,[172  98] ; [43 35],[166.81034483 103.18965517] ; [48.18965517 29.81034483],0
u2,1,0.173216,1.85489,[39 29] ; [18 23],[35.55963303 32.44036697] ; [21.44036697 19.55963303],0
s5,1,0.186661,1.743774,[ 76 189] ; [16 60],[ 71.49560117 193.50439883] ; [20.50439883 55.49560117],0
b1,1,0.19312,1.693657,[ 93 182] ; [33 46],[ 97.88135593 177.11864407] ; [28.11864407 50.88135593],0
p10,1,0.208914,1.578937,[203  70] ; [51 25],[198.68767908  74.31232092] ; [55.31232092 20.68767908],0
