Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2.5e-05,17.785875,[13 69] ; [38 44],[25.5 56.5] ; [25.5 56.5],1
p8,1,4.2e-05,16.790228,[15 68] ; [39 42],[27.32926829 55.67073171] ; [26.67073171 54.32926829],1
n6,1,0.001485,10.096961,[52 30] ; [69 12],[60.87116564 21.12883436] ; [60.12883436 20.87116564],0
p2,1,0.00299,8.813554,[53 30] ; [69 13],[61.36969697 21.63030303] ; [60.63030303 21.36969697],0
v2,1,0.003926,8.317858,[40 37] ; [60 21],[48.73417722 28.26582278] ; [51.26582278 29.73417722],0
s8,1,0.004334,8.138379,[23 60] ; [40 41],[31.88414634 51.11585366] ; [31.11585366 49.88414634],0
n5,1,0.006913,7.29546,[47 36] ; [62 19],[55.16463415 27.83536585] ; [53.83536585 27.16463415],0
p10,1,0.007164,7.231283,[51 31] ; [65 15],[58.71604938 23.28395062] ; [57.28395062 22.71604938],0
r3,1,0.009285,6.767193,[71 11] ; [80  2],[75.5  6.5] ; [75.5  6.5],0
p6,1,0.011386,6.404003,[10 72] ; [22 56],[16.4 65.6] ; [15.6 62.4],0
v4,1,0.017436,5.651914,[72 10] ; [79  2],[75.96319018  6.03680982] ; [75.03680982  5.96319018],0
r4,1,0.018497,5.548429,[65 18] ; [75  7],[70.42424242 12.57575758] ; [69.57575758 12.42424242],0
r1,1,0.025629,4.980875,[60 23] ; [70 11],[65.79268293 17.20731707] ; [64.20731707 16.79268293],0
n3,1,0.028977,4.768959,[17 10] ; [19  2],[20.25  6.75] ; [15.75  5.25],0
s7,1,0.051281,3.799057,[27 52] ; [40 41],[33.08125 45.91875] ; [33.91875 47.08125],0
s6,1,0.05806,3.591947,[45 36] ; [56 24],[50.8136646 30.1863354] ; [50.1863354 29.8136646],0
d4,1,0.086762,2.933441,[62 21] ; [70 12],[66.4 16.6] ; [65.6 16.4],0
a8,1,0.093711,2.809438,[ 9 69] ; [16 58],[12.82894737 65.17105263] ; [12.17105263 61.82894737],0
p11,1,0.132771,2.2598,[55 28] ; [63 19],[59.35757576 23.64242424] ; [58.64242424 23.35757576],0
r2,1,0.162382,1.951898,[77  6] ; [78  2],[78.92638037  4.07361963] ; [76.07361963  3.92638037],0
b4,1,0.183353,1.770232,[53 30] ; [44 38],[48.79393939 34.20606061] ; [48.20606061 33.79393939],0
v3,1,0.209759,1.573089,[28 50] ; [37 44],[31.88679245 46.11320755] ; [33.11320755 47.88679245],0
a6,1,0.212311,1.555599,[55 28] ; [46 35],[51.11585366 31.88414634] ; [49.88414634 31.11585366],0
b1,1,0.232046,1.428274,[26 57] ; [33 49],[29.67878788 53.32121212] ; [29.32121212 52.67878788],0
s4,1,0.274293,1.195152,[14 68] ; [ 9 72],[11.57055215 70.42944785] ; [11.42944785 69.57055215],0
n4,1,0.281921,1.157805,[54 29] ; [59 22],[57.18902439 25.81097561] ; [55.81097561 25.18902439],0
s1,1,0.31261,1.019618,[ 6 77] ; [ 3 79],[ 4.52727273 78.47272727] ; [ 4.47272727 77.52727273],0
s5,1,0.33148,0.943106,[22 57] ; [28 52],[24.8427673 54.1572327] ; [25.1572327 54.8427673],0
a5,1,0.371107,0.799954,[60 23] ; [54 28],[57.34545455 25.65454545] ; [56.65454545 25.34545455],0
a3,1,0.391333,0.734796,[59 23] ; [63 18],[61.37423313 20.62576687] ; [60.62576687 20.37423313],0
d1,1,0.39376,0.727299,[35 48] ; [40 42],[37.72727273 45.27272727] ; [37.27272727 44.72727273],0
d5,1,0.400605,0.706508,[59 24] ; [63 19],[61.36969697 21.63030303] ; [60.63030303 21.36969697],0
p1,1,0.430814,0.620629,[ 9 74] ; [ 6 76],[ 7.54545455 75.45454545] ; [ 7.45454545 74.54545455],0
u3,1,0.432004,0.617429,[13 11] ; [ 8 11],[11.72093023 12.27906977] ; [9.27906977 9.72093023],0
