Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.035122,[67 21] ; [17 45],[49.28 38.72] ; [34.72 27.28],1
d4,1,0.0,26.885758,[70 18] ; [23 38],[54.9261745 33.0738255] ; [38.0738255 22.9261745],1
d5,1,4e-06,21.078522,[68 20] ; [25 37],[54.56 33.44] ; [38.44 23.56],1
a4,1,9e-06,19.696417,[45 42] ; [10 52],[32.11409396 54.88590604] ; [22.88590604 39.11409396],1
d1,1,1.5e-05,18.768328,[48 40] ; [12 50],[35.2 52.8] ; [24.8 37.2],1
s7,1,6.6e-05,15.910227,[44 38] ; [12 47],[32.56737589 49.43262411] ; [23.43262411 35.56737589],1
p10,1,0.000681,11.541505,[62 26] ; [26 35],[51.97315436 36.02684564] ; [36.02684564 24.97315436],1
d2,1,0.001221,10.458519,[48 38] ; [18 44],[38.35135135 47.64864865] ; [27.64864865 34.35135135],0
p3,1,0.001442,10.151467,[44 44] ; [15 47],[34.61333333 53.38666667] ; [24.38666667 37.61333333],0
s6,1,0.002761,8.959048,[52 33] ; [22 39],[43.08219178 41.91780822] ; [30.91780822 30.08219178],0
r3,1,0.003252,8.660556,[77 11] ; [42 20],[69.81333333 18.18666667] ; [49.18666667 12.81333333],0
p9,1,0.005852,7.595434,[64 22] ; [32 29],[56.16326531 29.83673469] ; [39.83673469 21.16326531],0
r4,1,0.007417,7.169041,[69 19] ; [36 26],[61.6 26.4] ; [43.4 18.6],0
b5,1,0.007492,7.150983,[29 59] ; [34 28],[36.96 51.04] ; [26.04 35.96],0
r2,1,0.011119,6.446189,[77 10] ; [44 17],[71.12837838 15.87162162] ; [49.87162162 11.12837838],0
r1,1,0.011407,6.400757,[58 30] ; [28 34],[50.45333333 37.54666667] ; [35.54666667 26.45333333],0
s8,1,0.011672,6.360001,[34 54] ; [12 50],[26.98666667 61.01333333] ; [19.01333333 42.98666667],0
s5,1,0.013419,6.113007,[29 56] ; [ 9 49],[22.58741259 62.41258741] ; [15.41258741 42.58741259],0
s2,1,0.01552,5.856509,[35 52] ; [13 48],[28.21621622 58.78378378] ; [19.78378378 41.21621622],0
n3,1,0.016701,5.727544,[21  8] ; [11 16],[16.57142857 12.42857143] ; [15.42857143 11.57142857],0
b3,1,0.02114,5.315174,[23 33] ; [ 6 28],[18.04444444 37.95555556] ; [10.95555556 23.04444444],0
b2,1,0.02114,5.315174,[23 33] ; [ 6 28],[18.04444444 37.95555556] ; [10.95555556 23.04444444],0
p7,1,0.022525,5.204785,[52 36] ; [24 36],[45.18918919 42.81081081] ; [30.81081081 29.18918919],0
p11,1,0.038253,4.293757,[64 24] ; [35 27],[58.08 29.92] ; [40.92 21.08],0
a6,1,0.042447,4.117309,[43 45] ; [20 42],[36.96 51.04] ; [26.04 35.96],0
p4,1,0.045107,4.014638,[45 42] ; [21 39],[39.06122449 47.93877551] ; [26.93877551 33.06122449],0
n4,1,0.050718,3.817553,[67 21] ; [38 24],[61.6 26.4] ; [43.4 18.6],0
p2,1,0.061511,3.49618,[62 25] ; [35 27],[56.63758389 30.36241611] ; [40.36241611 21.63758389],0
v2,1,0.069871,3.286059,[30 58] ; [11 44],[25.23076923 62.76923077] ; [15.76923077 39.23076923],0
n6,1,0.070235,3.277526,[71 17] ; [42 20],[66.29333333 21.70666667] ; [46.70666667 15.29333333],0
u1,1,0.088729,2.897282,[ 7 81] ; [ 1 61],[ 4.69333333 83.30666667] ; [ 3.30666667 58.69333333],0
p8,1,0.092364,2.83268,[40 47] ; [20 42],[35.03355705 51.96644295] ; [24.96644295 37.03355705],0
v3,1,0.093807,2.807805,[23 62] ; [ 9 50],[18.88888889 66.11111111] ; [13.11111111 45.88888889],0
d3,1,0.10425,2.639296,[40 48] ; [20 42],[35.2 52.8] ; [24.8 37.2],0
v4,1,0.131444,2.275368,[75 13] ; [46 15],[71.46308725 16.53691275] ; [49.53691275 11.46308725],0
n2,1,0.192122,1.701271,[23  9] ; [15 12],[20.61016949 11.38983051] ; [17.38983051  9.61016949],0
s1,1,0.202356,1.62529,[ 3 85] ; [ 5 56],[ 4.72483221 83.27516779] ; [ 3.27516779 57.72483221],0
b4,1,0.218022,1.517342,[45 43] ; [38 24],[48.69333333 39.30666667] ; [34.30666667 27.69333333],0
p5,1,0.230951,1.434998,[ 9 79] ; [ 3 59],[ 7.04 80.96] ; [ 4.96 57.04],0
s4,1,0.235175,1.409286,[21 66] ; [10 52],[18.10067114 68.89932886] ; [12.89932886 49.10067114],0
s3,1,0.297947,1.083359,[43 44] ; [24 35],[39.92465753 47.07534247] ; [27.07534247 31.92465753],0
n1,1,0.300796,1.070661,[12 19] ; [ 7 20],[10.15517241 20.84482759] ; [ 8.84482759 18.15517241],0
n5,1,0.434336,0.611201,[63 25] ; [40 21],[60.83221477 27.16778523] ; [42.16778523 18.83221477],0
p6,1,0.497541,0.460178,[27 59] ; [16 45],[25.15646259 60.84353741] ; [17.84353741 43.15646259],0
u2,1,0.535095,0.384706,[11  9] ; [21 24],[ 9.84615385 10.15384615] ; [22.15384615 22.84615385],0
p12,1,0.620698,0.244887,[ 4 83] ; [ 4 58],[ 4.67114094 82.32885906] ; [ 3.32885906 58.67114094],0
p1,1,0.658375,0.195503,[ 8 80] ; [ 7 55],[ 8.8 79.2] ; [ 6.2 55.8],0
u4,1,0.802144,0.062787,[ 1 87] ; [ 1 61],[ 1.17333333 86.82666667] ; [ 0.82666667 61.17333333],0
u3,1,0.859923,0.031143,[ 7 14] ; [16 29],[ 7.31818182 13.68181818] ; [15.68181818 29.31818182],0
b1,1,0.890967,0.018791,[43 45] ; [31 31],[43.41333333 44.58666667] ; [30.58666667 31.41333333],0
a1,1,0.933174,0.007031,[ 4 84] ; [ 3 59],[ 4.10666667 83.89333333] ; [ 2.89333333 59.10666667],0
a8,1,0.968772,0.001533,[ 7 76] ; [ 5 53],[ 7.06382979 75.93617021] ; [ 4.93617021 53.06382979],0
