Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,47.283102,[ 27 113] ; [38 15],[47.15025907 92.84974093] ; [17.84974093 35.15025907],1
d5,1,5.2e-05,16.386809,[85 56] ; [48  5],[96.66494845 44.33505155] ; [36.33505155 16.66494845],1
s2,1,0.000812,11.214444,[40 99] ; [29 24],[49.953125 89.046875] ; [19.046875 33.953125],1
s8,1,0.00138,10.232296,[ 29 112] ; [23 30],[ 37.79381443 103.20618557] ; [14.20618557 38.79381443],0
d1,1,0.001496,10.083144,[52 89] ; [33 20],[61.77835052 79.22164948] ; [23.22164948 29.77835052],0
p1,1,0.006721,7.345957,[ 10 130] ; [11 42],[ 15.23316062 124.76683938] ; [ 5.76683938 47.23316062],0
s3,1,0.007099,7.247683,[51 87] ; [31 22],[59.2460733 78.7539267] ; [22.7539267 30.2460733],0
n4,1,0.009973,6.639708,[90 51] ; [44  9],[97.39175258 43.60824742] ; [36.60824742 16.39175258],0
p6,1,0.011856,6.332256,[ 11 129] ; [11 42],[ 15.95854922 124.04145078] ; [ 6.04145078 46.95854922],0
p5,1,0.014485,5.978004,[  7 134] ; [ 8 43],[ 11.015625 129.984375] ; [ 3.984375 47.015625],0
s5,1,0.014547,5.970524,[ 25 112] ; [17 31],[ 31.1027027 105.8972973] ; [10.8972973 37.1027027],0
s7,1,0.016697,5.727898,[38 97] ; [23 26],[44.75543478 90.24456522] ; [16.24456522 32.75543478],0
s6,1,0.020607,5.359711,[58 81] ; [32 21],[65.15625 73.84375] ; [24.84375 28.15625],0
p11,1,0.024837,5.035182,[76 65] ; [38 15],[82.8556701 58.1443299] ; [31.1443299 21.8556701],0
u1,1,0.031373,4.632457,[ 15 126] ; [12 41],[ 19.62371134 121.37628866] ; [ 7.37628866 45.62371134],0
p10,1,0.031805,4.608994,[76 63] ; [38 15],[82.53125 56.46875] ; [31.46875 21.53125],0
d2,1,0.040752,4.18629,[55 85] ; [29 23],[61.25 78.75] ; [22.75 29.25],0
r3,1,0.04734,3.933255,[106  34] ; [47  6],[110.98445596  29.01554404] ; [42.01554404 10.98445596],0
v4,1,0.047452,3.92928,[113  27] ; [49  4],[117.51295337  22.48704663] ; [44.48704663  8.51295337],0
d4,1,0.072387,3.228037,[96 45] ; [43 10],[101.0257732  39.9742268] ; [37.9742268 15.0257732],0
a4,1,0.079978,3.065339,[54 85] ; [28 25],[59.36458333 79.63541667] ; [22.63541667 30.36458333],0
p2,1,0.081042,3.043888,[79 62] ; [37 16],[84.30927835 56.69072165] ; [31.69072165 21.30927835],0
r4,1,0.087537,2.919085,[97 44] ; [43 10],[101.75257732  39.24742268] ; [38.24742268 14.75257732],0
n6,1,0.099815,2.70849,[97 43] ; [43 10],[101.55440415  38.44559585] ; [38.44559585 14.55440415],0
a8,1,0.109521,2.561125,[ 16 119] ; [ 2 48],[ 13.13513514 121.86486486] ; [ 4.86486486 45.13513514],0
p9,1,0.116057,2.469747,[87 50] ; [40 13],[91.57368421 45.42631579] ; [35.42631579 17.57368421],0
r2,1,0.13388,2.246926,[117  22] ; [49  4],[120.17708333  18.82291667] ; [45.82291667  7.17708333],0
r1,1,0.161927,1.956142,[83 58] ; [37 16],[87.21649485 53.78350515] ; [32.78350515 20.21649485],0
