Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,98.450676,[202  49] ; [171 245],[140.36431784 110.63568216] ; [232.63568216 183.36431784],1
v1,1,0.0,39.307189,[167  86] ; [172 247],[127.62946429 125.37053571] ; [211.37053571 207.62946429],1
s8,1,2e-06,23.038051,[126 129] ; [133 296],[ 96.55701754 158.44298246] ; [162.44298246 266.55701754],1
s7,1,6e-06,20.448457,[126 116] ; [140 271],[ 98.57886677 143.42113323] ; [167.42113323 243.57886677],1
n5,1,9e-06,19.76218,[209  47] ; [279 145],[183.71764706  72.28235294] ; [304.28235294 119.71764706],1
n4,1,1.4e-05,18.875554,[217  40] ; [298 130],[193.2189781  63.7810219] ; [321.7810219 106.2189781],1
s2,1,0.000367,12.695566,[129 126] ; [157 271],[106.77891654 148.22108346] ; [179.22108346 248.77891654],1
p12,1,0.000729,11.414048,[ 24 231] ; [ 14 413],[ 14.20821114 240.79178886] ; [ 23.79178886 403.20821114],1
p3,1,0.000937,10.947641,[130 126] ; [162 266],[109.28654971 146.71345029] ; [182.71345029 245.28654971],1
d1,1,0.002185,9.386986,[160  97] ; [216 214],[140.65793304 116.34206696] ; [235.34206696 194.65793304],0
n6,1,0.002636,9.043675,[219  36] ; [326 101],[203.77565982  51.22434018] ; [341.22434018  85.77565982],0
p10,1,0.002929,8.851187,[207  47] ; [303 122],[190.78055965  63.21944035] ; [319.21944035 105.78055965],0
r4,1,0.005747,7.628032,[230  27] ; [351  79],[217.34643377  39.65356623] ; [363.65356623  66.34643377],0
r1,1,0.007322,7.192304,[211  45] ; [313 113],[196.69208211  59.30791789] ; [327.30791789  98.69208211],0
r2,1,0.008449,6.935773,[243  11] ; [380  42],[234.08579882  19.91420118] ; [388.91420118  33.08579882],0
a2,1,0.010245,6.591748,[ 72 185] ; [ 84 346],[ 58.3580786 198.6419214] ; [ 97.6419214 332.3580786],0
d3,1,0.011107,6.448162,[181  76] ; [261 168],[165.58892128  91.41107872] ; [276.41107872 152.58892128],0
s6,1,0.012079,6.299241,[160  92] ; [229 198],[144.37113402 107.62886598] ; [244.62886598 182.37113402],0
d2,1,0.013836,6.059008,[135 120] ; [185 243],[119.47291362 135.52708638] ; [200.52708638 227.47291362],0
a5,1,0.018889,5.511805,[195  62] ; [290 140],[181.43377001  75.56622999] ; [303.56622999 126.43377001],0
p4,1,0.019067,5.495364,[147 107] ; [208 220],[132.21407625 121.78592375] ; [222.78592375 205.21407625],0
p9,1,0.020962,5.329958,[211  42] ; [321 102],[199.10650888  53.89349112] ; [332.89349112  90.10650888],0
a3,1,0.023297,5.146213,[189  66] ; [281 146],[175.73313783  79.26686217] ; [294.26686217 132.73313783],0
