Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.079953,3.065861,[11  4] ; [40 42],[7.88659794 7.11340206] ; [43.11340206 38.88659794],0
p11,1,0.385926,0.751741,[8 7] ; [54 29],[9.48979592 5.51020408] ; [52.51020408 30.48979592],0
b1,1,0.439149,0.598505,[7 8] ; [30 53],[5.66326531 9.33673469] ; [31.33673469 51.66326531],0
p8,1,0.493789,0.468259,[ 4 11] ; [29 52],[5.15625 9.84375] ; [27.84375 53.15625],0
