Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.001177,10.526154,[ 5 39] ; [10 11],[10.15384615 33.84615385] ; [ 4.84615385 16.15384615],0
p8,1,0.001657,9.895389,[ 8 38] ; [12 10],[13.52941176 32.47058824] ; [ 6.47058824 15.52941176],0
s3,1,0.003737,8.407395,[20 25] ; [18  4],[25.52238806 19.47761194] ; [12.47761194  9.52238806],0
p1,1,0.005182,7.814697,[ 1 45] ; [ 5 17],[ 4.05882353 41.94117647] ; [ 1.94117647 20.05882353],0
p6,1,0.006043,7.537514,[ 6 38] ; [ 9 11],[10.3125 33.6875] ; [ 4.6875 15.3125],0
s6,1,0.007063,7.256962,[15 30] ; [15  7],[20.14925373 24.85074627] ; [ 9.85074627 12.14925373],0
s4,1,0.009526,6.721396,[ 6 40] ; [ 9 13],[10.14705882 35.85294118] ; [ 4.85294118 17.14705882],0
d4,1,0.009862,6.659645,[22 23] ; [18  4],[26.86567164 18.13432836] ; [13.13432836  8.86567164],0
r3,1,0.024669,5.046992,[30 16] ; [20  2],[33.82352941 12.17647059] ; [16.17647059  5.82352941],0
s7,1,0.026373,4.931383,[ 9 32] ; [10 10],[12.7704918 28.2295082] ; [ 6.2295082 13.7704918],0
p4,1,0.0447,4.029928,[15 30] ; [13  9],[18.80597015 26.19402985] ; [ 9.19402985 12.80597015],0
r4,1,0.047827,3.91605,[24 22] ; [17  5],[27.73529412 18.26470588] ; [13.26470588  8.73529412],0
n5,1,0.064394,3.42044,[23 22] ; [ 6 16],[19.47761194 25.52238806] ; [ 9.52238806 12.47761194],0
u2,1,0.067338,3.346735,[12  9] ; [9 1],[14.22580645  6.77419355] ; [6.77419355 3.22580645],0
p2,1,0.097177,2.751279,[21 24] ; [15  7],[24.17910448 20.82089552] ; [11.82089552 10.17910448],0
s2,1,0.117489,2.450475,[14 32] ; [11 11],[16.91176471 29.08823529] ; [ 8.08823529 13.91176471],0
s8,1,0.134499,2.239789,[ 9 37] ; [ 8 14],[11.5 34.5] ; [ 5.5 16.5],0
p7,1,0.16296,1.946544,[18 26] ; [13  9],[20.66666667 23.33333333] ; [10.33333333 11.66666667],0
a5,1,0.169222,1.889822,[19 27] ; [13  9],[21.64705882 24.35294118] ; [10.35294118 11.64705882],0
v3,1,0.172458,1.861445,[ 7 36] ; [ 6 13],[ 9.01612903 33.98387097] ; [ 3.98387097 15.01612903],0
n1,1,0.195321,1.677019,[10 13] ; [5 2],[11.5 11.5] ; [3.5 3.5],0
a8,1,0.218666,1.513106,[ 1 42] ; [ 2 20],[ 1.98461538 41.01538462] ; [ 1.01538462 20.98461538],0
d1,1,0.296949,1.087847,[13 33] ; [ 9 13],[14.88235294 31.11764706] ; [ 7.11764706 14.88235294],0
v1,1,0.30507,1.0519,[19 27] ; [12 10],[20.97058824 25.02941176] ; [10.02941176 11.97058824],0
b4,1,0.373158,0.793121,[24 22] ; [14  8],[25.70588235 20.29411765] ; [12.29411765  9.70588235],0
p10,1,0.383213,0.760369,[19 25] ; [12 10],[20.66666667 23.33333333] ; [10.33333333 11.66666667],0
a1,1,0.389708,0.739853,[ 5 41] ; [ 1 21],[ 4.05882353 41.94117647] ; [ 1.94117647 20.05882353],0
a2,1,0.436774,0.604743,[ 2 44] ; [ 2 20],[ 2.70588235 43.29411765] ; [ 1.29411765 20.70588235],0
r1,1,0.468736,0.524954,[25 21] ; [14  8],[26.38235294 19.61764706] ; [12.61764706  9.38235294],0
d3,1,0.502822,0.448976,[15 31] ; [ 9 13],[16.23529412 29.76470588] ; [ 7.76470588 14.23529412],0
u3,1,0.519043,0.415794,[10 11] ; [6 4],[10.83870968 10.16129032] ; [5.16129032 4.83870968],0
n2,1,0.55081,0.355867,[18  6] ; [6 1],[18.58064516  5.41935484] ; [5.41935484 1.58064516],0
p11,1,0.592116,0.287052,[24 22] ; [13  9],[25.02941176 20.97058824] ; [11.97058824 10.02941176],0
a6,1,0.62401,0.240272,[16 30] ; [ 9 13],[16.91176471 29.08823529] ; [ 8.08823529 13.91176471],0
v4,1,0.652972,0.202173,[31 12] ; [17  5],[31.75384615 11.24615385] ; [16.24615385  5.75384615],0
r2,1,0.670242,0.181319,[34 10] ; [18  4],[34.66666667  9.33333333] ; [17.33333333  4.66666667],0
b1,1,0.678291,0.172057,[29 17] ; [15  7],[29.76470588 16.23529412] ; [14.23529412  7.76470588],0
n3,1,0.697893,0.150673,[15  8] ; [4 3],[14.56666667  8.43333333] ; [4.43333333 2.56666667],0
p9,1,0.727603,0.121324,[22 22] ; [12 10],[22.66666667 21.33333333] ; [11.33333333 10.66666667],0
s1,1,0.730739,0.118434,[ 3 42] ; [ 1 21],[ 2.68656716 42.31343284] ; [ 1.31343284 20.68656716],0
b2,1,0.734547,0.114977,[ 9 16] ; [ 7 10],[ 9.52380952 15.47619048] ; [ 6.47619048 10.52380952],0
b3,1,0.734547,0.114977,[ 9 16] ; [ 7 10],[ 9.52380952 15.47619048] ; [ 6.47619048 10.52380952],0
d2,1,0.746143,0.104801,[19 27] ; [10 12],[19.61764706 26.38235294] ; [ 9.38235294 12.61764706],0
d5,1,0.854567,0.033597,[24 22] ; [12 10],[24.35294118 21.64705882] ; [11.64705882 10.35294118],0
n4,1,0.854567,0.033597,[24 22] ; [12 10],[24.35294118 21.64705882] ; [11.64705882 10.35294118],0
b5,1,0.854567,0.033597,[22 24] ; [10 12],[21.64705882 24.35294118] ; [10.35294118 11.64705882],0
a4,1,0.948025,0.004249,[15 31] ; [ 7 15],[14.88235294 31.11764706] ; [ 7.11764706 14.88235294],0
p5,1,0.985021,0.000352,[ 2 43] ; [ 1 21],[ 2.01492537 42.98507463] ; [ 0.98507463 21.01492537],0
a3,1,0.987787,0.000234,[25 21] ; [12 10],[25.02941176 20.97058824] ; [11.97058824 10.02941176],0
v2,1,1.0,0.0,[16 26] ; [ 8 13],[16. 26.] ; [ 8. 13.],0
