Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,34.307021,[ 6 29] ; [27  3],[17.76923077 17.23076923] ; [15.23076923 14.76923077],1
b5,1,0.319817,0.989696,[20 18] ; [20 11],[22.02898551 15.97101449] ; [17.97101449 13.02898551],0
p8,1,0.327484,0.958822,[ 7 30] ; [ 9 22],[ 8.70588235 28.29411765] ; [ 7.29411765 23.70588235],0
p6,1,0.354896,0.855875,[ 5 31] ; [ 7 24],[ 6.44776119 29.55223881] ; [ 5.55223881 25.44776119],0
p7,1,0.410351,0.677783,[10 28] ; [11 20],[11.56521739 26.43478261] ; [ 9.43478261 21.56521739],0
p5,1,0.435303,0.608634,[ 1 36] ; [ 2 28],[ 1.65671642 35.34328358] ; [ 1.34328358 28.65671642],0
a4,1,0.480504,0.497719,[15 22] ; [10 21],[13.60294118 23.39705882] ; [11.39705882 19.60294118],0
u2,1,0.484118,0.489574,[ 4 10] ; [5 7],[4.84615385 9.15384615] ; [4.15384615 7.84615385],0
s7,1,0.524803,0.404444,[ 7 28] ; [ 8 22],[ 8.07692308 26.92307692] ; [ 6.92307692 23.07692308],0
s6,1,0.536171,0.382683,[12 26] ; [12 19],[13.2173913 24.7826087] ; [10.7826087 20.2173913],0
r2,1,0.55733,0.344348,[24 12] ; [22  8],[25.09090909 10.90909091] ; [20.90909091  9.09090909],0
d4,1,0.562226,0.335865,[27 11] ; [20 11],[25.88405797 12.11594203] ; [21.11594203  9.88405797],0
p4,1,0.614799,0.253246,[ 9 29] ; [ 9 22],[ 9.91304348 28.08695652] ; [ 8.08695652 22.91304348],0
a2,1,0.653298,0.201768,[ 5 33] ; [ 3 28],[ 4.4057971 33.5942029] ; [ 3.5942029 27.4057971],0
s4,1,0.697525,0.151059,[ 6 32] ; [ 6 25],[ 6.60869565 31.39130435] ; [ 5.39130435 25.60869565],0
b3,1,0.715762,0.132589,[11 15] ; [10 11],[11.61702128 14.38297872] ; [ 9.38297872 11.61702128],0
b2,1,0.715762,0.132589,[11 15] ; [10 11],[11.61702128 14.38297872] ; [ 9.38297872 11.61702128],0
v3,1,0.726558,0.122296,[ 9 28] ; [ 6 23],[ 8.40909091 28.59090909] ; [ 6.59090909 22.40909091],0
a5,1,0.775092,0.081636,[22 16] ; [19 12],[22.57971014 15.42028986] ; [18.42028986 12.57971014],0
n4,1,0.815379,0.054519,[21 17] ; [18 13],[21.47826087 16.52173913] ; [17.52173913 13.47826087],0
d1,1,0.815379,0.054519,[17 21] ; [13 18],[16.52173913 21.47826087] ; [13.47826087 17.52173913],0
u1,1,0.818093,0.0529,[ 3 35] ; [ 2 29],[ 2.75362319 35.24637681] ; [ 2.24637681 28.75362319],0
n1,1,0.823218,0.049911,[ 6 10] ; [5 7],[6.28571429 9.71428571] ; [4.71428571 7.28571429],0
a8,1,0.855101,0.033348,[ 2 35] ; [ 2 29],[ 2.17647059 34.82352941] ; [ 1.82352941 29.17647059],0
a3,1,0.873479,0.025358,[24 14] ; [19 12],[23.68115942 14.31884058] ; [19.31884058 11.68115942],0
p12,1,0.883644,0.021419,[ 1 37] ; [ 1 30],[ 1.10144928 36.89855072] ; [ 0.89855072 30.10144928],0
u3,1,0.898768,0.016184,[5 9] ; [4 8],[4.84615385 9.15384615] ; [4.15384615 7.84615385],0
s1,1,0.907515,0.013496,[ 4 34] ; [ 3 28],[ 3.85507246 34.14492754] ; [ 3.14492754 27.85507246],0
