Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.001388,10.221828,[9 5] ; [ 9 37],[4.2 9.8] ; [13.8 32.2],0
p7,1,0.002018,9.533279,[9 5] ; [ 9 35],[4.34482759 9.65517241] ; [13.65517241 30.34482759],0
d3,1,0.008082,7.015324,[11  3] ; [18 29],[6.6557377 7.3442623] ; [22.3442623 24.6557377],0
d4,1,0.010094,6.61822,[12  2] ; [22 25],[7.80327869 6.19672131] ; [26.19672131 20.80327869],0
v1,1,0.035371,4.427167,[7 7] ; [10 37],[ 3.90163934 10.09836066] ; [13.09836066 33.90163934],0
p9,1,0.045719,3.991931,[9 5] ; [15 29],[5.79310345 8.20689655] ; [18.20689655 25.79310345],0
p8,1,0.048544,3.891054,[6 8] ; [ 8 38],[ 3.26666667 10.73333333] ; [10.73333333 35.26666667],0
p2,1,0.061866,3.486631,[9 5] ; [17 30],[5.96721311 8.03278689] ; [20.03278689 26.96721311],0
d1,1,0.082686,3.011292,[7 7] ; [12 35],[4.36065574 9.63934426] ; [14.63934426 32.36065574],0
p11,1,0.082686,3.011292,[7 7] ; [12 35],[4.36065574 9.63934426] ; [14.63934426 32.36065574],0
n5,1,0.082686,3.011292,[7 7] ; [35 12],[9.63934426 4.36065574] ; [32.36065574 14.63934426],0
p5,1,0.103543,2.650104,[ 3 11] ; [ 3 43],[ 1.4 12.6] ; [ 4.6 41.4],0
a5,1,0.10541,2.621718,[10  4] ; [22 25],[7.3442623 6.6557377] ; [24.6557377 22.3442623],0
n6,1,0.134487,2.23993,[8 5] ; [18 29],[5.63333333 7.36666667] ; [20.36666667 26.63333333],0
p10,1,0.134827,2.236025,[8 6] ; [16 30],[5.6 8.4] ; [18.4 27.6],0
s2,1,0.160865,1.966077,[ 4 10] ; [ 6 41],[ 2.29508197 11.70491803] ; [ 7.70491803 39.29508197],0
n2,1,0.166485,1.914312,[1 4] ; [15 13],[2.42424242 2.57575758] ; [13.57575758 14.42424242],0
b2,1,0.208161,1.584171,[2 7] ; [15 18],[3.64285714 5.35714286] ; [13.35714286 19.64285714],0
b3,1,0.208161,1.584171,[2 7] ; [15 18],[3.64285714 5.35714286] ; [13.35714286 19.64285714],0
p1,1,0.293787,1.102186,[ 3 11] ; [ 5 42],[ 1.83606557 12.16393443] ; [ 6.16393443 40.83606557],0
b5,1,0.336259,0.924644,[8 6] ; [20 27],[6.42622951 7.57377049] ; [21.57377049 25.42622951],0
u2,1,0.34509,0.891429,[1 4] ; [ 9 12],[1.92307692 3.07692308] ; [ 8.07692308 12.92307692],0
a8,1,0.350794,0.870582,[ 1 12] ; [ 1 43],[ 0.45614035 12.54385965] ; [ 1.54385965 42.45614035],0
p12,1,0.354985,0.855559,[ 1 13] ; [ 1 46],[ 0.45901639 13.54098361] ; [ 1.54098361 45.45901639],0
s7,1,0.381637,0.765421,[ 2 11] ; [12 32],[3.19298246 9.80701754] ; [10.80701754 33.19298246],0
v4,1,0.412455,0.671713,[6 8] ; [26 21],[7.3442623 6.6557377] ; [24.6557377 22.3442623],0
a7,1,0.434516,0.610721,[7 7] ; [18 29],[5.73770492 8.26229508] ; [19.26229508 27.73770492],0
a2,1,0.450778,0.568694,[ 1 13] ; [ 7 40],[ 1.83606557 12.16393443] ; [ 6.16393443 40.83606557],0
d5,1,0.463199,0.538155,[9 5] ; [25 22],[7.80327869 6.19672131] ; [26.19672131 20.80327869],0
a6,1,0.497188,0.460934,[8 6] ; [22 25],[6.8852459 7.1147541] ; [23.1147541 23.8852459],0
s1,1,0.524183,0.405655,[ 2 12] ; [ 4 43],[ 1.37704918 12.62295082] ; [ 4.62295082 42.37704918],0
u3,1,0.561545,0.337037,[1 4] ; [ 7 14],[1.53846154 3.46153846] ; [ 6.46153846 14.53846154],0
a3,1,0.605897,0.266193,[9 5] ; [26 20],[8.16666667 5.83333333] ; [26.83333333 19.16666667],0
n4,1,0.647877,0.208587,[9 5] ; [27 20],[8.26229508 5.73770492] ; [27.73770492 19.26229508],0
u1,1,0.660979,0.192337,[ 1 13] ; [ 2 45],[ 0.68852459 13.31147541] ; [ 2.31147541 44.68852459],0
b4,1,0.689307,0.159836,[8 6] ; [24 23],[7.3442623 6.6557377] ; [24.6557377 22.3442623],0
a4,1,0.708528,0.139752,[5 9] ; [19 27],[5.6 8.4] ; [18.4 27.6],0
s5,1,0.727365,0.121545,[ 2 12] ; [ 5 41],[ 1.63333333 12.36666667] ; [ 5.36666667 40.63333333],0
s3,1,0.737395,0.112429,[4 9] ; [12 34],[3.52542373 9.47457627] ; [12.47457627 33.52542373],0
b1,1,0.751439,0.100326,[9 5] ; [28 19],[8.49180328 5.50819672] ; [28.50819672 18.49180328],0
v2,1,0.784846,0.074534,[ 2 12] ; [ 8 38],[ 2.33333333 11.66666667] ; [ 7.66666667 38.33333333],0
r1,1,0.812562,0.056227,[ 4 10] ; [15 32],[4.36065574 9.63934426] ; [14.63934426 32.36065574],0
s6,1,0.850606,0.035474,[ 3 11] ; [ 9 38],[ 2.75409836 11.24590164] ; [ 9.24590164 37.75409836],0
s4,1,0.850606,0.035474,[ 3 11] ; [ 9 38],[ 2.75409836 11.24590164] ; [ 9.24590164 37.75409836],0
v3,1,0.850606,0.035474,[ 3 11] ; [ 9 38],[ 2.75409836 11.24590164] ; [ 9.24590164 37.75409836],0
r2,1,0.897435,0.016616,[8 6] ; [26 18],[8.20689655 5.79310345] ; [25.79310345 18.20689655],0
p6,1,0.904703,0.014333,[ 2 12] ; [ 6 40],[ 1.86666667 12.13333333] ; [ 6.13333333 39.86666667],0
n1,1,0.905218,0.014178,[2 3] ; [12 16],[2.12121212 2.87878788] ; [11.87878788 16.12121212],0
d2,1,0.967244,0.001686,[6 8] ; [20 26],[6.06666667 7.93333333] ; [19.93333333 26.06666667],0
n3,1,0.97598,0.000907,[2 3] ; [11 17],[1.96969697 3.03030303] ; [11.03030303 16.96969697],0
