Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,36.61743,[116  21] ; [115 101],[89.65155807 47.34844193] ; [141.34844193  74.65155807],1
p4,1,0.0,36.058548,[115  25] ; [114 110],[88.07692308 51.92307692] ; [140.92307692  83.07692308],1
p8,1,1e-06,25.018552,[97 44] ; [ 93 129],[73.80165289 67.19834711] ; [116.19834711 105.80165289],1
p3,1,1e-06,24.239828,[94 46] ; [ 91 133],[71.15384615 68.84615385] ; [113.84615385 110.15384615],1
p5,1,5e-06,20.92351,[ 30 111] ; [ 12 208],[ 16.40443213 124.59556787] ; [ 25.59556787 194.40443213],1
p12,1,0.000145,14.43906,[ 27 114] ; [ 14 210],[ 15.83835616 125.16164384] ; [ 25.16164384 198.83835616],1
v1,1,0.000218,13.668393,[89 50] ; [ 93 119],[72.07407407 66.92592593] ; [109.92592593 102.07407407],1
p1,1,0.000253,13.388929,[ 23 117] ; [ 11 212],[ 13.11294766 126.88705234] ; [ 20.88705234 202.11294766],1
s8,1,0.001457,10.132683,[92 48] ; [109 115],[77.30769231 62.69230769] ; [123.69230769 100.30769231],0
n4,1,0.001976,9.57185,[121  20] ; [161  63],[108.9369863  32.0630137] ; [173.0630137  50.9369863],0
s5,1,0.003001,8.806769,[66 65] ; [ 74 142],[52.85302594 78.14697406] ; [ 87.14697406 128.85302594],0
a3,1,0.007623,7.119975,[112  28] ; [151  74],[100.87671233  39.12328767] ; [162.12328767  62.87671233],0
s7,1,0.007952,7.044144,[96 40] ; [122  94],[84.22727273 51.77272727] ; [133.77272727  82.22727273],0
d2,1,0.007956,7.043386,[85 55] ; [104 120],[72.69230769 67.30769231] ; [116.30769231 107.69230769],0
d1,1,0.009081,6.806839,[104  37] ; [136  89],[92.45901639 48.54098361] ; [147.54098361  77.45901639],0
b3,1,0.010836,6.492065,[38 48] ; [35 93],[29.3364486 56.6635514] ; [43.6635514 84.3364486],0
b2,1,0.010836,6.492065,[38 48] ; [35 93],[29.3364486 56.6635514] ; [43.6635514 84.3364486],0
n5,1,0.015808,5.824069,[118  23] ; [163  61],[108.55068493  32.44931507] ; [172.44931507  51.55068493],0
u1,1,0.016714,5.726183,[43 98] ; [ 44 181],[ 33.51639344 107.48360656] ; [ 53.48360656 171.51639344],0
