Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.315669,[150  32] ; [34 39],[131.3254902  50.6745098] ; [52.6745098 20.3254902],1
p7,1,0.0,31.88091,[122  60] ; [21 53],[101.6640625  80.3359375] ; [41.3359375 32.6640625],1
p10,1,0.0,30.04531,[141  40] ; [32 43],[122.31640625  58.68359375] ; [50.68359375 24.31640625],1
v4,1,1e-06,24.682034,[168  12] ; [54 23],[155.48638132  24.51361868] ; [66.51361868 10.48638132],1
p8,1,4e-06,21.49002,[91 89] ; [15 62],[ 74.24124514 105.75875486] ; [31.75875486 45.24124514],1
p11,1,3.6e-05,17.091369,[144  39] ; [41 36],[130.21153846  52.78846154] ; [54.78846154 22.21153846],1
r3,1,0.000324,12.923643,[165  18] ; [56 21],[155.55  27.45] ; [65.45 11.55],1
n6,1,0.000596,11.789607,[147  34] ; [47 30],[136.10077519  44.89922481] ; [57.89922481 19.10077519],1
n4,1,0.000641,11.653342,[142  40] ; [44 33],[130.7027027  51.2972973] ; [55.2972973 21.7027027],1
s7,1,0.001217,10.465041,[90 84] ; [21 51],[78.51219512 95.48780488] ; [32.48780488 39.51219512],0
n5,1,0.002066,9.489798,[140  42] ; [44 32],[129.79844961  52.20155039] ; [54.20155039 21.79844961],0
p4,1,0.002769,8.954068,[93 89] ; [23 52],[82.14785992 99.85214008] ; [33.85214008 41.14785992],0
r4,1,0.003171,8.706621,[146  37] ; [48 29],[136.54615385  46.45384615] ; [57.45384615 19.54615385],0
s1,1,0.00344,8.557932,[  4 178] ; [ 8 67],[  8.49805447 173.50194553] ; [ 3.50194553 71.49805447],0
p3,1,0.00407,8.252312,[85 98] ; [21 56],[ 74.60769231 108.39230769] ; [31.39230769 45.60769231],0
s3,1,0.006164,7.501779,[104  77] ; [29 46],[94.03515625 86.96484375] ; [38.96484375 36.03515625],0
d5,1,0.008754,6.872414,[132  50] ; [43 34],[122.97297297  59.02702703] ; [52.02702703 24.97297297],0
s6,1,0.010527,6.543423,[110  69] ; [33 42],[100.77559055  78.22440945] ; [42.22440945 32.77559055],0
p6,1,0.011228,6.428881,[ 62 117] ; [14 61],[ 53.55905512 125.44094488] ; [22.44094488 52.55905512],0
r1,1,0.013355,6.121411,[129  54] ; [42 35],[120.35769231  62.64230769] ; [50.64230769 26.35769231],0
v1,1,0.0148,5.940101,[91 88] ; [26 50],[82.12941176 96.87058824] ; [34.87058824 41.12941176],0
a5,1,0.015866,5.81764,[124  59] ; [40 37],[115.43076923  67.56923077] ; [48.56923077 28.43076923],0
a3,1,0.038646,4.276358,[126  56] ; [43 34],[118.75675676  63.24324324] ; [50.24324324 26.75675676],0
n1,1,0.045203,4.011054,[17 37] ; [18 16],[21.47727273 32.52272727] ; [13.52272727 20.47727273],0
d3,1,0.054192,3.706772,[ 83 100] ; [25 52],[ 76.01538462 106.98461538] ; [31.98461538 45.01538462],0
s8,1,0.058352,3.583622,[ 81 102] ; [24 52],[ 74.18918919 108.81081081] ; [30.81081081 45.18918919],0
a8,1,0.089045,2.891554,[ 21 149] ; [ 4 72],[ 17.27642276 152.72357724] ; [ 7.72357724 68.27642276],0
s5,1,0.090346,2.868194,[ 62 115] ; [17 54],[ 56.38306452 120.61693548] ; [22.61693548 48.38306452],0
v3,1,0.100368,2.699691,[ 64 115] ; [18 54],[ 58.47808765 120.52191235] ; [23.52191235 48.47808765],0
a2,1,0.108528,2.575522,[ 18 165] ; [ 3 74],[ 14.78076923 168.21923077] ; [ 6.21923077 70.78076923],0
d4,1,0.112463,2.519264,[133  48] ; [49 28],[127.68217054  53.31782946] ; [54.31782946 22.68217054],0
u3,1,0.115731,2.474158,[19 38] ; [17 17],[22.54945055 34.45054945] ; [13.45054945 20.54945055],0
d1,1,0.125189,2.351168,[ 83 100] ; [27 50],[ 77.42307692 105.57692308] ; [32.57692308 44.42307692],0
s2,1,0.145581,2.117956,[85 97] ; [28 48],[ 79.71317829 102.28682171] ; [33.28682171 42.71317829],0
p1,1,0.153194,2.040152,[ 10 173] ; [ 8 69],[ 12.66923077 170.33076923] ; [ 5.33076923 71.66923077],0
u4,1,0.157422,1.998816,[  1 182] ; [ 2 75],[  2.11153846 180.88846154] ; [ 0.88846154 76.11153846],0
v2,1,0.175418,1.836021,[86 92] ; [28 44],[81.168 96.832] ; [32.832 39.168],0
u1,1,0.196506,1.668156,[ 12 171] ; [ 2 75],[  9.85384615 173.14615385] ; [ 4.14615385 72.85384615],0
b1,1,0.244764,1.352946,[ 83 100] ; [41 36],[87.27692308 95.72307692] ; [36.72307692 40.27692308],0
a1,1,0.264568,1.244694,[  8 175] ; [ 6 71],[  9.85384615 173.14615385] ; [ 4.14615385 72.85384615],0
p12,1,0.347076,0.88412,[  7 174] ; [ 5 71],[  8.45136187 172.54863813] ; [ 3.54863813 72.45136187],0
r2,1,0.347553,0.882371,[159  21] ; [63 12],[156.70588235  23.29411765] ; [65.29411765  9.70588235],0
b5,1,0.351154,0.869283,[90 93] ; [33 44],[86.57307692 96.42692308] ; [36.42692308 40.57307692],0
b4,1,0.388679,0.743072,[101  82] ; [38 39],[97.83461538 85.16538462] ; [41.16538462 35.83461538],0
n3,1,0.389809,0.739536,[37 17] ; [19 13],[35.1627907 18.8372093] ; [20.8372093 11.1627907],0
a4,1,0.390076,0.738704,[ 80 102] ; [29 47],[ 76.89147287 105.10852713] ; [32.10852713 43.89147287],0
u2,1,0.439142,0.598524,[29 28] ; [14 19],[27.23333333 29.76666667] ; [15.76666667 17.23333333],0
s4,1,0.529815,0.394746,[ 34 148] ; [17 60],[ 35.83783784 146.16216216] ; [15.16216216 61.83783784],0
a6,1,0.539093,0.377223,[ 74 109] ; [28 49],[ 71.79230769 111.20769231] ; [30.20769231 46.79230769],0
b2,1,0.698512,0.150024,[45 71] ; [21 29],[46.12048193 69.87951807] ; [19.87951807 30.12048193],0
b3,1,0.698512,0.150024,[45 71] ; [21 29],[46.12048193 69.87951807] ; [19.87951807 30.12048193],0
d2,1,0.780547,0.077622,[84 99] ; [33 42],[ 82.98837209 100.01162791] ; [34.01162791 40.98837209],0
n2,1,0.935143,0.006622,[39 15] ; [25 10],[38.83146067 15.16853933] ; [25.16853933  9.83146067],0
