Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00202,9.53098,[23 22] ; [25  4],[29.18918919 15.81081081] ; [18.81081081 10.18918919],0
d1,1,0.014947,5.922686,[18 27] ; [20  9],[23.10810811 21.89189189] ; [14.89189189 14.10810811],0
a4,1,0.021049,5.322708,[23 22] ; [ 7 22],[18.24324324 26.75675676] ; [11.75675676 17.24324324],0
p10,1,0.025028,5.021982,[26 19] ; [24  5],[30.40540541 14.59459459] ; [19.59459459  9.40540541],0
s2,1,0.035716,4.410592,[16 29] ; [17 11],[20.34246575 24.65753425] ; [12.65753425 15.34246575],0
p11,1,0.038924,4.264186,[27 18] ; [24  5],[31.01351351 13.98648649] ; [19.98648649  9.01351351],0
u1,1,0.066315,3.371951,[ 2 43] ; [ 5 24],[ 4.25675676 40.74324324] ; [ 2.74324324 26.25675676],0
s7,1,0.098717,2.726147,[12 30] ; [13 14],[15.2173913 26.7826087] ; [ 9.7826087 17.2173913],0
v4,1,0.110966,2.540404,[38  7] ; [27  1],[40.06849315  4.93150685] ; [24.93150685  3.06849315],0
p3,1,0.138661,2.192758,[20 25] ; [18 11],[23.10810811 21.89189189] ; [14.89189189 14.10810811],0
u3,1,0.173566,1.851867,[11  5] ; [10  1],[12.44444444  3.55555556] ; [8.55555556 2.44444444],0
p2,1,0.176008,1.831014,[34 10] ; [26  3],[36.16438356  7.83561644] ; [23.83561644  5.16438356],0
s3,1,0.179937,1.798142,[21 24] ; [17 10],[23.75 21.25] ; [14.25 12.75],0
u2,1,0.200602,1.637984,[12  5] ; [10  1],[13.35714286  3.64285714] ; [8.64285714 2.35714286],0
p7,1,0.215822,1.53194,[29 15] ; [23  6],[31.34246575 12.65753425] ; [20.65753425  8.34246575],0
n1,1,0.221433,1.495062,[9 7] ; [2 5],[7.65217391 8.34782609] ; [3.34782609 3.65217391],0
n5,1,0.270126,1.216106,[17 27] ; [15 14],[19.28767123 24.71232877] ; [12.71232877 16.28767123],0
d3,1,0.274838,1.19244,[27 18] ; [21  8],[29.18918919 15.81081081] ; [18.81081081 10.18918919],0
d2,1,0.276592,1.183759,[16 29] ; [14 15],[18.24324324 26.75675676] ; [11.75675676 17.24324324],0
a8,1,0.288837,1.125035,[ 2 39] ; [ 3 22],[ 3.10606061 37.89393939] ; [ 1.89393939 23.10606061],0
p9,1,0.3244,0.971125,[31 14] ; [23  6],[32.83783784 12.16216216] ; [21.16216216  7.83783784],0
a7,1,0.332677,0.93845,[26 19] ; [20  9],[27.97297297 17.02702703] ; [18.02702703 10.97297297],0
b2,1,0.354539,0.857143,[ 6 19] ; [ 9 16],[ 7.5 17.5] ; [ 7.5 17.5],0
b3,1,0.354539,0.857143,[ 6 19] ; [ 9 16],[ 7.5 17.5] ; [ 7.5 17.5],0
r4,1,0.366111,0.816822,[35 10] ; [25  4],[36.48648649  8.51351351] ; [23.51351351  5.48648649],0
s4,1,0.401975,0.70241,[ 6 39] ; [ 6 23],[ 7.2972973 37.7027027] ; [ 4.7027027 24.2972973],0
s5,1,0.460901,0.543707,[ 9 34] ; [ 8 20],[10.29577465 32.70422535] ; [ 6.70422535 21.29577465],0
v2,1,0.464651,0.534669,[24 18] ; [13 14],[22.52173913 19.47826087] ; [14.47826087 12.52173913],0
a6,1,0.474663,0.511101,[29 16] ; [21  8],[30.40540541 14.59459459] ; [19.59459459  9.40540541],0
b1,1,0.505556,0.443255,[26 19] ; [19 10],[27.36486486 17.63513514] ; [17.63513514 11.36486486],0
r3,1,0.550042,0.357241,[42  3] ; [28  1],[42.56756757  2.43243243] ; [27.43243243  1.56756757],0
s1,1,0.557659,0.343774,[ 3 41] ; [ 1 27],[ 2.44444444 41.55555556] ; [ 1.55555556 26.44444444],0
r2,1,0.558566,0.342193,[38  7] ; [25  3],[38.83561644  6.16438356] ; [24.16438356  3.83561644],0
b5,1,0.579313,0.307347,[25 20] ; [18 11],[26.14864865 18.85135135] ; [16.85135135 12.14864865],0
p5,1,0.591386,0.288185,[ 3 41] ; [ 3 26],[ 3.61643836 40.38356164] ; [ 2.38356164 26.61643836],0
d5,1,0.602856,0.27071,[35 10] ; [24  5],[35.87837838  9.12162162] ; [23.12162162  5.87837838],0
p6,1,0.638594,0.220586,[14 29] ; [11 18],[14.93055556 28.06944444] ; [10.06944444 18.93055556],0
b4,1,0.655096,0.199536,[24 21] ; [17 12],[24.93243243 20.06756757] ; [16.06756757 12.93243243],0
v3,1,0.682598,0.167216,[11 31] ; [ 8 18],[11.73529412 30.26470588] ; [ 7.26470588 18.73529412],0
