Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000119,14.803365,[20 53] ; [29 17],[30.05882353 42.94117647] ; [18.94117647 27.05882353],1
r3,1,0.002769,8.953658,[52 21] ; [44  3],[58.4 14.6] ; [37.6  9.4],0
v3,1,0.007522,7.143812,[20 52] ; [24 22],[26.84745763 45.15254237] ; [17.15254237 28.84745763],0
r2,1,0.008383,6.949872,[59 13] ; [46  1],[63.52941176  8.47058824] ; [41.47058824  5.52941176],0
s7,1,0.012739,6.204969,[17 52] ; [20 22],[23. 46.] ; [14. 28.],0
r4,1,0.02166,5.272864,[49 25] ; [40  7],[54.42975207 19.57024793] ; [34.57024793 12.42975207],0
p2,1,0.021884,5.255003,[38 36] ; [34 13],[44.03305785 29.96694215] ; [27.96694215 19.03305785],0
s2,1,0.028801,4.77947,[20 54] ; [21 24],[25.49579832 48.50420168] ; [15.50420168 29.49579832],0
n2,1,0.035252,4.432947,[13 12] ; [12  2],[16.02564103  8.97435897] ; [8.97435897 5.02564103],0
a1,1,0.050719,3.817541,[ 9 65] ; [ 1 46],[ 6.11570248 67.88429752] ; [ 3.88429752 43.11570248],0
a2,1,0.053245,3.736217,[10 64] ; [13 34],[14.0661157 59.9338843] ; [ 8.9338843 38.0661157],0
s3,1,0.073528,3.202446,[29 44] ; [26 20],[33.7394958 39.2605042] ; [21.2605042 24.7394958],0
d3,1,0.076585,3.135915,[40 34] ; [33 14],[44.6446281 29.3553719] ; [28.3553719 18.6446281],0
n1,1,0.080732,3.0501,[ 8 15] ; [9 5],[10.56756757 12.43243243] ; [6.43243243 7.56756757],0
s8,1,0.088533,2.900842,[14 60] ; [15 31],[17.88333333 56.11666667] ; [11.11666667 34.88333333],0
s5,1,0.090031,2.873813,[10 63] ; [12 34],[13.49579832 59.50420168] ; [ 8.50420168 37.49579832],0
n3,1,0.092842,2.824387,[10 12] ; [11  4],[12.48648649  9.51351351] ; [8.51351351 6.48648649],0
v4,1,0.095718,2.775475,[57 17] ; [41  5],[60.43333333 13.56666667] ; [37.56666667  8.43333333],0
s6,1,0.104623,2.633622,[29 45] ; [25 21],[33.3 40.7] ; [20.7 25.3],0
p6,1,0.122394,2.38641,[11 62] ; [12 33],[14.22881356 58.77118644] ; [ 8.77118644 36.22881356],0
b5,1,0.135816,2.22473,[37 37] ; [30 17],[40.97520661 33.02479339] ; [26.02479339 20.97520661],0
s1,1,0.151569,2.056388,[ 3 70] ; [ 5 41],[ 4.90756303 68.09243697] ; [ 3.09243697 42.90756303],0
r1,1,0.153762,2.03453,[53 21] ; [39  8],[56.26446281 17.73553719] ; [35.73553719 11.26446281],0
a3,1,0.174052,1.847691,[39 34] ; [31 16],[42.58333333 30.41666667] ; [27.41666667 19.58333333],0
a5,1,0.179351,1.802992,[43 31] ; [33 14],[46.47933884 27.52066116] ; [29.52066116 17.47933884],0
p3,1,0.186033,1.748761,[21 52] ; [19 28],[24.33333333 48.66666667] ; [15.66666667 31.33333333],0
p1,1,0.289253,1.123093,[ 9 64] ; [ 3 44],[ 7.3 65.7] ; [ 4.7 42.3],0
u1,1,0.292507,1.108048,[ 9 65] ; [ 9 38],[11.00826446 62.99173554] ; [ 6.99173554 40.00826446],0
a7,1,0.386092,0.751214,[44 29] ; [32 15],[46.23333333 26.76666667] ; [29.76666667 17.23333333],0
p4,1,0.389152,0.74159,[25 47] ; [20 27],[27.22689076 44.77310924] ; [17.77310924 29.22689076],0
a4,1,0.3911,0.735518,[26 47] ; [20 26],[28.21848739 44.78151261] ; [17.78151261 28.21848739],0
p7,1,0.458641,0.549209,[29 44] ; [21 24],[30.93220339 42.06779661] ; [19.06779661 25.93220339],0
n6,1,0.482121,0.494062,[50 23] ; [35 12],[51.70833333 21.29166667] ; [33.29166667 13.70833333],0
s4,1,0.513701,0.426522,[ 8 64] ; [ 7 39],[ 9.15254237 62.84745763] ; [ 5.84745763 40.15254237],0
u2,1,0.51799,0.417893,[17 17] ; [6 9],[15.95918367 18.04081633] ; [7.04081633 7.95918367],0
a8,1,0.52508,0.403903,[ 6 63] ; [ 5 35],[ 6.96330275 62.03669725] ; [ 4.03669725 35.96330275],0
p10,1,0.560871,0.338199,[21 52] ; [11 35],[19.6302521 53.3697479] ; [12.3697479 33.6302521],0
b3,1,0.562479,0.33543,[15 33] ; [12 20],[16.2 31.8] ; [10.8 21.2],0
b2,1,0.562479,0.33543,[15 33] ; [12 20],[16.2 31.8] ; [10.8 21.2],0
d5,1,0.616579,0.250705,[52 22] ; [35 12],[53.20661157 20.79338843] ; [33.79338843 13.20661157],0
b4,1,0.775915,0.081024,[46 28] ; [28 19],[45.25619835 28.74380165] ; [28.74380165 18.25619835],0
d1,1,0.811588,0.056824,[33 41] ; [22 25],[33.63636364 40.36363636] ; [21.36363636 25.63636364],0
p5,1,0.822373,0.050398,[ 4 70] ; [ 3 44],[ 4.28099174 69.71900826] ; [ 2.71900826 44.28099174],0
p8,1,0.867695,0.027751,[21 53] ; [14 33],[21.40495868 52.59504132] ; [13.59504132 33.40495868],0
b1,1,0.873152,0.02549,[43 31] ; [28 19],[43.4214876 30.5785124] ; [27.5785124 19.4214876],0
a6,1,0.921897,0.009613,[45 29] ; [29 18],[45.25619835 28.74380165] ; [28.74380165 18.25619835],0
n5,1,0.939302,0.005798,[54 20] ; [34 13],[53.81818182 20.18181818] ; [34.18181818 12.81818182],0
u3,1,0.952364,0.003569,[15 20] ; [7 9],[15.09803922 19.90196078] ; [6.90196078 9.09803922],0
p11,1,0.958131,0.002756,[39 35] ; [25 22],[39.14049587 34.85950413] ; [24.85950413 22.14049587],0
d4,1,0.967447,0.001665,[51 22] ; [33 14],[51.1 21.9] ; [32.9 14.1],0
d2,1,0.972335,0.001203,[35 37] ; [23 24],[35.09243697 36.90756303] ; [22.90756303 24.09243697],0
