Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,70.110452,[323 202] ; [ 35 117],[277.62186115 247.37813885] ; [80.37813885 71.62186115],1
a3,1,0.0,64.791699,[431  98] ; [74 77],[392.86029412 136.13970588] ; [112.13970588  38.86029412],1
d1,1,0.0,64.534614,[370 160] ; [ 52 101],[327.4670571 202.5329429] ; [94.5329429 58.4670571],1
a4,1,0.0,56.985396,[301 226] ; [ 34 118],[260.00736377 266.99263623] ; [74.99263623 77.00736377],1
d5,1,0.0,34.280128,[459  68] ; [102  51],[434.775  92.225] ; [126.225  26.775],1
u1,1,0.0,32.019156,[131 399] ; [  6 147],[106.31039531 423.68960469] ; [ 30.68960469 122.31039531],1
d4,1,1e-06,24.616684,[453  74] ; [104  48],[432.3107511  94.6892489] ; [124.6892489  27.3107511],1
a6,1,2e-06,22.770613,[389 138] ; [82 71],[365.025 161.975] ; [105.975  47.025],1
r1,1,1.3e-05,18.943807,[460  68] ; [110  42],[442.58823529  85.41176471] ; [127.41176471  24.58823529],1
d3,1,0.00015,14.372968,[385 143] ; [87 66],[365.95594714 162.04405286] ; [106.04405286  46.95594714],1
s7,1,0.001871,9.672287,[283 219] ; [61 85],[266.49382716 235.50617284] ; [77.50617284 68.49382716],0
s8,1,0.001906,9.637595,[259 264] ; [54 99],[242.15828402 280.84171598] ; [70.84171598 82.15828402],0
v2,1,0.002806,8.929394,[308 207] ; [65 77],[292.38203957 222.61796043] ; [80.61796043 61.38203957],0
v4,1,0.005328,7.764696,[512  15] ; [141  12],[506.075  20.925] ; [146.925   6.075],0
p4,1,0.009102,6.802607,[337 187] ; [80 72],[323.23668639 200.76331361] ; [93.76331361 58.23668639],0
s5,1,0.009385,6.748118,[188 318] ; [ 37 108],[174.88479263 331.11520737] ; [50.11520737 94.88479263],0
p10,1,0.0186,5.53872,[440  84] ; [115  37],[430.20710059  93.79289941] ; [124.79289941  27.20710059],0
a7,1,0.028764,4.781679,[392 138] ; [98 53],[381.35095448 148.64904552] ; [108.64904552  42.35095448],0
p9,1,0.031594,4.6204,[449  73] ; [119  32],[440.55869242  81.44130758] ; [127.44130758  23.55869242],0
p3,1,0.03225,4.585182,[290 235] ; [69 83],[278.39734121 246.60265879] ; [80.60265879 71.39734121],0
p2,1,0.033052,4.54309,[446  79] ; [118  34],[437.37075332  87.62924668] ; [126.62924668  25.37075332],0
b2,1,0.038138,4.29884,[143 195] ; [29 66],[134.26327945 203.73672055] ; [37.73672055 57.26327945],0
b3,1,0.038138,4.29884,[143 195] ; [29 66],[134.26327945 203.73672055] ; [37.73672055 57.26327945],0
r4,1,0.047291,3.934999,[499  31] ; [137  16],[493.52855051  36.47144949] ; [142.47144949  10.52855051],0
u3,1,0.071371,3.251213,[61 38] ; [38 41],[55.06179775 43.93820225] ; [43.93820225 35.06179775],0
s2,1,0.110242,2.550744,[281 242] ; [70 81],[272.36350148 250.63649852] ; [78.63649852 72.36350148],0
