Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,33.298852,[12 15] ; [54  1],[21.73170732  5.26829268] ; [44.26829268 10.73170732],1
r3,1,1e-06,24.666207,[15 12] ; [54  1],[22.7195122  4.2804878] ; [46.2804878  8.7195122],1
r1,1,3e-06,21.871539,[ 6 21] ; [42 13],[15.80487805 11.19512195] ; [32.19512195 22.80487805],1
v4,1,0.000794,11.254327,[16 11] ; [49  5],[21.66666667  5.33333333] ; [43.33333333 10.66666667],1
n2,1,0.023342,5.142857,[ 5 10] ; [15  6],[8.33333333 6.66666667] ; [11.66666667  9.33333333],0
u3,1,0.042205,4.126984,[ 5 10] ; [16  8],[8.07692308 6.92307692] ; [12.92307692 11.07692308],0
b1,1,0.071463,3.249091,[16 11] ; [21 34],[12.18292683 14.81707317] ; [24.81707317 30.18292683],0
n6,1,0.100262,2.701365,[11 16] ; [33 22],[14.48780488 12.51219512] ; [29.51219512 25.48780488],0
n3,1,0.108543,2.575306,[7 8] ; [16  6],[9.32432432 5.67567568] ; [13.67567568  8.32432432],0
u2,1,0.119551,2.423188,[ 4 11] ; [12 11],[6.31578947 8.68421053] ; [ 9.68421053 13.31578947],0
s1,1,0.154002,2.032159,[ 4 23] ; [ 3 52],[ 2.30487805 24.69512195] ; [ 4.69512195 50.30487805],0
d5,1,0.175941,1.831583,[14 13] ; [37 18],[16.79268293 10.20731707] ; [34.20731707 20.79268293],0
b4,1,0.18342,1.76969,[12 15] ; [33 22],[14.81707317 12.18292683] ; [30.18292683 24.81707317],0
s8,1,0.184516,1.76087,[ 2 25] ; [10 44],[ 4. 23.] ; [ 8. 46.],0
p11,1,0.230408,1.438342,[ 9 18] ; [26 29],[11.52439024 15.47560976] ; [23.47560976 31.52439024],0
p8,1,0.29687,1.0882,[ 6 20] ; [19 36],[ 8.02469136 17.97530864] ; [16.97530864 38.02469136],0
a6,1,0.309482,1.032886,[13 14] ; [33 22],[15.14634146 11.85365854] ; [30.85365854 24.14634146],0
a7,1,0.309482,1.032886,[13 14] ; [33 22],[15.14634146 11.85365854] ; [30.85365854 24.14634146],0
p2,1,0.309482,1.032886,[13 14] ; [33 22],[15.14634146 11.85365854] ; [30.85365854 24.14634146],0
n1,1,0.311898,1.022623,[ 2 13] ; [ 6 16],[ 3.24324324 11.75675676] ; [ 4.75675676 17.24324324],0
