Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000528,12.014999,[55  9] ; [40 28],[46.06060606 17.93939394] ; [48.93939394 19.06060606],1
r3,1,0.002056,9.499062,[61  3] ; [52 16],[54.78787879  9.21212121] ; [58.21212121  9.78787879],0
p7,1,0.00303,8.789487,[35 28] ; [20 47],[26.65384615 36.34615385] ; [28.34615385 38.65384615],0
p2,1,0.008136,7.003205,[42 22] ; [29 39],[34.42424242 29.57575758] ; [36.57575758 31.42424242],0
a6,1,0.014852,5.933905,[47 17] ; [36 32],[40.24242424 23.75757576] ; [42.75757576 25.24242424],0
n4,1,0.023148,5.157333,[47 17] ; [37 31],[40.72727273 23.27272727] ; [43.27272727 24.72727273],0
v4,1,0.036303,4.382812,[57  7] ; [51 17],[52.36363636 11.63636364] ; [55.63636364 12.36363636],0
n6,1,0.037774,4.315188,[47 16] ; [39 29],[41.35877863 21.64122137] ; [44.64122137 23.35877863],0
p4,1,0.052176,3.770123,[30 34] ; [20 46],[24.61538462 39.38461538] ; [25.38461538 40.61538462],0
p10,1,0.052885,3.747549,[22 42] ; [13 54],[17.09923664 46.90076336] ; [17.90076336 49.09923664],0
s7,1,0.058598,3.576626,[24 38] ; [14 47],[19.15447154 42.84552846] ; [18.84552846 42.15447154],0
u3,1,0.079783,3.069322,[16  8] ; [ 9 13],[13.04347826 10.95652174] ; [11.95652174 10.04347826],0
a1,1,0.10244,2.667145,[ 2 62] ; [ 7 61],[ 4.36363636 59.63636364] ; [ 4.63636364 63.36363636],0
n5,1,0.112991,2.511874,[38 26] ; [31 37],[33.45454545 30.54545455] ; [35.54545455 32.45454545],0
s8,1,0.116671,2.461449,[18 46] ; [11 55],[14.27692308 49.72307692] ; [14.72307692 51.27692308],0
p8,1,0.12443,2.360649,[26 38] ; [19 49],[21.81818182 42.18181818] ; [23.18181818 44.81818182],0
b1,1,0.125825,2.343277,[33 31] ; [44 24],[37.33333333 26.66666667] ; [39.66666667 28.33333333],0
p6,1,0.126185,2.338822,[15 47] ; [ 9 57],[11.625 50.375] ; [12.375 53.625],0
s3,1,0.143584,2.139118,[31 33] ; [24 43],[26.87022901 37.12977099] ; [28.12977099 38.87022901],0
s2,1,0.173579,1.851761,[26 37] ; [20 47],[22.29230769 40.70769231] ; [23.70769231 43.29230769],0
s1,1,0.17732,1.819942,[ 2 61] ; [ 6 62],[ 3.84732824 59.15267176] ; [ 4.15267176 63.84732824],0
s4,1,0.177558,1.817942,[ 6 56] ; [12 55],[ 8.65116279 53.34883721] ; [ 9.34883721 57.65116279],0
a7,1,0.198386,1.65422,[48 16] ; [44 24],[44.60606061 19.39393939] ; [47.39393939 20.60606061],0
r2,1,0.217646,1.519825,[58  6] ; [55 11],[55.63076923  8.36923077] ; [57.36923077  8.63076923],0
d3,1,0.218143,1.516544,[46 18] ; [42 26],[42.66666667 21.33333333] ; [45.33333333 22.66666667],0
b4,1,0.236074,1.403887,[44 20] ; [40 28],[40.72727273 23.27272727] ; [43.27272727 24.72727273],0
a2,1,0.27251,1.204069,[11 53] ; [17 51],[13.57575758 50.42424242] ; [14.42424242 53.57575758],0
a4,1,0.302871,1.061511,[23 41] ; [30 37],[25.89312977 38.10687023] ; [27.10687023 39.89312977],0
v2,1,0.306254,1.046761,[32 30] ; [29 39],[29.09230769 32.90769231] ; [31.90769231 36.09230769],0
r1,1,0.322365,0.979327,[50 14] ; [48 20],[47.51515152 16.48484848] ; [50.48484848 17.51515152],0
d2,1,0.348516,0.878854,[33 31] ; [40 27],[35.66412214 28.33587786] ; [37.33587786 29.66412214],0
u2,1,0.377949,0.777364,[14  9] ; [10 11],[12.54545455 10.45454545] ; [11.45454545  9.54545455],0
d5,1,0.396047,0.720295,[51 13] ; [58 10],[52.84848485 11.15151515] ; [56.15151515 11.84848485],0
a8,1,0.435645,0.607727,[ 5 55] ; [ 3 59],[ 3.93442623 56.06557377] ; [ 4.06557377 57.93442623],0
a5,1,0.515515,0.422856,[43 21] ; [42 26],[41.21212121 22.78787879] ; [43.78787879 24.21212121],0
a3,1,0.535097,0.384702,[40 24] ; [46 22],[41.6969697 22.3030303] ; [44.3030303 23.6969697],0
p1,1,0.536061,0.382889,[ 3 60] ; [ 5 63],[ 3.84732824 59.15267176] ; [ 4.15267176 63.84732824],0
v3,1,0.612029,0.25723,[19 45] ; [22 43],[20.34108527 43.65891473] ; [20.65891473 44.34108527],0
b3,1,0.63307,0.22792,[12 28] ; [14 26],[13. 27.] ; [13. 27.],0
b2,1,0.63307,0.22792,[12 28] ; [14 26],[13. 27.] ; [13. 27.],0
n1,1,0.648834,0.207373,[ 4 10] ; [11 20],[4.66666667 9.33333333] ; [10.33333333 20.66666667],0
d1,1,0.665718,0.186652,[40 24] ; [40 28],[38.78787879 25.21212121] ; [41.21212121 26.78787879],0
b5,1,0.693997,0.154792,[37 27] ; [37 31],[35.87878788 28.12121212] ; [38.12121212 29.87878788],0
u1,1,0.696848,0.151772,[11 53] ; [10 58],[10.18181818 53.81818182] ; [10.81818182 57.18181818],0
s5,1,0.794082,0.068128,[12 50] ; [14 52],[12.59375 49.40625] ; [13.40625 52.59375],0
p3,1,0.854306,0.033719,[21 43] ; [23 44],[21.49618321 42.50381679] ; [22.50381679 44.49618321],0
s6,1,0.858603,0.031738,[31 33] ; [33 33],[31.50769231 32.49230769] ; [32.49230769 33.50769231],0
n2,1,0.908086,0.013329,[9 5] ; [20 12],[8.82608696 5.17391304] ; [20.17391304 11.82608696],0
n3,1,0.912804,0.011991,[8 7] ; [16 15],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
v1,1,0.938503,0.005952,[23 41] ; [24 44],[22.78787879 41.21212121] ; [24.21212121 43.78787879],0
p5,1,0.950902,0.003791,[ 2 62] ; [ 2 66],[ 1.93939394 62.06060606] ; [ 2.06060606 65.93939394],0
