Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.011864,6.331081,[1 6] ; [12  5],[3.79166667 3.20833333] ; [9.20833333 7.79166667],0
d3,1,0.021368,5.296517,[2 5] ; [14  4],[4.48 2.52] ; [11.52  6.48],0
s7,1,0.033277,4.531469,[1 5] ; [12  6],[3.25 2.75] ; [9.75 8.25],0
s8,1,0.035366,4.427401,[1 6] ; [11  7],[3.36 3.64] ; [8.64 9.36],0
a3,1,0.045465,4.001323,[2 5] ; [13  5],[4.2 2.8] ; [10.8  7.2],0
u2,1,0.05778,3.6,[4 1] ; [1 4],[2.5 2.5] ; [2.5 2.5],0
r4,1,0.074791,3.174603,[4 3] ; [16  2],[5.6 1.4] ; [14.4  3.6],0
a7,1,0.092838,2.824463,[3 4] ; [14  4],[4.76 2.24] ; [12.24  5.76],0
b5,1,0.101707,2.678571,[6 1] ; [9 9],[4.2 2.8] ; [10.8  7.2],0
r2,1,0.111824,2.528259,[5 2] ; [17  1],[6.16 0.84] ; [15.84  2.16],0
d1,1,0.143687,2.138024,[2 5] ; [11  7],[3.64 3.36] ; [9.36 8.64],0
b4,1,0.158379,1.989638,[6 1] ; [10  8],[4.48 2.52] ; [11.52  6.48],0
d5,1,0.16962,1.886299,[3 4] ; [13  5],[4.48 2.52] ; [11.52  6.48],0
s6,1,0.194835,1.680672,[4 3] ; [14  3],[5.25 1.75] ; [12.75  4.25],0
d2,1,0.2253,1.470289,[2 5] ; [10  8],[3.36 3.64] ; [8.64 9.36],0
s2,1,0.2253,1.470289,[2 5] ; [10  8],[3.36 3.64] ; [8.64 9.36],0
n4,1,0.28497,1.143235,[5 2] ; [16  2],[5.88 1.12] ; [15.12  2.88],0
n6,1,0.28497,1.143235,[5 2] ; [16  2],[5.88 1.12] ; [15.12  2.88],0
a5,1,0.302191,1.0645,[4 3] ; [14  4],[5.04 1.96] ; [12.96  5.04],0
n2,1,0.427355,0.63,[1 1] ; [4 1],[1.42857143 0.57142857] ; [3.57142857 1.42857143],0
n3,1,0.427355,0.63,[1 1] ; [4 1],[1.42857143 0.57142857] ; [3.57142857 1.42857143],0
a4,1,0.466985,0.529101,[2 5] ; [ 8 10],[2.8 4.2] ; [ 7.2 10.8],0
p11,1,0.478188,0.502994,[6 1] ; [13  5],[5.32 1.68] ; [13.68  4.32],0
d4,1,0.504036,0.446429,[5 2] ; [15  3],[5.6 1.4] ; [14.4  3.6],0
p8,1,0.629412,0.232859,[5 2] ; [11  7],[4.48 2.52] ; [11.52  6.48],0
v1,1,0.638227,0.221069,[4 2] ; [13  4],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
v3,1,0.653368,0.201681,[3 4] ; [9 8],[3.5 3.5] ; [8.5 8.5],0
b1,1,0.748233,0.103022,[4 3] ; [9 9],[3.64 3.36] ; [9.36 8.64],0
a6,1,0.748233,0.103022,[3 4] ; [9 9],[3.36 3.64] ; [8.64 9.36],0
p2,1,0.795418,0.067227,[4 2] ; [13  5],[4.25 1.75] ; [12.75  5.25],0
p6,1,0.807671,0.059259,[2 4] ; [ 7 11],[2.25 3.75] ; [ 6.75 11.25],0
p7,1,0.808605,0.058673,[4 3] ; [10  6],[4.26086957 2.73913043] ; [9.73913043 6.26086957],0
v4,1,0.826403,0.0481,[6 1] ; [16  2],[6.16 0.84] ; [15.84  2.16],0
b2,1,0.828812,0.046753,[1 2] ; [6 9],[1.16666667 1.83333333] ; [5.83333333 9.16666667],0
b3,1,0.828812,0.046753,[1 2] ; [6 9],[1.16666667 1.83333333] ; [5.83333333 9.16666667],0
n5,1,0.884077,0.021259,[6 1] ; [15  3],[5.88 1.12] ; [15.12  2.88],0
r3,1,0.884077,0.021259,[6 1] ; [15  3],[5.88 1.12] ; [15.12  2.88],0
a2,1,0.884077,0.021259,[1 6] ; [ 3 15],[1.12 5.88] ; [ 2.88 15.12],0
v2,1,0.939491,0.005762,[3 4] ; [ 7 10],[2.91666667 4.08333333] ; [7.08333333 9.91666667],0
p4,1,0.939491,0.005762,[4 3] ; [10  7],[4.08333333 2.91666667] ; [9.91666667 7.08333333],0
n1,1,1.0,0.0,[1 1] ; [2 2],[1. 1.] ; [2. 2.],0
u3,1,1.0,0.0,[2 3] ; [2 3],[2. 3.] ; [2. 3.],0
