Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,98.04062,[95 24] ; [ 9 79],[59.78743961 59.21256039] ; [44.21256039 43.78743961],1
s6,1,0.0,46.106917,[99 17] ; [35 53],[76.19607843 39.80392157] ; [57.80392157 30.19607843],1
s7,1,0.0,41.988287,[78 36] ; [18 65],[55.55329949 58.44670051] ; [40.44670051 42.55329949],1
s8,1,0.0,33.179491,[76 43] ; [21 68],[55.49519231 63.50480769] ; [41.50480769 47.49519231],1
s5,1,4.3e-05,16.744346,[54 61] ; [17 71],[40.22167488 74.77832512] ; [30.77832512 57.22167488],1
n1,1,0.000301,13.066667,[19 13] ; [ 5 27],[12. 20.] ; [12. 20.],1
n5,1,0.002792,8.938577,[99 20] ; [58 31],[89.82211538 29.17788462] ; [67.17788462 21.82211538],0
p5,1,0.005963,7.561575,[22 95] ; [ 5 83],[ 15.4097561 101.5902439] ; [11.5902439 76.4097561],0
p4,1,0.006637,7.368726,[81 38] ; [44 45],[71.51442308 47.48557692] ; [53.48557692 35.51442308],0
p3,1,0.007002,7.272485,[68 50] ; [34 54],[58.42718447 59.57281553] ; [43.57281553 44.42718447],0
n4,1,0.008387,6.94892,[101  18] ; [62 27],[93.25480769 25.74519231] ; [69.74519231 19.25480769],0
r1,1,0.012918,6.180308,[104  15] ; [65 23],[97.15458937 21.84541063] ; [71.84541063 16.15458937],0
p10,1,0.01307,6.159544,[99 20] ; [61 28],[91.53846154 27.46153846] ; [68.46153846 20.53846154],0
p2,1,0.027191,4.878611,[100  19] ; [62 25],[93.58252427 25.41747573] ; [68.41747573 18.58252427],0
s4,1,0.02781,4.839804,[31 86] ; [12 75],[24.66176471 92.33823529] ; [18.33823529 68.66176471],0
a8,1,0.035369,4.427294,[14 98] ; [ 3 77],[  9.91666667 102.08333333] ; [ 7.08333333 72.91666667],0
p6,1,0.036628,4.367608,[55 64] ; [28 60],[47.71497585 71.28502415] ; [35.28502415 52.71497585],0
a4,1,0.038285,4.29233,[74 45] ; [42 46],[66.68599034 52.31400966] ; [49.31400966 38.68599034],0
p12,1,0.087574,2.918411,[  9 109] ; [ 2 87],[  6.2705314 111.7294686] ; [ 4.7294686 84.2705314],0
u1,1,0.089298,2.88698,[35 84] ; [17 72],[29.75 89.25] ; [22.25 66.75],0
n2,1,0.091642,2.845289,[23  9] ; [17 16],[19.69230769 12.30769231] ; [20.30769231 12.69230769],0
r4,1,0.101739,2.678063,[109  10] ; [75 14],[105.26923077  13.73076923] ; [78.73076923 10.26923077],0
r3,1,0.104216,2.639803,[111   7] ; [78 11],[107.73913043  10.26086957] ; [81.26086957  7.73913043],0
p9,1,0.135627,2.22688,[99 20] ; [65 22],[94.73786408 24.26213592] ; [69.26213592 17.73786408],0
b1,1,0.150048,2.07176,[56 63] ; [33 56],[50.91826923 68.08173077] ; [38.08173077 50.91826923],0
a3,1,0.167904,1.901556,[95 24] ; [63 25],[90.83091787 28.16908213] ; [67.16908213 20.83091787],0
v1,1,0.180989,1.789481,[48 67] ; [29 60],[43.40686275 71.59313725] ; [33.59313725 55.40686275],0
a2,1,0.183079,1.772448,[41 78] ; [23 66],[36.61538462 82.38461538] ; [27.38461538 61.61538462],0
v4,1,0.261004,1.263424,[113   6] ; [81  8],[110.99038462   8.00961538] ; [83.00961538  5.99038462],0
d5,1,0.288973,1.124401,[113   4] ; [88  1],[114.16019417   2.83980583] ; [86.83980583  2.16019417],0
s1,1,0.2934,1.103954,[  8 111] ; [ 3 85],[  6.3236715 112.6763285] ; [ 4.6763285 83.3236715],0
b2,1,0.323208,0.975921,[35 46] ; [18 34],[32.27819549 48.72180451] ; [20.72180451 31.27819549],0
b3,1,0.323208,0.975921,[35 46] ; [18 34],[32.27819549 48.72180451] ; [20.72180451 31.27819549],0
u2,1,0.333467,0.935386,[17  7] ; [15 11],[15.36  8.64] ; [16.64  9.36],0
n6,1,0.333998,0.933334,[102  17] ; [71 17],[99.45410628 19.54589372] ; [73.54589372 14.45410628],0
v3,1,0.349789,0.874223,[24 91] ; [14 75],[21.42156863 93.57843137] ; [16.57843137 72.42156863],0
n3,1,0.381652,0.765372,[21 11] ; [17 14],[19.3015873 12.6984127] ; [18.6984127 12.3015873],0
b5,1,0.425879,0.634036,[67 52] ; [55 34],[69.79807692 49.20192308] ; [52.20192308 36.79807692],0
p8,1,0.435079,0.609226,[64 55] ; [43 46],[61.21634615 57.78365385] ; [45.78365385 43.21634615],0
d2,1,0.440023,0.596222,[85 33] ; [59 29],[82.48543689 35.51456311] ; [61.51456311 26.48543689],0
d4,1,0.442752,0.589139,[115   2] ; [86  3],[114.16019417   2.83980583] ; [86.83980583  2.16019417],0
b4,1,0.45158,0.566684,[66 53] ; [54 35],[68.65384615 50.34615385] ; [51.34615385 37.65384615],0
