Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,4e-06,21.487979,[ 8 32] ; [45 23],[19.62962963 20.37037037] ; [33.37037037 34.62962963],1
a8,1,0.279867,1.167736,[ 2 35] ; [ 1 62],[ 1.11 35.89] ; [ 1.89 61.11],0
s1,1,0.281117,1.161681,[ 2 38] ; [ 1 67],[ 1.11111111 38.88888889] ; [ 1.88888889 66.11111111],0
n2,1,0.281942,1.157705,[8 5] ; [18  5],[9.38888889 3.61111111] ; [16.61111111  6.38888889],0
n6,1,0.28237,1.155649,[24 16] ; [47 20],[26.54205607 13.45794393] ; [44.45794393 22.54205607],0
u1,1,0.385424,0.753331,[ 4 36] ; [11 58],[ 5.50458716 34.49541284] ; [ 9.49541284 59.50458716],0
p5,1,0.395355,0.722408,[ 4 35] ; [ 4 65],[ 2.88888889 36.11111111] ; [ 5.11111111 63.88888889],0
d3,1,0.41367,0.668227,[26 14] ; [50 19],[27.88990826 12.11009174] ; [48.11009174 20.88990826],0
p1,1,0.419197,0.652564,[ 1 39] ; [ 4 64],[ 1.85185185 38.14814815] ; [ 3.14814815 64.85185185],0
a5,1,0.449692,0.571428,[25 15] ; [48 21],[26.78899083 13.21100917] ; [46.21100917 22.78899083],0
p6,1,0.479073,0.500973,[ 8 29] ; [19 49],[ 9.51428571 27.48571429] ; [17.48571429 50.51428571],0
b5,1,0.481963,0.494418,[21 19] ; [41 28],[22.75229358 17.24770642] ; [39.24770642 29.75229358],0
v3,1,0.492931,0.470121,[14 23] ; [30 37],[15.65384615 21.34615385] ; [28.34615385 38.65384615],0
b3,1,0.494225,0.467315,[ 8 13] ; [ 9 22],[ 6.86538462 14.13461538] ; [10.13461538 20.86538462],0
b2,1,0.494225,0.467315,[ 8 13] ; [ 9 22],[ 6.86538462 14.13461538] ; [10.13461538 20.86538462],0
d2,1,0.507813,0.438571,[12 28] ; [25 44],[13.57798165 26.42201835] ; [23.42201835 45.57798165],0
n5,1,0.549018,0.359079,[13 27] ; [26 42],[14.44444444 25.55555556] ; [24.55555556 43.44444444],0
r4,1,0.590409,0.289706,[32  8] ; [58 11],[33.02752294  6.97247706] ; [56.97247706 12.02752294],0
d1,1,0.608966,0.261683,[20 20] ; [38 31],[21.28440367 18.71559633] ; [36.71559633 32.28440367],0
v4,1,0.631497,0.230036,[38  2] ; [63  5],[37.40740741  2.59259259] ; [63.59259259  4.40740741],0
n1,1,0.643563,0.214113,[ 2 11] ; [ 5 18],[ 2.52777778 10.47222222] ; [ 4.47222222 18.52777778],0
d5,1,0.646389,0.210484,[31  9] ; [56 13],[31.9266055  8.0733945] ; [55.0733945 13.9266055],0
p12,1,0.66759,0.184434,[ 2 37] ; [ 5 64],[ 2.52777778 36.47222222] ; [ 4.47222222 64.52777778],0
r1,1,0.67342,0.177627,[31  9] ; [55 13],[31.85185185  8.14814815] ; [54.14814815 13.85185185],0
p2,1,0.684484,0.165122,[28 11] ; [52 17],[28.88888889 10.11111111] ; [51.11111111 17.88888889],0
d4,1,0.734503,0.115017,[32  8] ; [57 12],[32.66055046  7.33944954] ; [56.33944954 12.66055046],0
p8,1,0.758055,0.094886,[18 21] ; [33 34],[18.76415094 20.23584906] ; [32.23584906 34.76415094],0
u2,1,0.776105,0.080882,[4 5] ; [12 12],[4.36363636 4.63636364] ; [11.63636364 12.36363636],0
u3,1,0.885663,0.020677,[5 4] ; [14 10],[5.18181818 3.81818182] ; [13.81818182 10.18181818],0
v1,1,0.954929,0.003194,[21 18] ; [37 31],[21.14018692 17.85981308] ; [36.85981308 31.14018692],0
p11,1,0.96202,0.002268,[28 12] ; [48 21],[27.88990826 12.11009174] ; [48.11009174 20.88990826],0
n3,1,0.968457,0.001564,[8 5] ; [14  9],[7.94444444 5.05555556] ; [14.05555556  8.94444444],0
