Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,58.091047,[119   1] ; [11 11],[109.85915493  10.14084507] ; [20.14084507  1.85915493],1
r1,1,0.0,53.717095,[109  10] ; [ 6 17],[96.37323944 22.62676056] ; [18.62676056  4.37323944],1
v4,1,0.0,43.525222,[117   2] ; [13 10],[108.94366197  10.05633803] ; [21.05633803  1.94366197],1
r2,1,0.0,43.525222,[117   2] ; [13 10],[108.94366197  10.05633803] ; [21.05633803  1.94366197],1
p11,1,1e-06,23.712821,[106  14] ; [11 13],[97.5 22.5] ; [19.5  4.5],1
b1,1,4.5e-05,16.662857,[41 79] ; [19  5],[50. 70.] ; [10. 14.],1
s1,1,4.7e-05,16.547273,[  2 117] ; [ 5 18],[  5.86619718 113.13380282] ; [ 1.13380282 21.86619718],1
p2,1,5.1e-05,16.41731,[107  12] ; [13 10],[100.56338028  18.43661972] ; [19.43661972  3.56338028],1
n6,1,0.000156,14.302821,[99 21] ; [10 12],[92.11267606 27.88732394] ; [16.88732394  5.11267606],1
a7,1,0.004737,7.977059,[88 32] ; [10 13],[82.23776224 37.76223776] ; [15.76223776  7.23776224],0
p7,1,0.009143,6.794776,[80 38] ; [ 9 14],[74.4822695 43.5177305] ; [14.5177305  8.4822695],0
d5,1,0.009823,6.666667,[95 25] ; [13 11],[90. 30.] ; [18.  6.],0
a6,1,0.013743,6.070805,[86 34] ; [11 13],[80.83333333 39.16666667] ; [16.16666667  7.83333333],0
v2,1,0.013988,6.039644,[82 35] ; [10 13],[76.88571429 40.11428571] ; [15.11428571  7.88571429],0
n4,1,0.015397,5.870452,[96 24] ; [13 10],[91.46853147 28.53146853] ; [17.53146853  5.46853147],0
p8,1,0.018451,5.552813,[67 50] ; [ 7 16],[61.84285714 55.15714286] ; [12.15714286 10.84285714],0
d4,1,0.022515,5.205561,[96 24] ; [14 10],[91.66666667 28.33333333] ; [18.33333333  5.66666667],0
s8,1,0.032984,4.546603,[35 85] ; [ 2 22],[30.83333333 89.16666667] ; [ 6.16666667 17.83333333],0
a1,1,0.056618,3.633785,[  4 116] ; [ 3 21],[  5.83333333 114.16666667] ; [ 1.16666667 22.83333333],0
p4,1,0.069123,3.30373,[71 48] ; [ 9 14],[67.04225352 51.95774648] ; [12.95774648 10.04225352],0
b5,1,0.069642,3.291429,[74 46] ; [10 14],[70. 50.] ; [14. 10.],0
v3,1,0.08624,2.9432,[57 57] ; [ 7 16],[53.25547445 60.74452555] ; [10.74452555 12.25547445],0
d3,1,0.101756,2.677799,[81 39] ; [12 12],[77.5 42.5] ; [15.5  8.5],0
s4,1,0.105645,2.618182,[  8 112] ; [ 4 20],[ 10. 110.] ; [ 2. 22.],0
b4,1,0.117206,2.454261,[66 54] ; [ 9 15],[62.5 57.5] ; [12.5 11.5],0
p3,1,0.13325,2.254227,[64 55] ; [ 8 14],[60.76595745 58.23404255] ; [11.23404255 10.76595745],0
d1,1,0.15476,2.024693,[69 51] ; [10 14],[65.83333333 54.16666667] ; [13.16666667 10.83333333],0
a5,1,0.176082,1.830387,[91 29] ; [15  9],[88.33333333 31.66666667] ; [17.66666667  6.33333333],0
s5,1,0.190757,1.711762,[23 95] ; [ 2 22],[20.77464789 97.22535211] ; [ 4.22535211 19.77464789],0
p9,1,0.200611,1.637922,[96 22] ; [16  7],[93.73049645 24.26950355] ; [18.26950355  4.73049645],0
n3,1,0.250478,1.320635,[12  2] ; [8 4],[10.76923077  3.23076923] ; [9.23076923 2.76923077],0
n5,1,0.286901,1.134109,[91 29] ; [15  8],[88.95104895 31.04895105] ; [17.04895105  5.95104895],0
p10,1,0.310295,1.02942,[93 26] ; [15  7],[91.14893617 27.85106383] ; [16.85106383  5.14893617],0
p6,1,0.326472,0.962843,[39 78] ; [ 5 17],[37.03597122 79.96402878] ; [ 6.96402878 15.03597122],0
u3,1,0.4118,0.673598,[18 15] ; [5 2],[18.975 14.025] ; [4.025 2.975],0
p1,1,0.515551,0.422783,[ 10 110] ; [ 3 21],[ 10.83333333 109.16666667] ; [ 2.16666667 21.83333333],0
p5,1,0.542022,0.371805,[ 10 107] ; [ 3 21],[ 10.78723404 106.21276596] ; [ 2.21276596 21.78723404],0
d2,1,0.600966,0.273541,[57 63] ; [10 14],[55.83333333 64.16666667] ; [11.16666667 12.83333333],0
a4,1,0.653594,0.201399,[54 66] ; [12 12],[55. 65.] ; [11. 13.],0
s2,1,0.656073,0.198329,[26 93] ; [ 6 17],[26.81690141 92.18309859] ; [ 5.18309859 17.81690141],0
b2,1,0.66851,0.183349,[37 41] ; [7 6],[37.71428571 40.28571429] ; [6.28571429 6.71428571],0
b3,1,0.66851,0.183349,[37 41] ; [7 6],[37.71428571 40.28571429] ; [6.28571429 6.71428571],0
n2,1,0.748233,0.103022,[9 4] ; [9 3],[9.36 3.64] ; [8.64 3.36],0
u1,1,0.751412,0.100348,[ 18 102] ; [ 3 21],[ 17.5 102.5] ; [ 3.5 20.5],0
u2,1,0.786529,0.073344,[16 17] ; [3 4],[15.675 17.325] ; [3.325 3.675],0
a3,1,0.819353,0.052156,[87 32] ; [17  7],[86.54545455 32.45454545] ; [17.45454545  6.54545455],0
a2,1,0.850618,0.035468,[23 97] ; [ 5 19],[23.33333333 96.66666667] ; [ 4.66666667 19.33333333],0
n1,1,0.87018,0.026709,[5 8] ; [5 7],[5.2 7.8] ; [4.8 7.2],0
s3,1,0.871525,0.026154,[33 86] ; [ 6 17],[32.68309859 86.31690141] ; [ 6.31690141 16.68309859],0
