Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,53.514344,[23 62] ; [120  39],[49.81557377 35.18442623] ; [93.18442623 65.81557377],1
s2,1,0.0,40.021076,[39 45] ; [135  24],[60.14814815 23.85185185] ; [113.85185185  45.14814815],1
s6,1,0.0,29.424101,[57 25] ; [150   8],[70.725 11.275] ; [136.275  21.725],1
s3,1,0.0,26.386171,[40 42] ; [127  30],[57.29707113 24.70292887] ; [109.70292887  47.29707113],1
a3,1,3.9e-05,16.924318,[57 28] ; [141  18],[68.97540984 16.02459016] ; [129.02459016  29.97540984],1
p4,1,0.005259,7.788265,[47 37] ; [117  42],[56.69135802 27.30864198] ; [107.30864198  51.69135802],0
p6,1,0.009272,6.769698,[29 54] ; [83 75],[38.57261411 44.42738589] ; [73.42738589 84.57261411],0
v3,1,0.013224,6.1389,[27 55] ; [78 79],[36.0251046 45.9748954] ; [68.9748954 88.0251046],0
s4,1,0.014234,6.008923,[13 69] ; [ 48 110],[20.84166667 61.15833333] ; [ 40.15833333 117.84166667],0
n4,1,0.018017,5.594449,[60 25] ; [132  26],[67.16049383 17.83950617] ; [124.83950617  33.16049383],0
p9,1,0.025048,5.020534,[68 14] ; [146  12],[73.11666667  8.88333333] ; [140.88333333  17.11666667],0
u2,1,0.051422,3.794466,[10 17] ; [12  6],[13.2 13.8] ; [8.8 9.2],0
u1,1,0.055747,3.659598,[15 70] ; [ 46 114],[21.16326531 63.83673469] ; [ 39.83673469 120.16326531],0
a2,1,0.078099,3.104015,[19 66] ; [ 53 107],[24.97959184 60.02040816] ; [ 47.02040816 112.97959184],0
n5,1,0.079353,3.078109,[59 25] ; [126  31],[64.4813278 19.5186722] ; [120.5186722  36.4813278],0
r3,1,0.08418,2.982297,[78  6] ; [155   4],[80.54320988  3.45679012] ; [152.45679012   6.54320988],0
p3,1,0.091341,2.850577,[42 42] ; [98 62],[48.19672131 35.80327869] ; [91.80327869 68.19672131],0
p7,1,0.121117,2.40282,[55 27] ; [117  36],[60.01702128 21.98297872] ; [111.98297872  41.01702128],0
n1,1,0.169973,1.883184,[6 9] ; [26 17],[8.27586207 6.72413793] ; [23.72413793 19.27586207],0
s1,1,0.174763,1.841607,[ 1 83] ; [  7 149],[ 2.8 81.2] ; [  5.2 150.8],0
v2,1,0.20112,1.634225,[46 36] ; [102  56],[50.56666667 31.43333333] ; [97.43333333 60.56666667],0
d4,1,0.224804,1.473437,[81  3] ; [148  12],[78.83606557  5.16393443] ; [150.16393443   9.83606557],0
a7,1,0.230791,1.435982,[53 31] ; [113  47],[57.14754098 26.85245902] ; [108.85245902  51.14754098],0
p10,1,0.265323,1.240768,[70 13] ; [142  17],[72.7107438 10.2892562] ; [139.2892562  19.7107438],0
v4,1,0.290188,1.118748,[78  5] ; [153   5],[79.5560166  3.4439834] ; [151.4439834   6.5560166],0
r4,1,0.312298,1.020933,[76  9] ; [149  11],[78.06122449  6.93877551] ; [146.93877551  13.06122449],0
d3,1,0.320379,0.987401,[61 24] ; [124  36],[64.18367347 20.81632653] ; [120.81632653  39.18367347],0
n6,1,0.353693,0.860164,[72 12] ; [140  16],[74.2  9.8] ; [137.8  18.2],0
a8,1,0.37052,0.80192,[ 9 71] ; [ 22 119],[11.22171946 68.77828054] ; [ 19.77828054 121.22171946],0
d2,1,0.386339,0.750432,[45 38] ; [96 64],[48.16049383 34.83950617] ; [92.83950617 67.16049383],0
p2,1,0.407643,0.685665,[70 13] ; [141  19],[72.06995885 10.93004115] ; [138.93004115  21.06995885],0
