Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,58.43604,[137  12] ; [10 20],[122.36312849  26.63687151] ; [24.63687151  5.36312849],1
n6,1,0.0,29.133648,[140   9] ; [17 12],[131.42134831  17.57865169] ; [25.57865169  3.42134831],1
r4,1,3.6e-05,17.052632,[147   3] ; [24  6],[142.5   7.5] ; [28.5  1.5],1
p7,1,8.2e-05,15.513415,[120  26] ; [14 15],[111.79428571  34.20571429] ; [22.20571429  6.79428571],1
p8,1,0.000624,11.702144,[105  43] ; [11 18],[96.99435028 51.00564972] ; [19.00564972  9.99435028],1
a3,1,0.002144,9.422219,[129  20] ; [19 11],[123.19553073  25.80446927] ; [24.80446927  5.19553073],0
r1,1,0.00549,7.710652,[133  16] ; [21  9],[128.18994413  20.81005587] ; [25.81005587  4.18994413],0
p11,1,0.00903,6.816946,[126  24] ; [19 11],[120.83333333  29.16666667] ; [24.16666667  5.83333333],0
s1,1,0.009884,6.65568,[  2 143] ; [ 3 27],[  4.14285714 140.85714286] ; [ 0.85714286 29.14285714],0
p10,1,0.016045,5.797952,[139  10] ; [23  6],[135.60674157  13.39325843] ; [26.39325843  2.60674157],0
s6,1,0.027841,4.837863,[132  17] ; [22  8],[128.18994413  20.81005587] ; [25.81005587  4.18994413],0
d1,1,0.029096,4.761905,[110  40] ; [16 14],[105.  45.] ; [21.  9.],0
s8,1,0.03843,4.285902,[103  45] ; [15 15],[98.11235955 49.88764045] ; [19.88764045 10.11235955],0
p9,1,0.040354,4.202953,[140   9] ; [24  5],[137.28089888  11.71910112] ; [26.71910112  2.28089888],0
a5,1,0.042305,4.12297,[128  22] ; [21  9],[124.16666667  25.83333333] ; [24.83333333  5.16666667],0
p5,1,0.04483,4.025028,[ 42 108] ; [ 3 26],[ 37.70949721 112.29050279] ; [ 7.29050279 21.70949721],0
v3,1,0.071028,3.259114,[81 67] ; [11 19],[76.49438202 71.50561798] ; [15.50561798 14.49438202],0
a8,1,0.072409,3.227546,[ 23 115] ; [ 1 27],[ 19.95180723 118.04819277] ; [ 4.04819277 23.95180723],0
v2,1,0.094052,2.803623,[101  45] ; [16 14],[97.05681818 48.94318182] ; [19.94318182 10.05681818],0
p4,1,0.102264,2.669883,[109  39] ; [17 12],[105.3559322  42.6440678] ; [20.6440678  8.3559322],0
a6,1,0.125431,2.348157,[96 52] ; [15 15],[92.29213483 55.70786517] ; [18.70786517 11.29213483],0
s7,1,0.165282,1.925223,[98 45] ; [16 13],[94.77906977 48.22093023] ; [19.22093023  9.77906977],0
b3,1,0.172303,1.862793,[43 53] ; [9 5],[45.38181818 50.61818182] ; [6.61818182 7.38181818],0
b2,1,0.172303,1.862793,[43 53] ; [9 5],[45.38181818 50.61818182] ; [6.61818182 7.38181818],0
n3,1,0.196789,1.666046,[20  9] ; [3 4],[18.52777778 10.47222222] ; [4.47222222 2.52777778],0
p2,1,0.208683,1.580536,[132  18] ; [23  6],[129.88826816  20.11173184] ; [25.11173184  3.88826816],0
p3,1,0.222347,1.489158,[95 54] ; [15 14],[92.07865169 56.92134831] ; [17.92134831 11.07865169],0
p1,1,0.253879,1.301829,[ 19 131] ; [ 6 23],[ 20.94972067 129.05027933] ; [ 4.05027933 24.94972067],0
s3,1,0.310401,1.028967,[109  37] ; [19 10],[106.78857143  39.21142857] ; [21.21142857  7.78857143],0
d4,1,0.311909,1.022577,[135  13] ; [29  1],[136.35955056  11.64044944] ; [27.64044944  2.35955056],0
