Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,89.281655,[ 5 76] ; [151  73],[41.4295082 39.5704918] ; [114.5704918 109.4295082],1
d3,1,0.0,68.735722,[17 63] ; [166  58],[48.15789474 31.84210526] ; [134.84210526  89.15789474],1
d5,1,0.0,50.964691,[37 44] ; [192  32],[60.81639344 20.18360656] ; [168.18360656  55.81639344],1
r3,1,4e-06,21.516912,[57 23] ; [205  18],[69.17491749 10.82508251] ; [192.82508251  30.17491749],1
r1,1,1e-05,19.543469,[42 38] ; [175  48],[57.29372937 22.70627063] ; [159.70627063  63.29372937],1
a3,1,2.5e-05,17.744505,[38 41] ; [165  58],[53.10264901 25.89735099] ; [149.89735099  73.10264901],1
a5,1,5.1e-05,16.397571,[41 40] ; [168  56],[55.50491803 25.49508197] ; [153.49508197  70.50491803],1
r4,1,0.000122,14.762969,[55 26] ; [195  29],[66.39344262 14.60655738] ; [183.60655738  40.39344262],1
u1,1,0.000215,13.699481,[ 2 79] ; [ 44 180],[12.21639344 68.78360656] ; [ 33.78360656 190.21639344],1
p9,1,0.000361,12.721621,[51 28] ; [185  36],[62.14666667 16.85333333] ; [173.85333333  47.14666667],1
p10,1,0.000368,12.688503,[47 32] ; [178  45],[58.85761589 20.14238411] ; [166.14238411  56.85761589],1
a7,1,0.000488,12.16231,[38 43] ; [154  70],[50.99016393 30.00983607] ; [141.00983607  82.99016393],1
u2,1,0.000512,12.070608,[12 31] ; [37 22],[20.65686275 22.34313725] ; [28.34313725 30.65686275],1
r2,1,0.000556,11.916569,[67 14] ; [211  11],[74.31683168  6.68316832] ; [203.68316832  18.31683168],1
d2,1,0.000956,10.911616,[25 56] ; [116 106],[37.69306931 43.30693069] ; [103.30693069 118.69306931],1
u3,1,0.001194,10.499311,[13 30] ; [37 22],[21.07843137 21.92156863] ; [28.92156863 30.07843137],0
a2,1,0.004175,8.206123,[ 8 73] ; [ 56 168],[16.99672131 64.00327869] ; [ 47.00327869 176.99672131],0
p2,1,0.004469,8.0825,[54 27] ; [182  40],[63.08910891 17.91089109] ; [172.91089109  49.08910891],0
p4,1,0.005741,7.62986,[35 46] ; [136  87],[45.5625 35.4375] ; [125.4375  97.5625],0
s8,1,0.005908,7.578251,[21 59] ; [ 98 126],[31.31578947 48.68421053] ; [ 87.68421053 136.31578947],0
s2,1,0.006637,7.368655,[27 54] ; [113 109],[37.42574257 43.57425743] ; [102.57425743 119.42574257],0
b2,1,0.013264,6.133555,[12 38] ; [61 78],[19.31216931 30.68783069] ; [53.68783069 85.31216931],0
b3,1,0.013264,6.133555,[12 38] ; [61 78],[19.31216931 30.68783069] ; [53.68783069 85.31216931],0
v4,1,0.013341,6.12331,[67 14] ; [207  17],[72.76721311  8.23278689] ; [201.23278689  22.76721311],0
a4,1,0.014344,5.995334,[25 54] ; [106 117],[34.26821192 44.73178808] ; [ 96.73178808 126.26821192],0
p8,1,0.015538,5.854417,[28 50] ; [116 108],[37.19205298 40.80794702] ; [106.80794702 117.19205298],0
n6,1,0.015582,5.849386,[64 17] ; [199  23],[70.30693069 10.69306931] ; [192.69306931  29.30693069],0
p6,1,0.028731,4.783647,[19 61] ; [ 83 140],[26.93069307 53.06930693] ; [ 75.06930693 147.93069307],0
p11,1,0.031754,4.611706,[51 30] ; [169  55],[58.42622951 22.57377049] ; [161.57377049  62.42622951],0
p3,1,0.033652,4.512323,[26 54] ; [103 120],[34.05940594 45.94059406] ; [ 94.94059406 128.05940594],0
s5,1,0.039276,4.248882,[17 63] ; [ 73 144],[24.24242424 55.75757576] ; [ 65.75757576 151.24242424],0
a6,1,0.039368,4.244916,[45 36] ; [153  71],[52.58360656 28.41639344] ; [145.41639344  78.58360656],0
s6,1,0.052898,3.747128,[43 36] ; [146  73],[50.10402685 28.89597315] ; [138.89597315  80.10402685],0
b4,1,0.065112,3.40215,[37 44] ; [129  95],[44.0852459 36.9147541] ; [121.9147541 102.0852459],0
s3,1,0.078314,3.099541,[37 42] ; [130  93],[43.68543046 35.31456954] ; [123.31456954  99.68543046],0
p1,1,0.079333,3.078517,[13 68] ; [ 20 203],[ 8.79276316 72.20723684] ; [ 24.20723684 198.79276316],0
s1,1,0.096186,2.767672,[ 7 71] ; [  9 213],[ 4.16 73.84] ; [ 11.84 210.16],0
s7,1,0.105396,2.621938,[29 48] ; [104 111],[35.07191781 41.92808219] ; [ 97.92808219 117.07191781],0
p7,1,0.106353,2.60759,[38 42] ; [127  92],[44.14715719 35.85284281] ; [120.85284281  98.14715719],0
n4,1,0.205352,1.603896,[65 15] ; [195  29],[68.42105263 11.57894737] ; [191.57894737  32.42105263],0
s4,1,0.233012,1.42238,[20 60] ; [ 41 178],[16.32107023 63.67892977] ; [ 44.67892977 174.32107023],0
