Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,46.145911,[43 61] ; [235  69],[70.8627451 33.1372549] ; [207.1372549  96.8627451],1
d3,1,0.0,34.508895,[49 55] ; [237  68],[72.72371638 31.27628362] ; [213.27628362  91.72371638],1
a2,1,1.8e-05,18.39043,[ 7 97] ; [ 82 224],[22.57560976 81.42439024] ; [ 66.42439024 239.57560976],1
b5,1,6e-05,16.113196,[40 64] ; [187 119],[57.5804878 46.4195122] ; [169.4195122 136.5804878],1
u1,1,0.001117,10.622667,[ 6 98] ; [ 59 247],[16.48780488 87.51219512] ; [ 48.51219512 257.48780488],0
s8,1,0.008993,6.824218,[64 40] ; [141 161],[52.51231527 51.48768473] ; [152.48768473 149.51231527],0
b1,1,0.019863,5.423885,[49 55] ; [105 201],[39.06341463 64.93658537] ; [114.93658537 191.06341463],0
d5,1,0.027651,4.849698,[76 27] ; [255  50],[83.56127451 19.43872549] ; [247.43872549  57.56127451],0
d1,1,0.033233,4.533724,[54 50] ; [195 111],[63.16097561 40.83902439] ; [185.83902439 120.16097561],0
d4,1,0.036655,4.366373,[79 24] ; [261  44],[85.83333333 17.16666667] ; [254.16666667  50.83333333],0
s4,1,0.040205,4.209202,[24 80] ; [ 43 256],[17.29032258 86.70967742] ; [ 49.70967742 249.29032258],0
r2,1,0.05292,3.746428,[91 10] ; [288  14],[94.98511166  6.01488834] ; [284.01488834  17.98511166],0
n2,1,0.05977,3.54375,[13  8] ; [35  7],[16.  5.] ; [32. 10.],0
b4,1,0.072271,3.230674,[51 53] ; [181 125],[58.84878049 45.15121951] ; [173.15121951 132.84878049],0
v2,1,0.075837,3.151932,[53 48] ; [185 111],[60.54911839 40.45088161] ; [177.45088161 118.54911839],0
u3,1,0.076928,3.128636,[16 20] ; [52 32],[20.4 15.6] ; [47.6 36.4],0
r1,1,0.110011,2.554059,[80 24] ; [255  49],[85.39215686 18.60784314] ; [249.60784314  54.39215686],0
a5,1,0.112317,2.521307,[74 30] ; [241  65],[79.90243902 24.09756098] ; [235.09756098  70.90243902],0
s5,1,0.149458,2.077777,[45 55] ; [108 185],[38.93129771 61.06870229] ; [114.06870229 178.93129771],0
a3,1,0.171221,1.872219,[68 36] ; [221  84],[73.48655257 30.51344743] ; [215.51344743  89.48655257],0
u4,1,0.185246,1.755027,[  4 100] ; [  5 300],[  2.28850856 101.71149144] ; [  6.71149144 298.28850856],0
r4,1,0.20474,1.608236,[92 12] ; [283  23],[95.12195122  8.87804878] ; [279.87804878  26.12195122],0
p12,1,0.218018,1.517368,[ 8 95] ; [ 37 267],[11.38820639 91.61179361] ; [ 33.61179361 270.38820639],0
b3,1,0.238309,1.390567,[31 40] ; [ 66 119],[26.90234375 44.09765625] ; [ 70.09765625 114.90234375],0
b2,1,0.238309,1.390567,[31 40] ; [ 66 119],[26.90234375 44.09765625] ; [ 70.09765625 114.90234375],0
s7,1,0.243046,1.36284,[58 43] ; [147 143],[52.95396419 48.04603581] ; [152.04603581 137.95396419],0
n3,1,0.270217,1.215644,[12  8] ; [31 11],[13.87096774  6.12903226] ; [29.12903226 12.87096774],0
v4,1,0.272853,1.202347,[98  5] ; [294   8],[99.69382716  3.30617284] ; [292.30617284   9.69382716],0
n4,1,0.30547,1.050163,[87 17] ; [241  64],[83.40342298 20.59657702] ; [244.59657702  60.40342298],0
p3,1,0.347671,0.88194,[70 34] ; [189 115],[66.01960784 37.98039216] ; [192.98039216 111.01960784],0
n1,1,0.35011,0.87306,[ 9 12] ; [13 29],[ 7.33333333 13.66666667] ; [14.66666667 27.33333333],0
p4,1,0.362942,0.827687,[74 30] ; [230  74],[77.49019608 26.50980392] ; [226.50980392  77.49019608],0
p7,1,0.370883,0.800702,[91 13] ; [249  48],[88.17955112 15.82044888] ; [251.82044888  45.17955112],0
a8,1,0.391538,0.734161,[13 88] ; [ 45 228],[15.6631016 85.3368984] ; [ 42.3368984 230.6631016],0
n6,1,0.485977,0.485422,[90 14] ; [269  33],[91.96059113 12.03940887] ; [267.03940887  34.96059113],0
s3,1,0.496556,0.462289,[61 42] ; [165 133],[58.04987531 44.95012469] ; [167.95012469 130.04987531],0
n5,1,0.529777,0.394819,[86 18] ; [242  61],[83.81326781 20.18673219] ; [244.18673219  58.81326781],0
s2,1,0.583018,0.30138,[51 53] ; [157 144],[53.41234568 50.58765432] ; [154.58765432 146.41234568],0
r3,1,0.589653,0.290886,[99  5] ; [293  11],[99.92156863  4.07843137] ; [292.07843137  11.92156863],0
v1,1,0.594538,0.283313,[59 44] ; [179 118],[61.285 41.715] ; [176.715 120.285],0
p1,1,0.595321,0.282111,[11 93] ; [ 38 265],[12.52088452 91.47911548] ; [ 36.47911548 266.52088452],0
u2,1,0.636504,0.223343,[22 14] ; [48 37],[20.82644628 15.17355372] ; [49.17355372 35.82644628],0
s1,1,0.661186,0.192087,[  4 100] ; [  9 294],[  3.32186732 100.67813268] ; [  9.67813268 293.32186732],0
p6,1,0.666596,0.18561,[52 50] ; [147 156],[50.11851852 51.88148148] ; [148.88148148 154.11851852],0
v3,1,0.771917,0.084024,[43 60] ; [128 167],[44.25376884 58.74623116] ; [126.74623116 168.25376884],0
p5,1,0.785137,0.074328,[20 84] ; [ 55 250],[19.07090465 84.92909535] ; [ 55.92909535 249.07090465],0
d2,1,0.788592,0.071899,[50 54] ; [142 163],[48.82151589 55.17848411] ; [143.17848411 161.82151589],0
s6,1,0.860754,0.03077,[69 31] ; [207  89],[69.6969697 30.3030303] ; [206.3030303  89.6969697],0
a4,1,0.865571,0.028658,[43 61] ; [129 176],[43.73594132 60.26405868] ; [128.26405868 176.73594132],0
p2,1,0.877914,0.023597,[96  8] ; [282  22],[96.35294118  7.64705882] ; [281.64705882  22.35294118],0
p10,1,0.92217,0.009545,[95  9] ; [274  27],[94.75555556  9.24444444] ; [274.24444444  26.75555556],0
a1,1,0.934798,0.006693,[ 6 98] ; [ 17 289],[ 5.83414634 98.16585366] ; [ 17.16585366 288.83414634],0
p9,1,0.940456,0.00558,[96  8] ; [279  24],[95.82309582  8.17690418] ; [279.17690418  23.82309582],0
