Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,28.285805,[275  82] ; [91 77],[248.88 108.12] ; [117.12  50.88],1
p11,1,0.0,25.298212,[317  41] ; [119  49],[296.74524715  61.25475285] ; [139.25475285  28.74524715],1
p3,1,2e-06,23.142867,[244 113] ; [78 90],[218.96 138.04] ; [103.04  64.96],1
p6,1,8.7e-05,15.39053,[195 160] ; [ 61 106],[174.09961686 180.90038314] ; [81.90038314 85.09961686],1
p2,1,0.000108,14.985556,[334  23] ; [139  29],[321.64  35.36] ; [151.36  16.64],1
p5,1,0.000225,13.611409,[ 65 293] ; [ 10 156],[ 51.24045802 306.75954198] ; [ 23.75954198 142.24045802],1
p10,1,0.000709,11.464305,[320  38] ; [130  36],[307.44274809  50.55725191] ; [142.55725191  23.44274809],1
p9,1,0.001529,10.042936,[323  33] ; [136  32],[311.83969466  44.16030534] ; [147.16030534  20.83969466],0
p12,1,0.002171,9.398842,[ 39 318] ; [  5 163],[ 29.92 327.08] ; [ 14.08 153.92],0
n5,1,0.003538,8.506737,[291  67] ; [116  50],[278.0648855  79.9351145] ; [128.9351145  37.0648855],0
s5,1,0.010572,6.535795,[150 198] ; [ 52 114],[136.76264591 211.23735409] ; [ 65.23735409 100.76264591],0
p1,1,0.01287,6.186865,[ 41 314] ; [  8 160],[ 33.26003824 321.73996176] ; [ 15.73996176 152.26003824],0
n4,1,0.014863,5.932576,[296  62] ; [122  44],[285.58015267  72.41984733] ; [132.41984733  33.58015267],0
v1,1,0.024967,5.026195,[215 137] ; [83 81],[203.28682171 148.71317829] ; [94.71317829 69.28682171],0
a2,1,0.034361,4.476674,[ 82 276] ; [ 53 115],[ 91.88212928 266.11787072] ; [ 43.11787072 124.88212928],0
v3,1,0.036629,4.367583,[161 187] ; [ 59 103],[150.11764706 197.88235294] ; [69.88235294 92.11764706],0
d1,1,0.050887,3.811999,[230 128] ; [93 75],[219.8365019 138.1634981] ; [103.1634981  64.8365019],0
s6,1,0.076457,3.138642,[253  95] ; [108  58],[244.41245136 103.58754864] ; [116.58754864  49.41245136],0
a5,1,0.07686,3.130085,[279  79] ; [119  49],[270.88212928  87.11787072] ; [127.11787072  40.88212928],0
