Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,57.952781,[130  36] ; [ 61 104],[95.78851964 70.21148036] ; [95.21148036 69.78851964],1
p2,1,0.0,36.204277,[156  11] ; [113  55],[134.09850746  32.90149254] ; [134.90149254  33.09850746],1
p6,1,0.0,33.695974,[84 84] ; [ 33 134],[ 58.67462687 109.32537313] ; [ 58.32537313 108.67462687],1
p4,1,0.0,26.893148,[120  48] ; [73 95],[96.5 71.5] ; [96.5 71.5],1
p3,1,2e-06,22.815216,[96 71] ; [ 53 115],[74.27761194 92.72238806] ; [74.72238806 93.27761194],1
p5,1,0.000147,14.406378,[ 32 135] ; [  9 156],[ 20.62349398 146.37650602] ; [ 20.37650602 144.62349398],1
p9,1,0.000313,12.990465,[146  20] ; [119  46],[132.90030211  33.09969789] ; [132.09969789  32.90030211],1
p10,1,0.000396,12.55124,[141  25] ; [113  52],[127.3836858  38.6163142] ; [126.6163142  38.3836858],1
n4,1,0.010415,6.5625,[138  30] ; [118  50],[128.  40.] ; [128.  40.],0
p11,1,0.012877,6.185869,[136  32] ; [117  52],[126.12462908  41.87537092] ; [126.87537092  42.12462908],0
v4,1,0.022707,5.190811,[162   5] ; [154  15],[157.05952381   9.94047619] ; [158.94047619  10.05952381],0
s8,1,0.025075,5.018671,[75 93] ; [ 55 113],[ 65. 103.] ; [ 65. 103.],0
s6,1,0.025158,5.01301,[116  46] ; [100  67],[106.35866261  55.64133739] ; [109.64133739  57.35866261],0
v1,1,0.025839,4.966792,[72 94] ; [ 52 113],[ 62.18731118 103.81268882] ; [ 61.81268882 103.18731118],0
r2,1,0.050222,3.834034,[157   9] ; [148  19],[152.04204204  13.95795796] ; [152.95795796  14.04204204],0
r1,1,0.057601,3.605136,[127  40] ; [112  56],[119.14328358  47.85671642] ; [119.85671642  48.14328358],0
r4,1,0.059786,3.543306,[151  17] ; [140  29],[145.06824926  22.93175074] ; [145.93175074  23.06824926],0
a7,1,0.066372,3.370533,[118  50] ; [102  66],[110.  58.] ; [110.  58.],0
b3,1,0.079411,3.076923,[30 66] ; [45 59],[36. 60.] ; [39. 65.],0
b2,1,0.079411,3.076923,[30 66] ; [45 59],[36. 60.] ; [39. 65.],0
d4,1,0.110356,2.549115,[133  34] ; [122  47],[126.74107143  40.25892857] ; [128.25892857  40.74107143],0
r3,1,0.118098,2.44236,[157  10] ; [150  18],[153.04179104  13.95820896] ; [153.95820896  14.04179104],0
s7,1,0.120741,2.407689,[81 80] ; [68 95],[74.04012346 86.95987654] ; [74.95987654 88.04012346],0
d1,1,0.140813,2.169052,[93 75] ; [80 89],[86.24332344 81.75667656] ; [86.75667656 82.24332344],0
b5,1,0.168452,1.896669,[94 74] ; [107  62],[100.20178042  67.79821958] ; [100.79821958  68.20178042],0
a5,1,0.175047,1.839179,[119  49] ; [108  61],[113.16320475  54.83679525] ; [113.83679525  55.16320475],0
