Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.691319,[84 17] ; [18 31],[68.68 32.32] ; [33.32 15.68],1
d3,1,0.0,29.711259,[80 20] ; [17 32],[65.10067114 34.89932886] ; [31.89932886 17.10067114],1
d5,1,0.001842,9.700623,[85 16] ; [30 19],[77.43333333 23.56666667] ; [37.56666667 11.43333333],0
d4,1,0.004152,8.216332,[85 16] ; [31 18],[78.10666667 22.89333333] ; [37.89333333 11.10666667],0
p2,1,0.015575,5.850243,[80 21] ; [29 19],[73.88590604 27.11409396] ; [35.11409396 12.88590604],0
d1,1,0.01925,5.47865,[54 48] ; [16 33],[47.28476821 54.71523179] ; [22.71523179 26.28476821],0
n2,1,0.019905,5.420233,[19 12] ; [19  2],[22.65384615  8.34615385] ; [15.34615385  5.65384615],0
b1,1,0.019992,5.412601,[46 56] ; [32 17],[52.68874172 49.31125828] ; [25.31125828 23.68874172],0
a2,1,0.022831,5.181343,[21 81] ; [ 3 46],[16.21192053 85.78807947] ; [ 7.78807947 41.21192053],0
r1,1,0.025332,5.001039,[81 20] ; [31 18],[75.41333333 25.58666667] ; [36.58666667 12.41333333],0
p9,1,0.030522,4.679632,[75 24] ; [28 20],[69.36734694 29.63265306] ; [33.63265306 14.36734694],0
a5,1,0.048463,3.893857,[69 33] ; [25 24],[63.49668874 38.50331126] ; [30.50331126 18.49668874],0
s5,1,0.059987,3.53775,[16 80] ; [14 32],[20.28169014 75.71830986] ; [ 9.71830986 36.28169014],0
b5,1,0.064209,3.425179,[68 34] ; [25 24],[62.82119205 39.17880795] ; [30.17880795 18.82119205],0
a1,1,0.067729,3.33722,[  2 100] ; [ 4 45],[ 4.05298013 97.94701987] ; [ 1.94701987 47.05298013],0
p10,1,0.06889,3.309265,[68 31] ; [25 22],[63.06164384 35.93835616] ; [29.93835616 17.06164384],0
v1,1,0.078609,3.093434,[39 59] ; [27 22],[44. 54.] ; [22. 27.],0
