Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,82.469858,[225  21] ; [20 32],[202.24832215  43.75167785] ; [42.75167785  9.24832215],1
p11,1,1e-06,23.852263,[211  36] ; [29 23],[198.26086957  48.73913043] ; [41.73913043 10.26086957],1
p2,1,7.7e-05,15.636962,[224  22] ; [37 15],[215.45637584  30.54362416] ; [45.54362416  6.45637584],1
s8,1,0.001405,10.198813,[111 135] ; [11 41],[100.7114094 145.2885906] ; [21.2885906 30.7114094],0
a3,1,0.001942,9.603746,[185  61] ; [28 24],[175.83221477  70.16778523] ; [37.16778523 14.83221477],0
r3,1,0.002217,9.360229,[238   8] ; [45  7],[233.61744966  12.38255034] ; [49.38255034  2.61744966],0
r4,1,0.002299,9.293665,[226  21] ; [40 12],[219.73913043  27.26086957] ; [46.26086957  5.73913043],0
n6,1,0.00306,8.771475,[206  38] ; [34 17],[198.50847458  45.49152542] ; [41.49152542  9.50847458],0
s7,1,0.005188,7.812555,[115 120] ; [14 37],[105.9965035 129.0034965] ; [23.0034965 27.9965035],0
b2,1,0.005346,7.758561,[ 52 105] ; [ 2 26],[ 45.82702703 111.17297297] ; [ 8.17297297 19.82702703],0
b3,1,0.005346,7.758561,[ 52 105] ; [ 2 26],[ 45.82702703 111.17297297] ; [ 8.17297297 19.82702703],0
b1,1,0.006031,7.541136,[ 83 164] ; [28 24],[ 91.69565217 155.30434783] ; [19.30434783 32.69565217],0
v4,1,0.009793,6.672113,[235   8] ; [45  6],[231.42857143  11.57142857] ; [48.57142857  2.42857143],0
d5,1,0.010226,6.595062,[204  42] ; [35 17],[197.29530201  48.70469799] ; [41.70469799 10.29530201],0
d3,1,0.012307,6.266141,[172  74] ; [27 25],[164.27516779  81.72483221] ; [34.72483221 17.27516779],0
n3,1,0.01289,6.184105,[43  5] ; [10  6],[39.75  8.25] ; [13.25  2.75],0
v2,1,0.019136,5.48903,[145  89] ; [22 28],[137.59859155  96.40140845] ; [29.40140845 20.59859155],0
a7,1,0.021022,5.324964,[182  65] ; [30 22],[175.13043478  71.86956522] ; [36.86956522 15.13043478],0
a4,1,0.023675,5.118291,[108 138] ; [14 38],[100.7114094 145.2885906] ; [21.2885906 30.7114094],0
n5,1,0.024405,5.065596,[183  61] ; [31 21],[176.40540541  67.59459459] ; [37.59459459 14.40540541],0
s6,1,0.027218,4.876946,[161  82] ; [26 26],[154.03728814  88.96271186] ; [32.96271186 19.03728814],0
s5,1,0.028244,4.813126,[ 80 165] ; [ 9 43],[ 73.41750842 171.58249158] ; [15.58249158 36.41750842],0
s1,1,0.03201,4.597946,[  5 238] ; [ 4 48],[  7.41355932 235.58644068] ; [ 1.58644068 50.41355932],0
p8,1,0.038464,4.284383,[149  96] ; [23 28],[142.36486486 102.63513514] ; [29.63513514 21.36486486],0
d1,1,0.045549,3.998181,[142 105] ; [22 30],[135.47826087 111.52173913] ; [28.52173913 23.47826087],0
r1,1,0.046021,3.980837,[199  45] ; [36 16],[193.71621622  50.28378378] ; [41.28378378 10.71621622],0
a2,1,0.049749,3.849888,[ 59 188] ; [ 6 46],[ 53.69565217 193.30434783] ; [11.30434783 40.69565217],0
v1,1,0.062156,3.478892,[125 112] ; [20 32],[118.9100346 118.0899654] ; [26.0899654 25.9100346],0
a5,1,0.068684,3.314199,[187  60] ; [33 19],[181.73913043  65.26086957] ; [38.26086957 13.73913043],0
d4,1,0.071875,3.239664,[201  45] ; [36 15],[196.3030303  49.6969697] ; [40.6969697 10.3030303],0
n4,1,0.085698,2.953382,[184  61] ; [33 19],[179.00673401  65.99326599] ; [37.99326599 14.00673401],0
p4,1,0.08645,2.939266,[146 101] ; [24 28],[140.43478261 106.56521739] ; [29.56521739 22.43478261],0
p3,1,0.086902,2.930844,[132 115] ; [21 31],[126.39130435 120.60869565] ; [26.60869565 25.39130435],0
u1,1,0.130434,2.287332,[ 39 208] ; [ 4 48],[ 35.52173913 211.47826087] ; [ 7.47826087 44.52173913],0
s2,1,0.222076,1.490905,[117 128] ; [20 32],[113.01346801 131.98653199] ; [23.98653199 28.01346801],0
n2,1,0.23568,1.40625,[39  9] ; [10  5],[37.33333333 10.66666667] ; [11.66666667  3.33333333],0
a6,1,0.237382,1.396077,[172  74] ; [32 20],[168.40268456  77.59731544] ; [35.59731544 16.40268456],0
a8,1,0.239553,1.38322,[ 40 187] ; [ 5 42],[ 37.2810219 189.7189781] ; [ 7.7189781 39.2810219],0
r2,1,0.331779,0.941942,[223  18] ; [46  6],[221.25938567  19.74061433] ; [47.74061433  4.25938567],0
p5,1,0.331974,0.941184,[ 19 226] ; [ 2 49],[ 17.38175676 227.61824324] ; [ 3.61824324 47.38175676],0
u2,1,0.366994,0.813818,[34 26] ; [10 12],[32.19512195 27.80487805] ; [11.80487805 10.19512195],0
d2,1,0.421928,0.644939,[108 138] ; [26 26],[110.61744966 135.38255034] ; [23.38255034 28.61744966],0
b4,1,0.44085,0.59407,[128 119] ; [30 22],[130.52173913 116.47826087] ; [27.47826087 24.52173913],0
p12,1,0.459275,0.54766,[ 10 237] ; [ 1 51],[  9.08695652 237.91304348] ; [ 1.91304348 50.08695652],0
s4,1,0.470368,0.521112,[ 38 208] ; [ 6 46],[ 36.32214765 209.67785235] ; [ 7.67785235 44.32214765],0
u3,1,0.534445,0.385933,[28 32] ; [13 11],[29.28571429 30.71428571] ; [11.71428571 12.28571429],0
v3,1,0.543624,0.368864,[ 97 139] ; [19 33],[ 95.05555556 140.94444444] ; [20.94444444 31.05555556],0
s3,1,0.652188,0.203153,[138 103] ; [28 24],[136.53924915 104.46075085] ; [29.46075085 22.53924915],0
a1,1,0.697833,0.150736,[  7 240] ; [ 2 50],[  7.43478261 239.56521739] ; [ 1.56521739 50.43478261],0
n1,1,0.812562,0.056227,[15 32] ; [ 4 10],[14.63934426 32.36065574] ; [4.36065574 9.63934426],0
