Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.040958,4.177741,[17 24] ; [9 3],[20.11320755 20.88679245] ; [5.88679245 6.11320755],0
p5,1,0.04855,3.890845,[ 2 39] ; [ 3 10],[ 3.7962963 37.2037037] ; [ 1.2037037 11.7962963],0
v2,1,0.062937,3.458256,[27 13] ; [5 8],[24.1509434 15.8490566] ; [7.8490566 5.1509434],0
a6,1,0.079867,3.067606,[27 14] ; [5 8],[24.2962963 16.7037037] ; [7.7037037 5.2962963],0
a7,1,0.105891,2.614493,[29 12] ; [6 7],[26.57407407 14.42592593] ; [8.42592593 4.57407407],0
d5,1,0.134288,2.242224,[31 10] ; [7 6],[28.85185185 12.14814815] ; [9.14814815 3.85185185],0
a3,1,0.149775,2.074539,[28 13] ; [6 7],[25.81481481 15.18518519] ; [8.18518519 4.81481481],0
d3,1,0.149775,2.074539,[28 13] ; [6 7],[25.81481481 15.18518519] ; [8.18518519 4.81481481],0
d2,1,0.150088,2.071356,[22 19] ; [4 9],[19.74074074 21.25925926] ; [6.25925926 6.74074074],0
n5,1,0.179559,1.801272,[23 18] ; [10  3],[25.05555556 15.94444444] ; [7.94444444 5.05555556],0
p10,1,0.180776,1.791229,[14 26] ; [ 2 11],[12.0754717 27.9245283] ; [3.9245283 9.0754717],0
r1,1,0.19273,1.696623,[31 10] ; [12  1],[32.64814815  8.35185185] ; [10.35185185  2.64814815],0
u2,1,0.210096,1.570767,[7 5] ; [2 5],[5.68421053 6.31578947] ; [3.31578947 3.68421053],0
s8,1,0.210646,1.566984,[11 29] ; [6 7],[12.83018868 27.16981132] ; [4.16981132 8.83018868],0
a8,1,0.237776,1.393728,[ 4 32] ; [3 9],[ 5.25 30.75] ; [ 1.75 10.25],0
p6,1,0.240842,1.375661,[ 4 35] ; [ 3 10],[ 5.25 33.75] ; [ 1.75 11.25],0
r4,1,0.248811,1.329968,[32  9] ; [12  1],[33.40740741  7.59259259] ; [10.59259259  2.40740741],0
a2,1,0.248811,1.329968,[ 9 32] ; [ 1 12],[ 7.59259259 33.40740741] ; [ 2.40740741 10.59259259],0
u3,1,0.250829,1.318681,[9 4] ; [3 4],[7.8 5.2] ; [4.2 2.8],0
b1,1,0.254797,1.296811,[21 20] ; [9 4],[22.77777778 18.22222222] ; [7.22222222 5.77777778],0
p4,1,0.261979,1.258272,[17 22] ; [8 5],[18.75 20.25] ; [6.25 6.75],0
p7,1,0.292034,1.110219,[16 23] ; [7 5],[17.58823529 21.41176471] ; [5.41176471 6.58823529],0
r3,1,0.335869,0.926136,[36  5] ; [10  3],[34.92592593  6.07407407] ; [11.07407407  1.92592593],0
a4,1,0.367971,0.810507,[15 26] ; [ 3 10],[13.66666667 27.33333333] ; [4.33333333 8.66666667],0
p1,1,0.382159,0.763747,[ 1 40] ; [ 1 12],[ 1.51851852 39.48148148] ; [ 0.48148148 12.51851852],0
s1,1,0.398157,0.713886,[ 3 37] ; [ 2 11],[ 3.77358491 36.22641509] ; [ 1.22641509 11.77358491],0
s7,1,0.498962,0.457143,[16 20] ; [4 8],[15. 21.] ; [5. 7.],0
s4,1,0.498996,0.457071,[ 6 34] ; [ 1 12],[ 5.28301887 34.71698113] ; [ 1.71698113 11.28301887],0
p2,1,0.515582,0.422721,[21 20] ; [8 5],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
v1,1,0.515582,0.422721,[21 20] ; [8 5],[22.01851852 18.98148148] ; [6.98148148 6.01851852],0
b3,1,0.611196,0.258437,[ 6 17] ; [2 9],[ 5.41176471 17.58823529] ; [2.58823529 8.41176471],0
b2,1,0.611196,0.258437,[ 6 17] ; [2 9],[ 5.41176471 17.58823529] ; [2.58823529 8.41176471],0
p11,1,0.637016,0.222667,[19 22] ; [7 6],[19.74074074 21.25925926] ; [6.25925926 6.74074074],0
a5,1,0.648491,0.207807,[25 16] ; [7 6],[24.2962963 16.7037037] ; [7.7037037 5.2962963],0
p8,1,0.652609,0.202627,[13 28] ; [5 8],[13.66666667 27.33333333] ; [4.33333333 8.66666667],0
s6,1,0.679439,0.170758,[22 18] ; [8 5],[22.64150943 17.35849057] ; [7.35849057 5.64150943],0
b5,1,0.701991,0.146409,[26 15] ; [9 4],[26.57407407 14.42592593] ; [8.42592593 4.57407407],0
n6,1,0.787922,0.072367,[30 11] ; [10  3],[30.37037037 10.62962963] ; [9.62962963 3.37037037],0
s2,1,0.838424,0.041579,[18 22] ; [5 7],[17.69230769 22.30769231] ; [5.30769231 6.69230769],0
s5,1,0.844576,0.038433,[ 8 31] ; [ 3 10],[ 8.25 30.75] ; [ 2.75 10.25],0
p3,1,0.847789,0.036841,[17 24] ; [5 8],[16.7037037 24.2962963] ; [5.2962963 7.7037037],0
b4,1,0.949403,0.004027,[28 13] ; [9 4],[28.09259259 12.90740741] ; [8.90740741 4.09259259],0
r2,1,0.981807,0.00052,[37  3] ; [12  1],[36.98113208  3.01886792] ; [12.01886792  0.98113208],0
