Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,100.75301,[ 36 136] ; [248 121],[90.29205176 81.70794824] ; [193.70794824 175.29205176],1
s7,1,0.0,81.641646,[ 42 118] ; [248 112],[89.23076923 70.76923077] ; [200.76923077 159.23076923],1
s3,1,0.0,80.887392,[ 48 123] ; [254 112],[96.16759777 74.83240223] ; [205.83240223 160.16759777],1
s8,1,0.0,64.719482,[ 42 132] ; [225 143],[85.71586716 88.28413284] ; [181.28413284 186.71586716],1
s5,1,0.0,45.914029,[ 26 143] ; [165 196],[ 60.90377358 108.09622642] ; [130.09622642 230.90377358],1
p9,1,0.0,26.563246,[127  43] ; [335  32],[146.25698324  23.74301676] ; [315.74301676  51.25698324],1
p4,1,0.0,25.372576,[83 89] ; [260 108],[109.25185185  62.74814815] ; [233.74814815 134.25185185],1
r4,1,7e-06,20.278246,[143  31] ; [350  21],[157.39816514  16.60183486] ; [335.60183486  35.39816514],1
v4,1,6.4e-05,15.986104,[154  19] ; [360  10],[163.76058932   9.23941068] ; [350.23941068  19.76058932],1
p6,1,0.000107,15.011605,[ 47 123] ; [166 201],[ 67.4301676 102.5698324] ; [145.5698324 221.4301676],1
n6,1,0.000123,14.741543,[137  35] ; [337  32],[150.6987061  21.3012939] ; [323.3012939  45.6987061],1
p10,1,0.000296,13.098335,[129  43] ; [320  46],[143.5464684  28.4535316] ; [305.4535316  60.5464684],1
r1,1,0.000884,11.056908,[134  39] ; [328  43],[146.92279412  26.07720588] ; [315.07720588  55.92279412],1
p12,1,0.001287,10.361551,[  6 165] ; [ 45 323],[ 16.17996289 154.82003711] ; [ 34.82003711 333.17996289],0
s4,1,0.002264,9.322101,[ 13 161] ; [ 63 302],[ 24.53432282 149.46567718] ; [ 51.46567718 313.53432282],0
r3,1,0.00227,9.317578,[155  18] ; [356  14],[162.80478821  10.19521179] ; [348.19521179  21.80478821],0
u1,1,0.002419,9.200952,[ 28 146] ; [104 267],[ 42.14311927 131.85688073] ; [ 89.85688073 281.14311927],0
p5,1,0.003202,8.688495,[ 11 163] ; [ 56 311],[ 21.54898336 152.45101664] ; [ 45.45101664 321.54898336],0
p2,1,0.00712,7.24239,[134  38] ; [321  48],[144.65804067  27.34195933] ; [310.34195933  58.65804067],0
p7,1,0.009056,6.811818,[96 77] ; [241 118],[109.58834586  63.41165414] ; [227.41165414 131.58834586],0
n5,1,0.009732,6.683365,[139  34] ; [327  42],[148.74169742  24.25830258] ; [317.25830258  51.74169742],0
v1,1,0.013012,6.167532,[83 87] ; [217 143],[96.22641509 73.77358491] ; [203.77358491 156.22641509],0
d5,1,0.019313,5.472957,[143  31] ; [329  39],[151.52767528  22.47232472] ; [320.47232472  47.52767528],0
p3,1,0.032936,4.549094,[81 91] ; [210 159],[92.51756007 79.48243993] ; [198.48243993 170.51756007],0
u4,1,0.033336,4.528416,[  1 173] ; [ 14 357],[  4.78899083 169.21100917] ; [ 10.21100917 360.78899083],0
d4,1,0.052265,3.767257,[143  31] ; [325  43],[150.24354244  23.75645756] ; [317.75645756  50.24354244],0
b5,1,0.058855,3.569348,[94 80] ; [232 139],[104.08073394  69.91926606] ; [221.91926606 149.08073394],0
p8,1,0.068601,3.316172,[81 90] ; [202 160],[90.79362101 80.20637899] ; [192.20637899 169.79362101],0
r2,1,0.106921,2.599148,[159  10] ; [355  11],[162.36635514   6.63364486] ; [351.63364486  14.36635514],0
a8,1,0.110396,2.54854,[ 18 139] ; [ 57 278],[ 23.93292683 133.06707317] ; [ 51.06707317 283.93292683],0
u3,1,0.110981,2.540196,[19 20] ; [42 23],[22.875 16.125] ; [38.125 26.875],0
d1,1,0.142538,2.150344,[112  62] ; [262 109],[119.40550459  54.59449541] ; [254.59449541 116.40550459],0
a2,1,0.144571,2.128613,[ 50 124] ; [130 241],[ 57.46788991 116.53211009] ; [122.53211009 248.46788991],0
n2,1,0.151033,2.061784,[28 15] ; [52 15],[31.27272727 11.72727273] ; [48.72727273 18.27272727],0
p11,1,0.151202,2.060082,[135  39] ; [307  64],[141.11559633  32.88440367] ; [300.88440367  70.11559633],0
u2,1,0.161813,1.957203,[18 20] ; [40 25],[21.39805825 16.60194175] ; [36.60194175 28.39805825],0
a3,1,0.223264,1.483266,[135  38] ; [305  65],[140.18416206  32.81583794] ; [299.81583794  70.18416206],0
a6,1,0.248725,1.330453,[133  41] ; [264 104],[127.4501845  46.5498155] ; [269.5498155  98.4501845],0
n1,1,0.291494,1.112707,[15 26] ; [31 35],[17.62616822 23.37383178] ; [28.37383178 37.62616822],0
v2,1,0.295616,1.093869,[95 75] ; [219 142],[100.52730697  69.47269303] ; [213.47269303 147.52730697],0
n3,1,0.30423,1.055561,[28 13] ; [51 15],[30.27102804 10.72897196] ; [48.72897196 17.27102804],0
b2,1,0.384449,0.756425,[49 57] ; [101 144],[45.2991453 60.7008547] ; [104.7008547 140.2991453],0
b3,1,0.384449,0.756425,[49 57] ; [101 144],[45.2991453 60.7008547] ; [104.7008547 140.2991453],0
p1,1,0.442599,0.589534,[ 18 155] ; [ 31 339],[ 15.61141805 157.38858195] ; [ 33.38858195 336.61141805],0
d3,1,0.500006,0.454924,[122  52] ; [269 100],[125.29281768  48.70718232] ; [265.70718232 103.29281768],0
v3,1,0.505052,0.444305,[69 98] ; [159 199],[72.52571429 94.47428571] ; [155.47428571 202.52571429],0
a1,1,0.58059,0.305282,[ 10 164] ; [ 26 345],[ 11.49357798 162.50642202] ; [ 24.50642202 346.49357798],0
d2,1,0.59214,0.287014,[101  71] ; [225 143],[103.83703704  68.16296296] ; [222.16296296 145.83703704],0
s1,1,0.598467,0.277314,[  5 166] ; [ 14 352],[  6.05027933 164.94972067] ; [ 12.94972067 353.05027933],0
a7,1,0.620402,0.245303,[125  49] ; [274  97],[127.38715596  46.61284404] ; [271.61284404  99.38715596],0
a4,1,0.857544,0.032221,[98 75] ; [206 163],[97.03321033 75.96678967] ; [206.96678967 162.03321033],0
b1,1,0.940197,0.005628,[ 70 104] ; [148 223],[ 69.6 104.4] ; [148.4 222.6],0
b4,1,0.969193,0.001492,[101  73] ; [216 155],[101.20733945  72.79266055] ; [215.79266055 155.20733945],0
