Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,26.247767,[ 93 209] ; [58 39],[114.29072682 187.70927318] ; [36.70927318 60.29072682],1
s8,1,0.006919,7.294002,[ 52 250] ; [29 68],[ 61.30827068 240.69172932] ; [19.69172932 77.30827068],0
s7,1,0.054743,3.689896,[ 63 224] ; [29 62],[ 69.85185185 217.14814815] ; [22.14814815 68.85185185],0
d5,1,0.060985,3.510391,[232  71] ; [65 32],[224.9775  78.0225] ; [72.0225 24.9775],0
d1,1,0.067212,3.349825,[151 152] ; [38 59],[143.1675 159.8325] ; [45.8325 51.1675],0
p7,1,0.074521,3.18052,[152 145] ; [58 36],[159.5140665 137.4859335] ; [50.4859335 43.5140665],0
r3,1,0.092094,2.837388,[260  41] ; [90  7],[264.69849246  36.30150754] ; [85.30150754 11.69849246],0
r4,1,0.096386,2.764339,[232  71] ; [82 15],[237.855  65.145] ; [76.145 20.855],0
b5,1,0.15683,2.004527,[196 107] ; [55 42],[190.1325 112.8675] ; [60.8675 36.1325],0
p2,1,0.16126,1.962368,[220  80] ; [78 19],[225.18891688  74.81108312] ; [72.81108312 24.18891688],0
n5,1,0.162684,1.949095,[199 101] ; [71 25],[204.54545455  95.45454545] ; [65.45454545 30.54545455],0
d4,1,0.186182,1.747578,[226  77] ; [65 31],[220.98496241  82.01503759] ; [70.01503759 25.98496241],0
n4,1,0.188013,1.733118,[206  96] ; [73 24],[211.17293233  90.82706767] ; [67.82706767 29.17293233],0
p5,1,0.218201,1.516161,[ 15 287] ; [ 8 88],[ 17.45226131 284.54773869] ; [ 5.54773869 90.45226131],0
a5,1,0.265736,1.238625,[203 100] ; [59 38],[198.465 104.535] ; [63.535 33.465],0
a6,1,0.341252,0.905722,[203 100] ; [70 27],[206.7975  96.2025] ; [66.2025 30.7975],0
s1,1,0.341406,0.905143,[  7 293] ; [ 4 92],[  8.33333333 291.66666667] ; [ 2.66666667 93.33333333],0
b4,1,0.351999,0.866238,[168 135] ; [59 38],[171.9525 131.0475] ; [55.0475 41.9525],0
a7,1,0.396831,0.717908,[216  86] ; [65 32],[212.68671679  89.31328321] ; [68.31328321 28.68671679],0
