Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,24.553571,[17 68] ; [46 34],[32.45454545 52.54545455] ; [30.54545455 49.45454545],1
p8,1,0.72332,0.125334,[39 47] ; [38 41],[40.13333333 45.86666667] ; [36.86666667 42.13333333],0
p3,1,0.79539,0.067246,[39 48] ; [37 42],[39.8313253 47.1686747] ; [36.1686747 42.8313253],0
s4,1,0.795546,0.067141,[14 71] ; [12 68],[13.39393939 71.60606061] ; [12.60606061 67.39393939],0
b2,1,0.87968,0.022914,[15 38] ; [16 38],[15.35514019 37.64485981] ; [15.64485981 38.35514019],0
b3,1,0.87968,0.022914,[15 38] ; [16 38],[15.35514019 37.64485981] ; [15.64485981 38.35514019],0
n1,1,0.882107,0.021992,[ 9 10] ; [ 9 11],[ 8.76923077 10.23076923] ; [ 9.23076923 10.76923077],0
u2,1,0.891691,0.018541,[26 26] ; [16 17],[25.69411765 26.30588235] ; [16.30588235 16.69411765],0
a1,1,0.916645,0.010954,[ 3 84] ; [ 3 77],[ 3.1257485 83.8742515] ; [ 2.8742515 77.1257485],0
u3,1,0.934435,0.006768,[24 28] ; [16 18],[24.18604651 27.81395349] ; [15.81395349 18.18604651],0
r1,1,0.944087,0.004919,[57 30] ; [52 28],[56.78443114 30.21556886] ; [52.21556886 27.78443114],0
r4,1,0.952442,0.003557,[71 16] ; [65 15],[70.8502994 16.1497006] ; [65.1497006 14.8502994],0
s7,1,0.986812,0.000273,[34 48] ; [31 44],[33.94904459 48.05095541] ; [31.05095541 43.94904459],0
