Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.7e-05,17.023283,[79 37] ; [42 62],[63.8 52.2] ; [57.2 46.8],1
p2,1,0.003641,8.454908,[106  11] ; [80 25],[98.02702703 18.97297297] ; [87.97297297 17.02702703],0
v3,1,0.010747,6.50674,[52 64] ; [29 74],[42.90410959 73.09589041] ; [38.09589041 64.90410959],0
s3,1,0.011403,6.401471,[41 76] ; [54 50],[50.29411765 66.70588235] ; [44.70588235 59.29411765],0
a7,1,0.012374,6.256536,[97 20] ; [72 33],[89.06756757 27.93243243] ; [79.93243243 25.06756757],0
a2,1,0.013841,6.058355,[34 83] ; [16 89],[26.35135135 90.64864865] ; [23.64864865 81.35135135],0
d1,1,0.01645,5.754129,[69 48] ; [45 60],[60.08108108 56.91891892] ; [53.91891892 51.08108108],0
n5,1,0.020139,5.399834,[93 23] ; [69 35],[85.41818182 30.58181818] ; [76.58181818 27.41818182],0
d5,1,0.024716,5.043678,[100  17] ; [77 28],[93.28378378 23.71621622] ; [83.71621622 21.28378378],0
u1,1,0.033029,4.544263,[26 91] ; [12 93],[20.02702703 96.97297297] ; [17.97297297 87.02702703],0
p10,1,0.033651,4.512336,[100  17] ; [77 27],[93.70588235 23.29411765] ; [83.29411765 20.70588235],0
p9,1,0.035227,4.434148,[101  16] ; [79 26],[94.86486486 22.13513514] ; [85.13513514 19.86486486],0
b5,1,0.039327,4.246696,[74 43] ; [52 53],[66.40540541 50.59459459] ; [59.59459459 45.40540541],0
d3,1,0.04616,3.97575,[87 30] ; [65 40],[80.10810811 36.89189189] ; [71.89189189 33.10810811],0
p11,1,0.06031,3.528845,[96 21] ; [75 30],[90.12162162 26.87837838] ; [80.87837838 24.12162162],0
a1,1,0.102578,2.66499,[  4 113] ; [ 9 96],[  6.85135135 110.14864865] ; [ 6.14864865 98.85135135],0
p1,1,0.114208,2.495005,[  9 108] ; [15 90],[ 12.64864865 104.35135135] ; [11.35135135 93.64864865],0
s2,1,0.11621,2.467677,[34 83] ; [41 64],[39.52702703 77.47297297] ; [35.47297297 69.52702703],0
d4,1,0.116485,2.463961,[97 20] ; [78 27],[92.22972973 24.77027027] ; [82.77027027 22.22972973],0
n1,1,0.13244,2.263673,[6 7] ; [ 4 15],[4.0625 8.9375] ; [ 5.9375 13.0625],0
s1,1,0.141161,2.16526,[  1 115] ; [  4 101],[  2.62443439 113.37556561] ; [  2.37556561 102.62443439],0
a4,1,0.157265,2.000333,[59 58] ; [43 62],[53.75675676 63.24324324] ; [48.24324324 56.75675676],0
a3,1,0.165412,1.924043,[81 35] ; [64 41],[76.10859729 39.89140271] ; [68.89140271 36.10859729],0
s5,1,0.180567,1.79295,[33 83] ; [37 63],[37.59259259 78.40740741] ; [32.40740741 67.59259259],0
r4,1,0.184066,1.764484,[106  11] ; [89 16],[102.77027027  14.22972973] ; [92.22972973 12.77027027],0
v4,1,0.206082,1.598741,[111   6] ; [95 10],[108.56756757   8.43243243] ; [97.43243243  7.56756757],0
u3,1,0.222567,1.487746,[23 13] ; [20 20],[20.36842105 15.63157895] ; [22.63157895 17.36842105],0
n6,1,0.265496,1.239872,[100  17] ; [83 21],[96.88235294 20.11764706] ; [86.11764706 17.88235294],0
a6,1,0.265776,1.23842,[86 31] ; [70 35],[82.21621622 34.78378378] ; [73.78378378 31.21621622],0
s4,1,0.292677,1.107265,[18 97] ; [22 82],[21.00456621 93.99543379] ; [18.99543379 85.00456621],0
r2,1,0.311773,1.023148,[110   7] ; [94 10],[108.   9.] ; [96.  8.],0
d2,1,0.31305,1.017763,[54 63] ; [41 63],[50.29411765 66.70588235] ; [44.70588235 59.29411765],0
p7,1,0.407185,0.687005,[89 28] ; [74 30],[86.29411765 30.70588235] ; [76.70588235 27.29411765],0
b3,1,0.42025,0.649616,[21 44] ; [16 46],[18.93700787 46.06299213] ; [18.06299213 43.93700787],0
b2,1,0.42025,0.649616,[21 44] ; [16 46],[18.93700787 46.06299213] ; [18.06299213 43.93700787],0
r1,1,0.421614,0.645813,[92 25] ; [77 27],[89.47058824 27.52941176] ; [79.52941176 24.47058824],0
r3,1,0.444406,0.584879,[110   7] ; [95  9],[108.52941176   8.47058824] ; [96.47058824  7.52941176],0
p4,1,0.453148,0.562766,[94 23] ; [80 25],[91.7027027 25.2972973] ; [82.2972973 22.7027027],0
n3,1,0.462562,0.539688,[11  2] ; [14  5],[10.15625  2.84375] ; [14.84375  4.15625],0
a5,1,0.511314,0.431378,[86 31] ; [73 32],[83.7972973 33.2027027] ; [75.2027027 29.7972973],0
p8,1,0.513353,0.427227,[73 44] ; [61 44],[70.62162162 46.37837838] ; [63.37837838 41.62162162],0
n2,1,0.603953,0.269075,[10  3] ; [16  3],[10.5625  2.4375] ; [15.4375  3.5625],0
n4,1,0.680085,0.17003,[94 23] ; [82 23],[92.75675676 24.24324324] ; [83.24324324 21.75675676],0
p12,1,0.731017,0.11818,[  8 109] ; [ 6 99],[  7.37837838 109.62162162] ; [ 6.62162162 98.37837838],0
p5,1,0.74986,0.101648,[ 15 102] ; [15 90],[ 15.81081081 101.18918919] ; [14.18918919 90.81081081],0
s7,1,0.759718,0.093545,[36 72] ; [35 64],[37.04347826 70.95652174] ; [33.95652174 65.04347826],0
s6,1,0.793144,0.068765,[68 48] ; [58 44],[67.04587156 48.95412844] ; [58.95412844 43.04587156],0
b1,1,0.811836,0.056672,[52 65] ; [45 60],[51.12162162 65.87837838] ; [45.87837838 59.12162162],0
p6,1,0.815379,0.054518,[46 68] ; [44 61],[46.84931507 67.15068493] ; [43.15068493 61.84931507],0
u2,1,0.846124,0.037662,[18 17] ; [22 19],[18.42105263 16.57894737] ; [21.57894737 19.42105263],0
a8,1,0.931956,0.00729,[11 92] ; [10 87],[10.815 92.185] ; [10.185 86.815],0
b4,1,0.9793,0.000673,[70 47] ; [63 42],[70.09459459 46.90540541] ; [62.90540541 42.09459459],0
