Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,75.222121,[166 114] ; [ 63 211],[115.7400722 164.2599278] ; [113.2599278 160.7400722],1
p2,1,0.0,39.115513,[252  30] ; [186  89],[221.75224417  60.24775583] ; [216.24775583  58.75224417],1
p3,1,0.0,29.946038,[146 137] ; [ 79 195],[114.31777379 168.68222621] ; [110.68222621 163.31777379],1
p4,1,3.6e-05,17.089177,[159 124] ; [106 168],[134.64093357 148.35906643] ; [130.35906643 143.64093357],1
p11,1,0.000293,13.113838,[231  52] ; [188  87],[212.50358423  70.49641577] ; [206.49641577  68.50358423],1
p10,1,0.00103,10.772,[233  49] ; [192  79],[216.72694394  65.27305606] ; [208.27305606  62.72694394],0
v2,1,0.00159,9.970857,[160 109] ; [119 141],[141.87334594 127.12665406] ; [137.12665406 122.87334594],0
r3,1,0.002631,9.047416,[275   8] ; [250  24],[266.74147217  16.25852783] ; [258.25852783  15.74147217],0
r4,1,0.004359,8.127939,[263  20] ; [235  40],[252.56989247  30.43010753] ; [245.43010753  29.56989247],0
s7,1,0.01309,6.156894,[122 149] ; [ 90 171],[107.9924812 163.0075188] ; [104.0075188 156.9924812],0
p9,1,0.013572,6.092918,[235  45] ; [203  66],[223.38797814  56.61202186] ; [214.61202186  54.38797814],0
b4,1,0.014395,5.989057,[148 135] ; [172 103],[162.29390681 120.70609319] ; [157.70609319 117.29390681],0
s8,1,0.015741,5.831527,[117 164] ; [ 87 187],[103.28648649 177.71351351] ; [100.71351351 173.28648649],0
n3,1,0.019751,5.433764,[49 10] ; [57 30],[42.83561644 16.16438356] ; [63.16438356 23.83561644],0
v3,1,0.032383,4.578094,[113 159] ; [ 84 174],[101.10188679 170.89811321] ; [ 95.89811321 162.10188679],0
s3,1,0.037871,4.310795,[158 121] ; [130 142],[145.82940109 133.17059891] ; [142.17059891 129.82940109],0
a8,1,0.038291,4.29207,[ 41 220] ; [ 24 226],[ 33.19960861 227.80039139] ; [ 31.80039139 218.19960861],0
s5,1,0.039441,4.241788,[ 87 194] ; [ 60 200],[ 76.35304991 204.64695009] ; [ 70.64695009 189.35304991],0
u3,1,0.048436,3.894805,[39 42] ; [61 36],[45.50561798 35.49438202] ; [54.49438202 42.50561798],0
n5,1,0.059314,3.556468,[207  75] ; [181  93],[196.79136691  85.20863309] ; [191.20863309  82.79136691],0
n4,1,0.079755,3.069881,[209  72] ; [186  89],[199.63129496  81.36870504] ; [195.36870504  79.63129496],0
b5,1,0.083143,3.002364,[164 119] ; [179  96],[173.95878136 109.04121864] ; [169.04121864 105.95878136],0
d5,1,0.088127,2.908267,[230  52] ; [208  67],[221.75224417  60.24775583] ; [216.24775583  58.75224417],0
v1,1,0.088822,2.895593,[138 135] ; [115 151],[128.14285714 144.85714286] ; [124.85714286 141.14285714],0
a5,1,0.106497,2.605449,[209  74] ; [186  89],[200.33154122  82.66845878] ; [194.66845878  80.33154122],0
p12,1,0.106597,2.603957,[ 11 272] ; [ 19 253],[ 15.2972973 267.7027027] ; [ 14.7027027 257.2972973],0
a3,1,0.132163,2.266908,[200  82] ; [178  96],[191.71942446  90.28057554] ; [186.28057554  87.71942446],0
s6,1,0.13443,2.240591,[180  99] ; [158 113],[171.45818182 107.54181818] ; [166.54181818 104.45818182],0
r1,1,0.137492,2.205808,[228  52] ; [209  65],[220.86642599  59.13357401] ; [216.13357401  57.86642599],0
d1,1,0.182501,1.777143,[160 123] ; [140 135],[152.15053763 130.84946237] ; [147.84946237 127.15053763],0
s2,1,0.183106,1.772236,[133 148] ; [113 158],[125.22826087 155.77173913] ; [120.77173913 150.22826087],0
n2,1,0.265641,1.23912,[47 11] ; [65 24],[44.19047619 13.80952381] ; [67.80952381 21.19047619],0
s1,1,0.286198,1.137423,[  6 273] ; [ 10 262],[  8.10163339 270.89836661] ; [  7.89836661 264.10163339],0
b3,1,0.335786,0.926453,[ 51 121] ; [52 98],[ 55.01863354 116.98136646] ; [ 47.98136646 102.01863354],0
b2,1,0.335786,0.926453,[ 51 121] ; [52 98],[ 55.01863354 116.98136646] ; [ 47.98136646 102.01863354],0
d3,1,0.353209,0.861896,[189  93] ; [174 101],[183.78096948  98.21903052] ; [179.21903052  95.78096948],0
n6,1,0.367396,0.812452,[233  49] ; [219  56],[228.84021544  53.15978456] ; [223.15978456  51.84021544],0
n1,1,0.407063,0.687363,[17 39] ; [33 56],[19.31034483 36.68965517] ; [30.68965517 58.31034483],0
a2,1,0.455419,0.557129,[ 65 218] ; [ 56 219],[ 61.36738351 221.63261649] ; [ 59.63261649 215.36738351],0
d4,1,0.486781,0.483633,[226  56] ; [213  61],[222.65827338  59.34172662] ; [216.34172662  57.65827338],0
p1,1,0.53076,0.392936,[ 14 267] ; [ 17 257],[ 15.6954955 265.3045045] ; [ 15.3045045 258.6954955],0
a6,1,0.571263,0.320574,[196  86] ; [185  90],[192.8940754  89.1059246] ; [188.1059246  86.8940754],0
a7,1,0.601285,0.273062,[205  78] ; [193  81],[202.21543986  80.78456014] ; [195.78456014  78.21543986],0
s4,1,0.605764,0.266389,[ 41 241] ; [ 44 229],[ 43.18918919 238.81081081] ; [ 41.81081081 231.18918919],0
r2,1,0.675248,0.175525,[265  16] ; [257  18],[263.81654676  17.18345324] ; [258.18345324  16.81654676],0
a4,1,0.711288,0.136994,[114 168] ; [115 159],[116.14748201 165.85251799] ; [112.85251799 161.14748201],0
u2,1,0.719632,0.128846,[42 38] ; [53 43],[43.18181818 36.81818182] ; [51.81818182 44.18181818],0
a1,1,0.766436,0.088233,[  9 274] ; [ 10 265],[  9.63620072 273.36379928] ; [  9.36379928 265.63620072],0
b1,1,0.795552,0.067137,[103 180] ; [103 172],[104.47670251 178.52329749] ; [101.52329749 173.47670251],0
p5,1,0.816328,0.053949,[ 20 261] ; [ 18 254],[ 19.30922242 261.69077758] ; [ 18.69077758 253.30922242],0
u1,1,0.917918,0.010621,[ 41 242] ; [ 39 236],[ 40.5734767 242.4265233] ; [ 39.4265233 235.5734767],0
d2,1,0.936792,0.006289,[128 154] ; [123 150],[127.53513514 154.46486486] ; [123.46486486 149.53513514],0
