Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,73.09341,[103  21] ; [ 7 43],[78.3908046 45.6091954] ; [31.6091954 18.3908046],1
p2,1,7e-06,20.207498,[91 33] ; [19 32],[77.94285714 46.05714286] ; [32.05714286 18.94285714],1
p11,1,5.5e-05,16.283479,[93 31] ; [22 29],[81.48571429 42.51428571] ; [33.51428571 17.48571429],1
n6,1,0.000384,12.606257,[96 27] ; [26 25],[86.24137931 36.75862069] ; [35.75862069 15.24137931],1
p8,1,0.000759,11.337983,[36 87] ; [ 3 48],[27.56896552 95.43103448] ; [11.43103448 39.56896552],1
r3,1,0.000803,11.233859,[110  13] ; [35 16],[102.5  20.5] ; [42.5  8.5],1
v4,1,0.000807,11.225806,[112  12] ; [35 15],[104.75862069  19.24137931] ; [42.24137931  7.75862069],1
v1,1,0.001339,10.287433,[60 60] ; [12 39],[50.52631579 69.47368421] ; [21.47368421 29.52631579],0
r4,1,0.002507,9.135762,[102  22] ; [31 20],[94.24 29.76] ; [38.76 12.24],0
b1,1,0.003933,8.314644,[37 87] ; [27 24],[45.34857143 78.65142857] ; [18.65142857 32.34857143],0
s6,1,0.009598,6.708089,[67 55] ; [17 34],[59.23699422 62.76300578] ; [24.76300578 26.23699422],0
p6,1,0.037,4.3504,[ 15 109] ; [ 1 49],[ 11.40229885 112.59770115] ; [ 4.59770115 45.40229885],0
b5,1,0.044919,4.02169,[81 43] ; [25 26],[75.10857143 48.89142857] ; [30.89142857 20.10857143],0
s2,1,0.04568,3.993361,[43 78] ; [10 40],[37.50292398 83.49707602] ; [15.49707602 34.50292398],0
p4,1,0.056954,3.623924,[43 81] ; [10 40],[37.77011494 86.22988506] ; [15.22988506 34.77011494],0
r2,1,0.077444,3.117752,[110  14] ; [40 11],[106.28571429  17.71428571] ; [43.71428571  7.28571429],0
v2,1,0.083838,2.988886,[48 70] ; [13 36],[43.10179641 74.89820359] ; [17.89820359 31.10179641],0
n5,1,0.08632,2.941695,[85 39] ; [28 23],[80.06857143 43.93142857] ; [32.93142857 18.06857143],0
a7,1,0.089881,2.876507,[78 46] ; [25 26],[72.98285714 51.01714286] ; [30.01714286 20.98285714],0
d3,1,0.108152,2.581024,[50 74] ; [14 37],[45.34857143 78.65142857] ; [18.65142857 32.34857143],0
a5,1,0.117654,2.448276,[72 52] ; [23 28],[67.31428571 56.68571429] ; [27.68571429 23.31428571],0
d2,1,0.117788,2.446485,[ 17 106] ; [12 39],[ 20.5 102.5] ; [ 8.5 42.5],0
a1,1,0.134975,2.234333,[  5 119] ; [ 5 46],[  7.08571429 116.91428571] ; [ 2.91428571 48.08571429],0
s3,1,0.14481,2.126092,[49 72] ; [14 35],[44.84117647 76.15882353] ; [18.15882353 30.84117647],0
s1,1,0.235554,1.407008,[  6 115] ; [ 5 46],[  7.73837209 113.26162791] ; [ 3.26162791 47.73837209],0
s8,1,0.246842,1.341087,[32 92] ; [ 9 42],[29.05142857 94.94857143] ; [11.94857143 39.05142857],0
s7,1,0.268786,1.222932,[36 85] ; [10 37],[33.13095238 87.86904762] ; [12.86904762 34.13095238],0
n2,1,0.269767,1.217929,[26  7] ; [13  7],[24.28301887  8.71698113] ; [14.71698113  5.28301887],0
