Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,88.344619,[ 34 149] ; [320 225],[88.98626374 94.01373626] ; [265.01373626 279.98626374],1
a3,1,0.0,86.835909,[84 96] ; [449  98],[131.96698762  48.03301238] ; [401.03301238 145.96698762],1
d1,1,0.0,72.535672,[ 63 120] ; [383 165],[111.65253078  71.34746922] ; [334.34746922 213.65253078],1
a4,1,0.0,59.913861,[ 40 142] ; [301 246],[85.13305898 96.86694102] ; [255.86694102 291.13305898],1
d5,1,0.0,40.415119,[121  61] ; [476  69],[149.45529574  32.54470426] ; [447.54470426  97.45529574],1
u1,1,0.0,33.86336,[  7 176] ; [126 422],[ 33.29548564 149.70451436] ; [ 99.70451436 448.29548564],1
d4,1,0.0,29.330806,[128  55] ; [476  69],[151.82967033  31.17032967] ; [452.17032967  92.82967033],1
r1,1,0.0,25.276219,[126  56] ; [468  77],[148.7042641  33.2957359] ; [445.2957359  99.7042641],1
n4,1,1e-06,23.583753,[119  64] ; [449  97],[142.58436214  40.41563786] ; [425.41563786 120.58436214],1
a6,1,2e-06,23.121367,[101  82] ; [404 141],[126.94368132  56.05631868] ; [378.05631868 166.94368132],1
s8,1,1.2e-05,19.186093,[ 61 122] ; [283 261],[86.5914718 96.4085282] ; [257.4085282 286.5914718],1
s7,1,2.4e-05,17.875159,[ 67 109] ; [297 229],[91.25925926 84.74074074] ; [272.74074074 253.25925926],1
p4,1,2.8e-05,17.541307,[88 94] ; [358 186],[111.80716253  70.19283747] ; [334.19283747 209.80716253],1
v2,1,4.1e-05,16.839472,[77 95] ; [329 197],[100.04584527  71.95415473] ; [305.95415473 220.04584527],1
p3,1,0.000116,14.862156,[ 74 109] ; [310 235],[96.52747253 86.47252747] ; [287.47252747 257.52747253],1
d3,1,0.000376,12.647763,[108  73] ; [402 144],[126.9738652  54.0261348] ; [383.0261348 162.9738652],1
r4,1,0.000579,11.842176,[161  22] ; [522  26],[170.98358413  12.01641587] ; [512.01641587  35.98358413],1
s5,1,0.000916,10.989601,[ 45 129] ; [209 316],[ 63.22746781 110.77253219] ; [190.77253219 334.22746781],1
n6,1,0.001703,9.8448,[144  38] ; [481  63],[156.68044077  25.31955923] ; [468.31955923  75.68044077],0
s6,1,0.002412,9.206337,[110  70] ; [391 144],[126.12587413  53.87412587] ; [374.87412587 160.12587413],0
b2,1,0.006279,7.468459,[26 69] ; [147 196],[37.52283105 57.47716895] ; [135.47716895 207.52283105],0
b3,1,0.006279,7.468459,[26 69] ; [147 196],[37.52283105 57.47716895] ; [135.47716895 207.52283105],0
n5,1,0.006346,7.449447,[127  55] ; [433 111],[140.38567493  41.61432507] ; [419.61432507 124.38567493],0
v3,1,0.014719,5.949744,[ 57 117] ; [227 298],[ 70.69527897 103.30472103] ; [213.30472103 311.69527897],0
p10,1,0.018621,5.53678,[157  25] ; [503  43],[165.  17.] ; [495.  51.],0
s2,1,0.023797,5.109367,[85 97] ; [306 237],[98.15448276 83.84551724] ; [292.84551724 250.15448276],0
v1,1,0.024232,5.077954,[88 89] ; [316 216],[100.85754584  76.14245416] ; [303.14245416 228.85754584],0
r3,1,0.037152,4.343419,[170  12] ; [530  17],[174.75994513   7.24005487] ; [525.24005487  21.75994513],0
a7,1,0.056462,3.638387,[123  58] ; [412 136],[132.83264746  48.16735254] ; [402.16735254 145.83264746],0
p6,1,0.085397,2.959077,[ 61 118] ; [224 318],[ 70.75589459 108.24410541] ; [214.24410541 327.75589459],0
p8,1,0.108439,2.576831,[90 91] ; [305 234],[99.29861111 81.70138889] ; [295.70138889 243.29861111],0
p7,1,0.117321,2.452719,[107  70] ; [358 177],[115.59691011  61.40308989] ; [349.40308989 185.59691011],0
p12,1,0.123272,2.375246,[ 11 172] ; [ 53 491],[ 16.11004127 166.88995873] ; [ 47.88995873 496.11004127],0
a1,1,0.132502,2.262944,[  5 178] ; [ 30 518],[  8.7619699 174.2380301] ; [ 26.2380301 521.7619699],0
u4,1,0.13911,2.187773,[  2 181] ; [ 17 531],[  4.75649795 178.24350205] ; [ 14.24350205 533.75649795],0
v4,1,0.159635,1.977683,[174   8] ; [533  13],[176.75   5.25] ; [530.25  15.75],0
p2,1,0.183896,1.765852,[151  31] ; [472  71],[156.39448276  25.60551724] ; [466.60551724  76.39448276],0
b1,1,0.18795,1.733616,[ 56 127] ; [197 351],[ 63.33652531 119.66347469] ; [189.66347469 358.33652531],0
u3,1,0.19172,1.704348,[53 45] ; [62 36],[57.5 40.5] ; [57.5 40.5],0
a8,1,0.231387,1.432315,[ 19 152] ; [ 73 421],[ 23.65714286 147.34285714] ; [ 68.34285714 425.65714286],0
s1,1,0.293009,1.105744,[  7 173] ; [ 13 528],[  4.99306519 175.00693481] ; [ 15.00693481 525.99306519],0
p11,1,0.319816,0.9897,[146  37] ; [455  93],[150.45554036  32.54445964] ; [450.54445964  97.45554036],0
p5,1,0.378984,0.773994,[ 19 161] ; [ 71 473],[ 22.37569061 157.62430939] ; [ 67.62430939 476.37569061],0
p1,1,0.561135,0.337743,[ 19 163] ; [ 49 496],[ 17.02338377 164.97661623] ; [ 50.97661623 494.02338377],0
n1,1,0.629563,0.232654,[18 24] ; [44 70],[16.69230769 25.30769231] ; [45.30769231 68.69230769],0
u2,1,0.761369,0.092224,[55 42] ; [54 45],[53.94387755 43.05612245] ; [55.05612245 43.94387755],0
b5,1,0.916707,0.010938,[112  71] ; [333 215],[111.40218878  71.59781122] ; [333.59781122 214.40218878],0
n3,1,0.922694,0.009417,[32 10] ; [86 28],[31.76923077 10.23076923] ; [86.23076923 27.76923077],0
s3,1,0.930376,0.007634,[105  75] ; [317 223],[105.5  74.5] ; [316.5 223.5],0
b4,1,0.945451,0.004681,[106  77] ; [319 229],[106.39534884  76.60465116] ; [318.60465116 229.39534884],0
n2,1,0.965469,0.001874,[32 10] ; [88 27],[32.10191083  9.89808917] ; [87.89808917 27.10191083],0
s4,1,0.986595,0.000282,[ 32 150] ; [ 95 447],[ 31.92541436 150.07458564] ; [ 95.07458564 446.92541436],0
