Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000463,12.257839,[238  37] ; [4 5],[234.33098592  40.66901408] ; [7.66901408 1.33098592],1
v4,1,0.001932,9.612648,[268   8] ; [7 2],[266.31578947   9.68421053] ; [8.68421053 0.31578947],0
d1,1,0.007147,7.235561,[183  95] ; [2 7],[179.19860627  98.80139373] ; [5.80139373 3.19860627],0
p5,1,0.010131,6.61164,[ 55 220] ; [5 4],[ 58.09859155 216.90140845] ; [1.90140845 7.09859155],0
r4,1,0.014115,6.023653,[266  12] ; [7 2],[264.43902439  13.56097561] ; [8.56097561 0.43902439],0
s3,1,0.015227,5.89004,[194  79] ; [3 6],[190.71276596  82.28723404] ; [6.28723404 2.71276596],0
a4,1,0.019332,5.471237,[141 137] ; [1 8],[137.54703833 140.45296167] ; [4.45296167 4.54703833],0
n2,1,0.029405,4.74373,[51 10] ; [1 2],[49.5625 11.4375] ; [2.4375 0.5625],0
s2,1,0.057984,3.594143,[202  74] ; [4 5],[199.49473684  76.50526316] ; [6.50526316 2.49473684],0
a5,1,0.071588,3.246221,[223  55] ; [5 4],[220.85017422  57.14982578] ; [7.14982578 1.85017422],0
d3,1,0.074717,3.176223,[199  78] ; [4 5],[196.61188811  80.38811189] ; [6.38811189 2.61188811],0
a3,1,0.123972,2.366413,[214  62] ; [5 4],[212.08421053  63.91578947] ; [6.91578947 2.08421053],0
n5,1,0.12586,2.342833,[213  62] ; [5 4],[211.0915493  63.9084507] ; [6.9084507 2.0915493],0
n3,1,0.134481,2.24,[44 16] ; [1 2],[42.85714286 17.14285714] ; [2.14285714 0.85714286],0
p4,1,0.173587,1.851689,[184  89] ; [8 1],[185.87234043  87.12765957] ; [6.12765957 2.87234043],0
d2,1,0.22166,1.493595,[149 127] ; [3 6],[147.2 128.8] ; [4.8 4.2],0
a6,1,0.236947,1.398666,[176 100] ; [4 5],[174.31578947 101.68421053] ; [5.68421053 3.31578947],0
n6,1,0.251988,1.312251,[245  28] ; [7 2],[243.95744681  29.04255319] ; [8.04255319 0.95744681],0
b1,1,0.32236,0.979348,[107 171] ; [2 7],[105.58188153 172.41811847] ; [3.41811847 5.58188153],0
p12,1,0.38171,0.765189,[ 34 241] ; [2 7],[ 34.85915493 240.14084507] ; [1.14084507 7.85915493],0
a7,1,0.404088,0.696128,[191  87] ; [5 4],[189.85365854  88.14634146] ; [6.14634146 2.85365854],0
s8,1,0.406263,0.68971,[161 115] ; [4 5],[159.78947368 116.21052632] ; [5.21052632 3.78947368],0
s6,1,0.434763,0.610066,[237  36] ; [7 2],[236.21276596  36.78723404] ; [7.78723404 1.21276596],0
v3,1,0.493853,0.468121,[122 150] ; [3 6],[120.99644128 151.00355872] ; [4.00355872 4.99644128],0
b3,1,0.498193,0.458783,[76 94] ; [3 2],[76.74285714 93.25714286] ; [2.25714286 2.74285714],0
b2,1,0.498193,0.458783,[76 94] ; [3 2],[76.74285714 93.25714286] ; [2.25714286 2.74285714],0
a1,1,0.542917,0.37016,[ 17 261] ; [1 8],[ 17.43554007 260.56445993] ; [0.56445993 8.43554007],0
d5,1,0.543417,0.369242,[235  41] ; [7 2],[234.35789474  41.64210526] ; [7.64210526 1.35789474],0
n1,1,0.57309,0.31754,[30 30] ; [1 2],[29.52380952 30.47619048] ; [1.47619048 1.52380952],0
p6,1,0.600114,0.274824,[127 145] ; [5 4],[127.77224199 144.22775801] ; [4.22775801 4.77224199],0
u3,1,0.614954,0.253023,[40 24] ; [3 1],[40.47058824 23.52941176] ; [2.52941176 1.47058824],0
p3,1,0.626189,0.237265,[161 114] ; [6 3],[161.70774648 113.29225352] ; [5.29225352 3.70774648],0
p8,1,0.653177,0.201918,[161 111] ; [6 3],[161.65124555 110.34875445] ; [5.34875445 3.65124555],0
p2,1,0.731793,0.117471,[233  42] ; [8 1],[233.36267606  41.63732394] ; [7.63732394 1.36267606],0
b4,1,0.738082,0.111819,[170 108] ; [6 3],[170.48083624 107.51916376] ; [5.51916376 3.48083624],0
v1,1,0.751703,0.100106,[169 106] ; [6 3],[169.45422535 105.54577465] ; [5.54577465 3.45422535],0
v2,1,0.775137,0.081603,[164 108] ; [5 4],[163.58718861 108.41281139] ; [5.41281139 3.58718861],0
p7,1,0.806926,0.059728,[198  69] ; [7 2],[198.31521739  68.68478261] ; [6.68478261 2.31521739],0
s4,1,0.816978,0.053561,[ 70 203] ; [2 7],[ 69.70212766 203.29787234] ; [2.29787234 6.70212766],0
s7,1,0.829201,0.046538,[176  90] ; [5 3],[175.71532847  90.28467153] ; [5.28467153 2.71532847],0
a8,1,0.836814,0.042424,[ 34 218] ; [1 8],[ 33.79310345 218.20689655] ; [1.20689655 7.79310345],0
b5,1,0.857451,0.032263,[146 132] ; [5 4],[146.26480836 131.73519164] ; [4.73519164 4.26480836],0
p10,1,0.904292,0.014458,[239  34] ; [8 1],[239.11702128  33.88297872] ; [7.88297872 1.11702128],0
n4,1,0.926309,0.008554,[211  65] ; [7 2],[211.11578947  64.88421053] ; [6.88421053 2.11578947],0
p9,1,0.936822,0.006283,[244  28] ; [8 1],[243.92882562  28.07117438] ; [8.07117438 0.92882562],0
p1,1,0.961408,0.002341,[ 32 243] ; [1 8],[ 31.95422535 243.04577465] ; [1.04577465 7.95422535],0
