Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,142.905293,[356 120] ; [ 5 76],[308.502693 167.497307] ; [52.497307 28.502693],1
d3,1,0.0,106.744067,[414  62] ; [30 51],[379.43267504  96.56732496] ; [64.56732496 16.43267504],1
d5,1,0.0,89.139739,[428  48] ; [39 42],[399.08797127  76.91202873] ; [67.91202873 13.08797127],1
d2,1,0.0,36.802445,[267 208] ; [16 65],[241.77158273 233.22841727] ; [41.22841727 39.77158273],1
u1,1,0.0,25.305293,[136 340] ; [ 2 79],[117.93177738 358.06822262] ; [20.06822262 60.93177738],1
a4,1,9e-06,19.689082,[246 229] ; [20 60],[227.65765766 247.34234234] ; [38.34234234 41.65765766],1
a2,1,1.3e-05,18.941816,[169 307] ; [ 9 72],[152.11490126 323.88509874] ; [25.88509874 55.11490126],1
a3,1,0.002881,8.881459,[358 116] ; [47 32],[347.14285714 126.85714286] ; [57.85714286 21.14285714],0
p1,1,0.005792,7.613929,[ 37 435] ; [14 66],[ 43.60869565 428.39130435] ; [ 7.39130435 72.60869565],0
a6,1,0.008267,6.974772,[384  91] ; [55 26],[375.04496403  99.95503597] ; [63.95503597 17.04496403],0
u2,1,0.020463,5.371945,[73 42] ; [14 20],[67.14765101 47.85234899] ; [19.85234899 14.14765101],0
s2,1,0.021123,5.316653,[253 217] ; [31 47],[243.57664234 226.42335766] ; [40.42335766 37.57664234],0
r3,1,0.022634,5.196342,[460  12] ; [75  6],[456.63652803  15.36347197] ; [78.36347197  2.63652803],0
b3,1,0.0268,4.903641,[100 181] ; [ 9 38],[ 93.38109756 187.61890244] ; [15.61890244 31.38109756],0
b2,1,0.0268,4.903641,[100 181] ; [ 9 38],[ 93.38109756 187.61890244] ; [15.61890244 31.38109756],0
r2,1,0.037566,4.324584,[463  10] ; [76  5],[460.19314079  12.80685921] ; [78.80685921  2.19314079],0
n2,1,0.039996,4.218053,[67 31] ; [19  2],[70.82352941 27.17647059] ; [15.17647059  5.82352941],0
b4,1,0.04254,4.113592,[292 184] ; [40 41],[283.71992819 192.28007181] ; [48.28007181 32.71992819],0
n3,1,0.057247,3.615408,[69 29] ; [19  2],[72.47058824 25.52941176] ; [15.52941176  5.47058824],0
a8,1,0.070305,3.275879,[ 68 350] ; [ 6 68],[ 62.8699187 355.1300813] ; [11.1300813 62.8699187],0
