Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,32.924708,[110  30] ; [27 43],[91.33333333 48.66666667] ; [45.66666667 24.33333333],1
a5,1,0.396414,0.719178,[100  40] ; [46 24],[97.33333333 42.66666667] ; [48.66666667 21.33333333],0
s6,1,0.398604,0.712535,[98 41] ; [44 24],[95.352657 43.647343] ; [46.647343 21.352657],0
d4,1,0.401306,0.704409,[113  27] ; [53 17],[110.66666667  29.33333333] ; [55.33333333 14.66666667],0
n3,1,0.422776,0.642587,[23 10] ; [19  5],[24.31578947  8.68421053] ; [17.68421053  6.31578947],0
b4,1,0.426451,0.632471,[86 54] ; [39 31],[83.33333333 56.66666667] ; [41.66666667 28.33333333],0
r2,1,0.442146,0.590707,[131   8] ; [64  6],[129.68899522   9.31100478] ; [65.31100478  4.68899522],0
u3,1,0.471517,0.518419,[27 13] ; [11  8],[25.76271186 14.23728814] ; [12.23728814  6.76271186],0
n5,1,0.48988,0.476789,[103  36] ; [48 21],[100.90865385  38.09134615] ; [50.09134615 18.90865385],0
r1,1,0.491747,0.472702,[111  28] ; [53 17],[109.07177033  29.92822967] ; [54.92822967 15.07177033],0
s3,1,0.538834,0.377706,[73 62] ; [41 29],[75.07317073 59.92682927] ; [38.92682927 31.07317073],0
s7,1,0.577838,0.309743,[64 69] ; [29 37],[62.15577889 70.84422111] ; [30.84422111 35.15577889],0
p7,1,0.581721,0.30346,[64 73] ; [29 39],[62.15121951 74.84878049] ; [30.84878049 37.15121951],0
p10,1,0.589945,0.29043,[105  34] ; [49 19],[103.41062802  35.58937198] ; [50.58937198 17.41062802],0
s5,1,0.658713,0.195091,[43 92] ; [19 47],[41.64179104 93.35820896] ; [20.35820896 45.64179104],0
d2,1,0.808186,0.058936,[68 71] ; [33 37],[67.1722488 71.8277512] ; [33.8277512 36.1722488],0
a3,1,0.828111,0.047143,[100  40] ; [51 19],[100.66666667  39.33333333] ; [50.33333333 19.66666667],0
p1,1,0.839539,0.041,[  9 131] ; [ 4 66],[  8.66666667 131.33333333] ; [ 4.33333333 65.66666667],0
a4,1,0.844881,0.03828,[69 71] ; [35 34],[69.66507177 70.33492823] ; [34.33492823 34.66507177],0
s4,1,0.858498,0.031786,[ 21 117] ; [10 60],[ 20.56730769 117.43269231] ; [10.43269231 59.56730769],0
s8,1,0.934004,0.006857,[58 82] ; [29 40],[58.27751196 81.72248804] ; [28.72248804 40.27751196],0
p12,1,0.990309,0.000148,[  8 131] ; [ 4 65],[  8.01923077 130.98076923] ; [ 3.98076923 65.01923077],0
p11,1,1.0,0.0,[98 42] ; [49 21],[98. 42.] ; [49. 21.],0
