Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,49.967036,[157  18] ; [22 28],[139.22222222  35.77777778] ; [39.77777778 10.22222222],1
d3,1,0.0,37.078999,[136  39] ; [16 34],[118.22222222  56.77777778] ; [33.77777778 16.22222222],1
d2,1,3e-06,21.686933,[93 82] ; [ 8 42],[78.55555556 96.44444444] ; [22.44444444 27.55555556],1
p1,1,0.001745,9.799652,[ 10 165] ; [10 40],[ 15.55555556 159.44444444] ; [ 4.44444444 45.55555556],0
s5,1,0.006857,7.310023,[ 35 136] ; [ 2 47],[ 28.75909091 142.24090909] ; [ 8.24090909 40.75909091],0
v4,1,0.007705,7.100816,[167   7] ; [41  7],[163.02702703  10.97297297] ; [44.97297297  3.02702703],0
u1,1,0.008679,6.887755,[ 34 141] ; [ 2 48],[ 28. 147.] ; [ 8. 42.],0
a4,1,0.008776,6.867952,[84 90] ; [13 35],[76.02702703 97.97297297] ; [20.97297297 27.02702703],0
p7,1,0.011197,6.433799,[123  49] ; [25 23],[115.70909091  56.29090909] ; [32.29090909 15.70909091],0
a3,1,0.013157,6.147922,[128  46] ; [27 22],[120.94170404  53.05829596] ; [34.05829596 14.94170404],0
a6,1,0.016148,5.786678,[129  46] ; [28 22],[122.11111111  52.88888889] ; [34.88888889 15.11111111],0
p2,1,0.022131,5.235436,[156  17] ; [39 11],[151.27802691  21.72197309] ; [43.72197309  6.27802691],0
b4,1,0.032496,4.572135,[110  65] ; [23 27],[103.44444444  71.55555556] ; [29.55555556 20.44444444],0
s1,1,0.034245,4.482432,[  2 173] ; [ 3 45],[  3.92376682 171.07623318] ; [ 1.07623318 46.92376682],0
v2,1,0.035696,4.411577,[121  53] ; [25 22],[114.95022624  59.04977376] ; [31.04977376 15.95022624],0
s6,1,0.045451,4.001842,[93 79] ; [19 31],[86.77477477 85.22522523] ; [25.22522523 24.77477477],0
r1,1,0.048428,3.895067,[146  28] ; [35 14],[141.22869955  32.77130045] ; [39.77130045  9.22869955],0
r4,1,0.055786,3.658428,[155  20] ; [39 11],[150.88888889  24.11111111] ; [43.11111111  6.88888889],0
a5,1,0.060891,3.512941,[132  43] ; [31 19],[126.77777778  48.22222222] ; [36.22222222 13.77777778],0
a2,1,0.067744,3.336864,[ 42 133] ; [ 6 44],[ 37.33333333 137.66666667] ; [10.66666667 39.33333333],0
r3,1,0.071435,3.249735,[166   9] ; [42  6],[163.22869955  11.77130045] ; [44.77130045  3.22869955],0
