Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,43.4443,[ 20 116] ; [78 73],[46.43902439 89.56097561] ; [51.56097561 99.43902439],1
v1,1,6e-06,20.46852,[40 97] ; [84 67],[58.98611111 78.01388889] ; [65.01388889 85.98611111],1
r3,1,0.000213,13.713795,[116  22] ; [147   5],[125.15172414  12.84827586] ; [137.84827586  14.15172414],1
p10,1,0.003702,8.424392,[84 52] ; [117  34],[95.24738676 40.75261324] ; [105.75261324  45.24738676],0
d4,1,0.004408,8.1077,[113  25] ; [143  11],[120.98630137  17.01369863] ; [135.01369863  18.98630137],0
s7,1,0.004931,7.9044,[40 91] ; [70 79],[51.46428571 79.53571429] ; [58.53571429 90.46428571],0
p9,1,0.012223,6.278178,[90 43] ; [121  29],[99.16254417 33.83745583] ; [111.83745583  38.16254417],0
s2,1,0.01408,6.028046,[46 91] ; [74 81],[56.30136986 80.69863014] ; [63.69863014 91.30136986],0
s8,1,0.017623,5.633262,[40 97] ; [66 89],[49.73287671 87.26712329] ; [56.26712329 98.73287671],0
p7,1,0.026922,4.895838,[53 80] ; [79 70],[62.25531915 70.74468085] ; [69.74468085 79.25531915],0
d1,1,0.064545,3.416571,[80 58] ; [106  49],[87.60409556 50.39590444] ; [98.39590444 56.60409556],0
r1,1,0.090073,2.873063,[95 42] ; [121  34],[101.34246575  35.65753425] ; [114.65753425  40.34246575],0
p11,1,0.091671,2.844783,[87 51] ; [112  43],[93.72696246 44.27303754] ; [105.27303754  49.72696246],0
n6,1,0.110508,2.546945,[100  38] ; [123  30],[105.75257732  32.24742268] ; [117.24742268  35.75257732],0
n1,1,0.121401,2.399156,[22 30] ; [11 30],[18.4516129 33.5483871] ; [14.5483871 26.4516129],0
p3,1,0.129909,2.293588,[ 27 110] ; [ 42 112],[ 32.48453608 104.51546392] ; [ 36.51546392 117.48453608],0
v4,1,0.133592,2.250257,[118  18] ; [141  12],[121.88235294  14.11764706] ; [137.11764706  15.88235294],0
s3,1,0.152358,2.048486,[61 76] ; [81 72],[67.08275862 69.91724138] ; [74.91724138 78.08275862],0
s6,1,0.164561,1.931803,[68 67] ; [89 63],[73.85017422 61.14982578] ; [83.14982578 68.85017422],0
p6,1,0.184744,1.759044,[ 18 120] ; [ 28 121],[ 22.1184669 115.8815331] ; [ 23.8815331 125.1184669],0
b4,1,0.199142,1.648658,[78 60] ; [99 56],[83.36518771 54.63481229] ; [93.63481229 61.36518771],0
b3,1,0.209606,1.574147,[23 56] ; [33 53],[26.81212121 52.18787879] ; [29.18787879 56.81212121],0
b2,1,0.209606,1.574147,[23 56] ; [33 53],[26.81212121 52.18787879] ; [29.18787879 56.81212121],0
r2,1,0.234076,1.415922,[125  11] ; [143   7],[127.44055944   8.55944056] ; [140.55944056   9.44055944],0
s5,1,0.246001,1.345875,[ 32 104] ; [ 43 102],[36.29893238 99.70106762] ; [ 38.70106762 106.29893238],0
