Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,46.236497,[147  23] ; [27 36],[126.9527897  43.0472103] ; [47.0472103 15.9527897],1
p10,1,0.0,34.656895,[133  36] ; [25 40],[114.11111111  54.88888889] ; [43.88888889 21.11111111],1
p7,1,1e-06,24.161674,[113  58] ; [19 44],[96.46153846 74.53846154] ; [35.53846154 27.46153846],1
n6,1,6.8e-05,15.878297,[143  26] ; [40 26],[131.60425532  37.39574468] ; [51.39574468 14.60425532],1
n4,1,0.000117,14.835888,[139  31] ; [38 28],[127.5  42.5] ; [49.5 16.5],1
p8,1,0.000167,14.167966,[84 85] ; [15 51],[71.19574468 97.80425532] ; [27.80425532 38.19574468],1
v4,1,0.000192,13.909522,[156  13] ; [49 17],[147.42553191  21.57446809] ; [57.57446809  8.42553191],1
r3,1,0.000226,13.59957,[156  15] ; [48 18],[147.18987342  23.81012658] ; [56.81012658  9.18987342],1
p11,1,0.0004,12.531853,[135  36] ; [37 29],[124.10126582  46.89873418] ; [47.89873418 18.10126582],1
p3,1,0.000892,11.039252,[82 89] ; [16 50],[ 70.70886076 100.29113924] ; [27.29113924 38.70886076],1
s7,1,0.001547,10.022063,[81 82] ; [17 47],[70.37004405 92.62995595] ; [27.62995595 36.37004405],0
v1,1,0.003184,8.698929,[92 74] ; [22 43],[81.92207792 84.07792208] ; [32.07792208 32.92207792],0
s6,1,0.003292,8.637942,[100  67] ; [25 40],[89.97844828 77.02155172] ; [35.02155172 29.97844828],0
p4,1,0.004331,8.139383,[94 76] ; [22 42],[84.27350427 85.72649573] ; [31.72649573 32.27350427],0
r4,1,0.005862,7.592303,[138  33] ; [42 24],[129.87341772  41.12658228] ; [50.12658228 15.87341772],0
a3,1,0.006194,7.493036,[122  48] ; [35 31],[113.09322034  56.90677966] ; [43.90677966 22.09322034],0
p6,1,0.007826,7.072936,[ 59 109] ; [11 53],[ 50.68965517 117.31034483] ; [19.31034483 44.68965517],0
n5,1,0.009791,6.672603,[135  35] ; [41 24],[127.31914894  42.68085106] ; [48.68085106 16.31914894],0
d5,1,0.011603,6.37062,[122  48] ; [36 30],[113.81355932  56.18644068] ; [44.18644068 21.81355932],0
d3,1,0.012937,6.177708,[74 97] ; [17 49],[ 65.65822785 105.34177215] ; [25.34177215 40.65822785],0
s3,1,0.016387,5.760842,[92 77] ; [24 41],[83.77777778 85.22222222] ; [32.22222222 32.77777778],0
s8,1,0.018121,5.584454,[79 92] ; [19 46],[71.00847458 99.99152542] ; [26.99152542 38.00847458],0
s5,1,0.018333,5.564089,[ 56 110] ; [11 51],[ 48.78070175 117.21929825] ; [18.21929825 43.78070175],0
v2,1,0.018435,5.554353,[88 78] ; [22 40],[80.0877193 85.9122807] ; [29.9122807 32.0877193],0
d1,1,0.02129,5.302902,[80 91] ; [20 46],[72.15189873 98.84810127] ; [27.84810127 38.15189873],0
