Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,108.057508,[34 45] ; [237  14],[64.87575758 14.12424242] ; [206.12424242  44.87575758],1
p11,1,2e-06,22.919114,[41 38] ; [200  52],[57.51963746 21.48036254] ; [183.48036254  68.51963746],1
n6,1,4e-06,21.414602,[48 30] ; [214  36],[62.30487805 15.69512195] ; [199.69512195  50.30487805],1
s6,1,1.1e-05,19.291862,[33 46] ; [173  77],[49.46504559 29.53495441] ; [156.53495441  93.46504559],1
n5,1,0.000681,11.54006,[41 37] ; [182  67],[53.19266055 24.80733945] ; [169.80733945  79.19266055],1
d5,1,0.000709,11.466539,[53 26] ; [212  39],[63.43939394 15.56060606] ; [201.56060606  49.43939394],1
s2,1,0.001248,10.417922,[26 51] ; [137 113],[38.382263 38.617737] ; [124.617737 125.382263],0
r4,1,0.002338,9.262891,[58 21] ; [221  31],[66.58912387 12.41087613] ; [212.41087613  39.58912387],0
d1,1,0.003562,8.494608,[30 49] ; [143 109],[41.29003021 37.70996979] ; [131.70996979 120.29003021],0
d3,1,0.00358,8.485492,[43 36] ; [180  70],[53.54711246 25.45288754] ; [169.45288754  80.54711246],0
s8,1,0.006218,7.486016,[18 61] ; [100 152],[28.16314199 50.83685801] ; [ 89.83685801 162.16314199],0
a7,1,0.006709,7.349205,[46 32] ; [188  63],[55.47720365 22.52279635] ; [178.52279635  72.47720365],0
a5,1,0.00734,7.187744,[44 35] ; [181  71],[53.70090634 25.29909366] ; [171.29909366  80.70090634],0
v3,1,0.008289,6.969954,[15 61] ; [ 88 157],[24.38629283 51.61370717] ; [ 78.61370717 166.38629283],0
r3,1,0.01284,6.191015,[69  9] ; [240  10],[73.48170732  4.51829268] ; [235.51829268  14.48170732],0
n4,1,0.02007,5.405831,[49 29] ; [192  60],[56.96363636 21.03636364] ; [184.03636364  67.96363636],0
s7,1,0.021323,5.300198,[23 50] ; [114 130],[31.5488959 41.4511041] ; [105.4511041 138.5488959],0
r2,1,0.021373,5.296145,[67 11] ; [234  15],[71.79816514  6.20183486] ; [229.20183486  19.79816514],0
v2,1,0.029119,4.76059,[32 44] ; [136 105],[40.27760252 35.72239748] ; [127.72239748 113.27760252],0
r1,1,0.029177,4.757164,[52 27] ; [195  55],[59.3100304 19.6899696] ; [187.6899696  62.3100304],0
a6,1,0.04401,4.056181,[49 30] ; [186  66],[56.08761329 22.91238671] ; [178.91238671  73.08761329],0
a3,1,0.04426,4.046624,[48 30] ; [185  67],[55.07272727 22.92727273] ; [177.92727273  74.07272727],0
d4,1,0.050374,3.828982,[55 22] ; [206  46],[61.08510638 15.91489362] ; [199.91489362  52.08510638],0
p7,1,0.063742,3.437248,[31 48] ; [127 121],[38.17125382 40.82874618] ; [119.82874618 128.17125382],0
p5,1,0.073211,3.20951,[ 1 78] ; [ 16 235],[ 4.06969697 74.93030303] ; [ 12.93030303 238.06969697],0
s5,1,0.083934,2.987025,[16 59] ; [ 78 168],[21.96261682 53.03738318] ; [ 72.03738318 173.96261682],0
u3,1,0.085857,2.950379,[14 17] ; [42 24],[17.89690722 13.10309278] ; [38.10309278 27.89690722],0
u1,1,0.112842,2.513954,[10 69] ; [ 52 200],[14.79758308 64.20241692] ; [ 47.20241692 204.79758308],0
v1,1,0.112936,2.512648,[31 46] ; [123 120],[37.05625 39.94375] ; [116.94375 126.05625],0
s3,1,0.113199,2.508988,[37 41] ; [143 105],[43.06748466 34.93251534] ; [136.93251534 111.06748466],0
a1,1,0.142026,2.155872,[ 4 75] ; [  5 247],[ 2.14803625 76.85196375] ; [  6.85196375 245.14803625],0
p4,1,0.143969,2.135016,[33 46] ; [129 123],[38.66465257 40.33534743] ; [123.33534743 128.66465257],0
u2,1,0.171744,1.867652,[13 16] ; [39 26],[16.04255319 12.95744681] ; [35.95744681 29.04255319],0
p6,1,0.171936,1.86598,[16 63] ; [ 70 180],[20.65045593 58.34954407] ; [ 65.34954407 184.65045593],0
a2,1,0.172154,1.864082,[15 64] ; [ 67 185],[19.57099698 59.42900302] ; [ 62.42900302 189.57099698],0
b1,1,0.192865,1.695592,[33 46] ; [ 85 167],[28.16314199 50.83685801] ; [ 89.83685801 162.16314199],0
p12,1,0.336379,0.924182,[ 2 76] ; [ 13 239],[ 3.54545455 74.45454545] ; [ 11.45454545 240.54545455],0
b5,1,0.394457,0.725157,[54 25] ; [159  93],[50.83685801 28.16314199] ; [162.16314199  89.83685801],0
b2,1,0.402868,0.699748,[16 34] ; [56 89],[18.46153846 31.53846154] ; [53.53846154 91.46153846],0
b3,1,0.402868,0.699748,[16 34] ; [56 89],[18.46153846 31.53846154] ; [53.53846154 91.46153846],0
p3,1,0.451013,0.568105,[27 52] ; [ 98 154],[29.83383686 49.16616314] ; [ 95.16616314 156.83383686],0
s4,1,0.473464,0.513881,[14 65] ; [ 36 214],[12.00607903 66.99392097] ; [ 37.99392097 212.00607903],0
v4,1,0.505612,0.443137,[72  6] ; [235  14],[73.2293578  4.7706422] ; [233.7706422  15.2293578],0
n1,1,0.542869,0.370248,[ 9 24] ; [21 42],[10.3125 22.6875] ; [19.6875 43.3125],0
a8,1,0.699662,0.148824,[10 61] ; [ 28 199],[ 9.05369128 61.94630872] ; [ 28.94630872 198.05369128],0
p1,1,0.734385,0.115123,[ 3 75] ; [ 12 240],[ 3.54545455 74.45454545] ; [ 11.45454545 240.54545455],0
s1,1,0.771525,0.084321,[ 2 76] ; [  8 241],[ 2.3853211 75.6146789] ; [  7.6146789 241.3853211],0
d2,1,0.802175,0.062767,[37 41] ; [115 136],[36.03647416 41.96352584] ; [115.96352584 135.03647416],0
n3,1,0.871981,0.025967,[26  8] ; [48 16],[25.67346939  8.32653061] ; [48.32653061 15.67346939],0
b4,1,0.89619,0.017024,[47 32] ; [152 100],[47.49546828 31.50453172] ; [151.50453172 100.49546828],0
