Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,39.176092,[26 52] ; [ 23 294],[ 9.67594937 68.32405063] ; [ 39.32405063 277.67594937],1
p12,1,0.0,32.858243,[24 54] ; [ 23 293],[ 9.30456853 68.69543147] ; [ 37.69543147 278.30456853],1
s5,1,0.0,25.307776,[47 22] ; [109 201],[28.40105541 40.59894459] ; [127.59894459 182.40105541],1
a1,1,2e-06,22.333425,[14 64] ; [ 11 308],[ 4.91183879 73.08816121] ; [ 20.08816121 298.91183879],1
p6,1,0.000139,14.509484,[53 23] ; [143 172],[38.0971867 37.9028133] ; [157.9028133 157.0971867],1
p8,1,0.00039,12.58013,[65 12] ; [200 116],[51.92111959 25.07888041] ; [213.07888041 102.92111959],1
s7,1,0.004261,8.169248,[53 19] ; [166 135],[42.27345845 29.72654155] ; [176.72654155 124.27345845],0
b5,1,0.005036,7.86634,[33 45] ; [191 128],[44.01007557 33.98992443] ; [179.98992443 139.01007557],0
p4,1,0.005065,7.856243,[73  5] ; [256  63],[64.63979849 13.36020151] ; [264.36020151  54.63979849],0
n3,1,0.009084,6.80625,[8 7] ; [41  7],[11.66666667  3.33333333] ; [37.33333333 10.66666667],0
s6,1,0.015491,5.859741,[60 11] ; [221  93],[51.82077922 19.17922078] ; [229.17922078  84.82077922],0
r2,1,0.020159,5.398069,[69  7] ; [306  10],[72.70408163  3.29591837] ; [302.29591837  13.70408163],0
v3,1,0.026024,4.954448,[44 31] ; [138 173],[35.3626943 39.6373057] ; [146.6373057 164.3626943],0
s1,1,0.026987,4.891611,[ 6 72] ; [  8 309],[ 2.76455696 75.23544304] ; [ 11.23544304 305.76455696],0
u4,1,0.027064,4.886751,[ 5 72] ; [  6 313],[ 2.13888889 74.86111111] ; [  8.86111111 310.13888889],0
n5,1,0.046079,3.978706,[72  6] ; [265  53],[66.37878788 11.62121212] ; [270.62121212  47.37878788],0
a3,1,0.063056,3.455111,[65 13] ; [232  85],[58.64810127 19.35189873] ; [238.35189873  78.64810127],0
s8,1,0.066978,3.355581,[47 29] ; [159 158],[39.83715013 36.16284987] ; [166.16284987 150.83715013],0
n4,1,0.078873,3.087971,[72  6] ; [270  49],[67.19395466 10.80604534] ; [274.80604534  44.19395466],0
b3,1,0.121989,2.391594,[28 28] ; [ 77 123],[22.96875 33.03125] ; [ 82.03125 117.96875],0
b2,1,0.121989,2.391594,[28 28] ; [ 77 123],[22.96875 33.03125] ; [ 82.03125 117.96875],0
p2,1,0.122122,2.389898,[73  5] ; [277  40],[69.11392405  8.88607595] ; [280.88607595  36.11392405],0
n1,1,0.124283,2.3625,[9 6] ; [18 30],[6.42857143 8.57142857] ; [20.57142857 27.42857143],0
p11,1,0.130174,2.290434,[70  8] ; [264  55],[65.62216625 12.37783375] ; [268.37783375  50.62216625],0
p9,1,0.140306,2.174604,[73  4] ; [283  34],[69.57360406  7.42639594] ; [286.42639594  30.57360406],0
a2,1,0.152763,2.044437,[16 62] ; [ 91 228],[21.02267003 56.97732997] ; [ 85.97732997 233.02267003],0
p7,1,0.177826,1.8157,[64 13] ; [240  76],[59.56234097 17.43765903] ; [244.43765903  71.56234097],0
s3,1,0.224817,1.473353,[49 27] ; [179 136],[44.31713555 31.68286445] ; [183.68286445 131.31713555],0
p10,1,0.23365,1.418505,[71  6] ; [276  40],[67.98727735  9.01272265] ; [279.01272265  36.98727735],0
s4,1,0.302377,1.06368,[10 65] ; [ 58 258],[13.04347826 61.95652174] ; [ 54.95652174 261.04347826],0
v1,1,0.35344,0.861068,[50 26] ; [186 124],[46.46632124 29.53367876] ; [189.53367876 120.46632124],0
s2,1,0.394551,0.72487,[45 31] ; [170 146],[41.68367347 34.31632653] ; [173.31632653 142.68367347],0
u3,1,0.403149,0.698912,[9 4] ; [49 37],[7.61616162 5.38383838] ; [50.38383838 35.61616162],0
r1,1,0.429836,0.623266,[65 12] ; [256  62],[62.57468354 14.42531646] ; [258.42531646  59.57468354],0
u2,1,0.485028,0.487538,[8 5] ; [44 42],[6.82828283 6.17171717] ; [45.17171717 40.82828283],0
d3,1,0.541184,0.373349,[52 26] ; [224  95],[54.22670025 23.77329975] ; [221.77329975  97.22670025],0
r3,1,0.554487,0.34934,[72  4] ; [306  12],[72.91370558  3.08629442] ; [305.08629442  12.91370558],0
a8,1,0.572038,0.319285,[11 60] ; [ 37 249],[ 9.54621849 61.45378151] ; [ 38.45378151 247.54621849],0
n2,1,0.58223,0.302643,[12  3] ; [35 13],[11.19047619  3.80952381] ; [35.80952381 12.19047619],0
a7,1,0.624103,0.240143,[55 23] ; [233  85],[56.72727273 21.27272727] ; [231.27272727  86.72727273],0
v4,1,0.632029,0.229319,[74  2] ; [307  12],[73.30632911  2.69367089] ; [307.69367089  11.30632911],0
a4,1,0.645748,0.211304,[36 42] ; [156 162],[37.81818182 40.18181818] ; [154.18181818 163.81818182],0
r4,1,0.668583,0.183264,[71  7] ; [295  24],[71.9093199  6.0906801] ; [294.0906801  24.9093199],0
d5,1,0.677064,0.17345,[65 13] ; [271  47],[66.18181818 11.81818182] ; [269.81818182  48.18181818],0
b4,1,0.722757,0.125867,[44 34] ; [187 132],[45.38539043 32.61460957] ; [185.61460957 133.38539043],0
v2,1,0.727293,0.121612,[45 30] ; [194 118],[46.31782946 28.68217054] ; [192.68217054 119.31782946],0
a5,1,0.73514,0.114444,[60 18] ; [251  68],[61.10327456 16.89672544] ; [249.89672544  69.10327456],0
