Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.010147,6.608919,[23 15] ; [ 8 20],[17.84848485 20.15151515] ; [13.15151515 14.84848485],0
s6,1,0.01588,5.816089,[36  1] ; [22  6],[33.01538462  3.98461538] ; [24.98461538  3.01538462],0
v3,1,0.024335,5.070569,[18 19] ; [ 6 22],[13.66153846 23.33846154] ; [10.33846154 17.66153846],0
p2,1,0.030979,4.654117,[32  6] ; [17 11],[28.21212121  9.78787879] ; [20.78787879  7.21212121],0
p6,1,0.039946,4.220192,[19 19] ; [ 7 21],[14.96969697 23.03030303] ; [11.03030303 16.96969697],0
d4,1,0.040826,4.183221,[30  8] ; [27  1],[32.81818182  5.18181818] ; [24.18181818  3.81818182],0
s7,1,0.044136,4.051339,[25  7] ; [15 13],[21.33333333 10.66666667] ; [18.66666667  9.33333333],0
s2,1,0.05678,3.629029,[30  8] ; [16 12],[26.48484848 11.51515152] ; [19.51515152  8.48484848],0
d3,1,0.112331,2.521117,[31  7] ; [18 10],[28.21212121  9.78787879] ; [20.78787879  7.21212121],0
b1,1,0.115745,2.473974,[25 13] ; [13 15],[21.87878788 16.12121212] ; [16.12121212 11.87878788],0
a4,1,0.155174,2.020637,[23 15] ; [12 16],[20.15151515 17.84848485] ; [14.84848485 13.15151515],0
n1,1,0.158464,1.988823,[4 8] ; [8 5],[5.76 6.24] ; [6.24 6.76],0
u1,1,0.160099,1.973286,[11 27] ; [ 4 24],[ 8.63636364 29.36363636] ; [ 6.36363636 21.63636364],0
p9,1,0.181031,1.789141,[32  6] ; [19  8],[29.81538462  8.18461538] ; [21.18461538  5.81538462],0
n6,1,0.199869,1.643335,[31  6] ; [19  8],[28.90625  8.09375] ; [21.09375  5.90625],0
u2,1,0.201352,1.63254,[5 4] ; [2 6],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
u3,1,0.201352,1.63254,[5 4] ; [2 6],[3.70588235 5.29411765] ; [3.29411765 4.70588235],0
p7,1,0.255626,1.292293,[23 15] ; [13 15],[20.72727273 17.27272727] ; [15.27272727 12.72727273],0
p1,1,0.270196,1.215751,[ 6 31] ; [ 2 26],[ 4.55384615 32.44615385] ; [ 3.44615385 24.55384615],0
a8,1,0.288913,1.124679,[ 4 28] ; [ 6 20],[ 5.51724138 26.48275862] ; [ 4.48275862 21.51724138],0
n5,1,0.289529,1.121809,[26 12] ; [15 12],[23.96923077 14.03076923] ; [17.03076923  9.96923077],0
p5,1,0.29128,1.113694,[ 4 34] ; [ 1 27],[ 2.87878788 35.12121212] ; [ 2.12121212 25.87878788],0
a2,1,0.29878,1.079633,[11 27] ; [ 5 23],[ 9.21212121 28.78787879] ; [ 6.78787879 21.21212121],0
p8,1,0.307332,1.042105,[14 24] ; [ 7 21],[12.09090909 25.90909091] ; [ 8.90909091 19.09090909],0
a7,1,0.307332,1.042105,[24 14] ; [21  7],[25.90909091 12.09090909] ; [19.09090909  8.90909091],0
a5,1,0.308552,1.036863,[30  8] ; [19  9],[28.21212121  9.78787879] ; [20.78787879  7.21212121],0
d1,1,0.315385,1.007989,[25 13] ; [15 13],[23.03030303 14.96969697] ; [16.96969697 11.03030303],0
n3,1,0.319499,0.990997,[7 5] ; [10  3],[8.16 3.84] ; [8.84 4.16],0
a6,1,0.461235,0.542896,[21 17] ; [18 10],[22.45454545 15.54545455] ; [16.54545455 11.45454545],0
d2,1,0.474181,0.512217,[25 13] ; [16 12],[23.60606061 14.39393939] ; [17.39393939 10.60606061],0
b4,1,0.516075,0.421729,[26 12] ; [17 11],[24.75757576 13.24242424] ; [18.24242424  9.75757576],0
s3,1,0.516075,0.421729,[26 12] ; [17 11],[24.75757576 13.24242424] ; [18.24242424  9.75757576],0
r1,1,0.519513,0.414861,[29  8] ; [20  8],[27.89230769  9.10769231] ; [21.10769231  6.89230769],0
n4,1,0.538638,0.37807,[26 11] ; [17 10],[24.859375 12.140625] ; [18.140625  8.859375],0
r4,1,0.64373,0.213897,[34  4] ; [24  4],[33.39393939  4.60606061] ; [24.60606061  3.39393939],0
d5,1,0.64373,0.213897,[34  4] ; [24  4],[33.39393939  4.60606061] ; [24.60606061  3.39393939],0
s4,1,0.69212,0.1568,[14 24] ; [ 9 19],[13.24242424 24.75757576] ; [ 9.75757576 18.24242424],0
p10,1,0.69963,0.148857,[28  9] ; [20  8],[27.32307692  9.67692308] ; [20.67692308  7.32307692],0
r3,1,0.719258,0.129205,[34  3] ; [25  3],[33.58461538  3.41538462] ; [25.41538462  2.58461538],0
a1,1,0.744353,0.106337,[ 2 36] ; [ 1 27],[ 1.72727273 36.27272727] ; [ 1.27272727 26.72727273],0
v1,1,0.785724,0.073912,[21 17] ; [14 13],[20.46153846 17.53846154] ; [14.53846154 12.46153846],0
s8,1,0.817894,0.053017,[22 16] ; [17 11],[22.45454545 15.54545455] ; [16.54545455 11.45454545],0
a3,1,0.836202,0.042747,[29  9] ; [20  7],[28.64615385  9.35384615] ; [20.35384615  6.64615385],0
v2,1,0.891493,0.018609,[21 17] ; [15 13],[20.72727273 17.27272727] ; [15.27272727 12.72727273],0
v4,1,0.909168,0.013016,[35  3] ; [26  2],[35.12121212  2.87878788] ; [25.87878788  2.12121212],0
b5,1,0.925002,0.008861,[24 14] ; [18 10],[24.18181818 13.81818182] ; [17.81818182 10.18181818],0
b2,1,0.981629,0.00053,[ 5 14] ; [ 4 11],[ 5.02941176 13.97058824] ; [ 3.97058824 11.02941176],0
b3,1,0.981629,0.00053,[ 5 14] ; [ 4 11],[ 5.02941176 13.97058824] ; [ 3.97058824 11.02941176],0
