Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2.4e-05,17.837982,[26 11] ; [39 85],[14.9378882 22.0621118] ; [50.0621118 73.9378882],1
s3,1,0.004547,8.051142,[25 12] ; [50 72],[17.45283019 19.54716981] ; [57.54716981 64.45283019],0
s6,1,0.005401,7.74019,[25 11] ; [53 70],[17.66037736 18.33962264] ; [60.33962264 62.66037736],0
s7,1,0.01051,6.546336,[17 17] ; [31 85],[10.88 23.12] ; [37.12 78.88],0
p11,1,0.015655,5.841244,[15 22] ; [78 46],[21.37267081 15.62732919] ; [71.62732919 52.37267081],0
p1,1,0.017536,5.641927,[ 5 32] ; [  4 119],[ 2.08125 34.91875] ; [  6.91875 116.08125],0
s5,1,0.020182,5.396125,[14 20] ; [25 92],[ 8.78145695 25.21854305] ; [30.21854305 86.78145695],0
p10,1,0.02311,5.160238,[26 10] ; [62 60],[20.05063291 15.94936709] ; [67.94936709 54.05063291],0
p6,1,0.023369,5.14083,[12 25] ; [ 19 103],[ 7.21383648 29.78616352] ; [23.78616352 98.21383648],0
d3,1,0.032153,4.590296,[29  7] ; [76 48],[23.625 12.375] ; [81.375 42.625],0
u3,1,0.047149,3.940058,[10  1] ; [26 18],[7.2 3.8] ; [28.8 15.2],0
u1,1,0.053222,3.736926,[ 8 29] ; [ 12 112],[ 4.59627329 32.40372671] ; [ 15.40372671 108.59627329],0
p9,1,0.056322,3.642523,[27  8] ; [72 49],[22.21153846 12.78846154] ; [76.78846154 44.21153846],0
b5,1,0.10195,2.674778,[27 10] ; [72 52],[22.7515528 14.2484472] ; [76.2484472 47.7515528],0
p2,1,0.104258,2.639176,[20 17] ; [85 39],[24.13043478 12.86956522] ; [80.86956522 43.13043478],0
r4,1,0.118807,2.432973,[32  5] ; [92 32],[28.49689441  8.50310559] ; [95.50310559 28.49689441],0
d1,1,0.149671,2.075596,[22 15] ; [57 67],[18.1552795 18.8447205] ; [60.8447205 63.1552795],0
v3,1,0.185757,1.750954,[11 25] ; [23 92],[ 8.10596026 27.89403974] ; [25.89403974 89.10596026],0
s8,1,0.197395,1.661546,[14 23] ; [33 90],[10.86875 26.13125] ; [36.13125 86.86875],0
d2,1,0.200861,1.636102,[19 18] ; [49 75],[15.62732919 21.37267081] ; [52.37267081 71.62732919],0
n4,1,0.227614,1.455711,[12 25] ; [54 70],[15.16770186 21.83229814] ; [50.83229814 73.16770186],0
d5,1,0.253292,1.305056,[29  7] ; [88 36],[26.325  9.675] ; [90.675 33.325],0
p4,1,0.259051,1.273823,[10 27] ; [46 78],[12.86956522 24.13043478] ; [43.13043478 80.86956522],0
a6,1,0.299922,1.074543,[25 12] ; [72 52],[22.29192547 14.70807453] ; [74.70807453 49.29192547],0
v1,1,0.324747,0.96973,[11 26] ; [46 73],[13.51923077 23.48076923] ; [43.48076923 75.51923077],0
a5,1,0.362219,0.830184,[24 13] ; [70 54],[21.60248447 15.39751553] ; [72.39751553 51.60248447],0
n1,1,0.381955,0.764399,[5 9] ; [11 35],[ 3.73333333 10.26666667] ; [12.26666667 33.73333333],0
v2,1,0.398211,0.713721,[19 16] ; [54 63],[16.80921053 18.19078947] ; [56.19078947 60.80921053],0
b1,1,0.482057,0.494206,[14 23] ; [55 69],[15.85714286 21.14285714] ; [53.14285714 70.85714286],0
a3,1,0.497441,0.460391,[26 11] ; [79 44],[24.28125 12.71875] ; [80.71875 42.28125],0
v4,1,0.520095,0.413704,[33  3] ; [108  15],[31.9245283  4.0754717] ; [109.0754717  13.9245283],0
b4,1,0.570438,0.321951,[24 13] ; [74 50],[22.52173913 14.47826087] ; [75.47826087 48.52173913],0
p3,1,0.572442,0.318613,[12 25] ; [34 89],[10.6375 26.3625] ; [35.3625 87.6375],0
p7,1,0.575325,0.313853,[15 22] ; [44 80],[13.55900621 23.44099379] ; [45.44099379 78.55900621],0
a1,1,0.576068,0.312634,[ 1 36] ; [  6 118],[ 1.60869565 35.39130435] ; [  5.39130435 118.60869565],0
u2,1,0.616674,0.25057,[6 5] ; [27 16],[6.72222222 4.27777778] ; [26.27777778 16.72222222],0
r1,1,0.652653,0.202572,[27 10] ; [85 38],[25.9 11.1] ; [86.1 36.9],0
a7,1,0.688815,0.160371,[24 12] ; [87 37],[24.975 11.025] ; [86.025 37.975],0
n2,1,0.733614,0.115819,[8 6] ; [28 17],[8.54237288 5.45762712] ; [27.45762712 17.54237288],0
n6,1,0.786362,0.073462,[23 14] ; [74 50],[22.29192547 14.70807453] ; [74.70807453 49.29192547],0
b2,1,0.795236,0.067349,[ 6 12] ; [26 45],[ 6.47191011 11.52808989] ; [25.52808989 45.47191011],0
b3,1,0.795236,0.067349,[ 6 12] ; [26 45],[ 6.47191011 11.52808989] ; [25.52808989 45.47191011],0
r3,1,0.885085,0.020888,[34  3] ; [113  11],[33.7826087  3.2173913] ; [113.2173913  10.7826087],0
s1,1,0.889281,0.019381,[ 2 35] ; [  6 118],[ 1.83850932 35.16149068] ; [  6.16149068 117.83850932],0
d4,1,0.918143,0.010562,[31  6] ; [103  21],[30.79503106  6.20496894] ; [103.20496894  20.79503106],0
a2,1,0.918143,0.010562,[ 6 31] ; [ 21 103],[ 6.20496894 30.79503106] ; [ 20.79503106 103.20496894],0
n3,1,0.924557,0.008967,[10  4] ; [32 12],[10.13793103  3.86206897] ; [31.86206897 12.13793103],0
a4,1,0.94907,0.00408,[15 22] ; [51 73],[15.16770186 21.83229814] ; [50.83229814 73.16770186],0
