Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,123.902169,[427  53] ; [14 37],[398.6440678  81.3559322] ; [42.3559322  8.6440678],1
r2,1,0.0,85.597185,[449  28] ; [26 23],[430.75095057  46.24904943] ; [44.24904943  4.75095057],1
r3,1,0.0,77.176937,[448  31] ; [27 23],[430.10396975  48.89603025] ; [44.89603025  5.10396975],1
p2,1,0.0,52.445349,[380  98] ; [17 34],[358.72589792 119.27410208] ; [38.27410208 12.72589792],1
p10,1,0.0,37.017591,[367 109] ; [18 31],[349.06666667 126.93333333] ; [35.93333333 13.06666667],1
r1,1,0.0,35.464725,[382  94] ; [22 29],[364.90322581 111.09677419] ; [39.09677419 11.90322581],1
p9,1,0.0,31.113321,[376  96] ; [21 27],[360.35384615 111.64615385] ; [36.64615385 11.35384615],1
p11,1,1e-06,23.247833,[367 113] ; [23 28],[352.54237288 127.45762712] ; [37.45762712 13.54237288],1
n6,1,2e-06,22.353223,[379 100] ; [24 25],[365.60037879 113.39962121] ; [37.39962121 11.60037879],1
s6,1,3e-06,21.779901,[275 201] ; [12 39],[259.22580645 216.77419355] ; [27.77419355 23.22580645],1
u3,1,1.7e-05,18.554317,[86 67] ; [ 1 19],[76.94219653 76.05780347] ; [10.05780347  9.94219653],1
p7,1,5.5e-05,16.259188,[241 229] ; [11 40],[227.33205374 242.66794626] ; [24.66794626 26.33205374],1
s8,1,0.000442,12.3454,[173 304] ; [ 6 45],[161.71022727 315.28977273] ; [17.28977273 33.71022727],1
a1,1,0.000528,12.015055,[ 16 464] ; [ 7 44],[ 20.79096045 459.20903955] ; [ 2.20903955 48.79096045],1
p8,1,0.000574,11.857615,[205 270] ; [ 9 41],[193.61904762 281.38095238] ; [20.38095238 29.61904762],1
p4,1,0.000735,11.399285,[230 246] ; [12 39],[218.58064516 257.41935484] ; [23.41935484 27.58064516],1
p3,1,0.001245,10.422314,[195 283] ; [ 9 42],[184.33270321 293.66729679] ; [19.66729679 31.33270321],0
v1,1,0.001313,10.324539,[220 240] ; [12 38],[209.25490196 250.74509804] ; [22.74509804 27.25490196],0
s2,1,0.001577,9.986135,[195 282] ; [ 9 41],[184.64516129 292.35483871] ; [19.35483871 30.64516129],0
b5,1,0.002109,9.451801,[295 185] ; [20 31],[284.74576271 195.25423729] ; [30.25423729 20.74576271],0
a6,1,0.002634,9.045009,[334 145] ; [25 26],[324.45471698 154.54528302] ; [34.54528302 16.45471698],0
v2,1,0.00385,8.353063,[243 211] ; [16 34],[233.30555556 220.69444444] ; [25.69444444 24.30555556],0
a7,1,0.006433,7.424691,[342 137] ; [27 24],[333.49245283 145.50754717] ; [35.50754717 15.49245283],0
s7,1,0.007232,7.214454,[178 278] ; [ 9 38],[169.52683897 286.47316103] ; [17.47316103 29.52683897],0
u2,1,0.008447,6.936258,[85 66] ; [ 5 15],[79.47368421 71.52631579] ; [10.52631579  9.47368421],0
d5,1,0.009835,6.664506,[377 102] ; [32 19],[369.64339623 109.35660377] ; [39.35660377 11.64339623],0
s3,1,0.012331,6.262577,[234 240] ; [15 34],[225.67112811 248.32887189] ; [23.32887189 25.67112811],0
v3,1,0.017157,5.680255,[175 279] ; [11 40],[167.21584158 286.78415842] ; [18.78415842 32.21584158],0
d1,1,0.02734,4.869187,[266 214] ; [20 31],[258.53107345 221.46892655] ; [27.46892655 23.53107345],0
a5,1,0.027906,4.833854,[344 136] ; [29 22],[337.17514124 142.82485876] ; [35.82485876 15.17514124],0
d3,1,0.029377,4.745368,[309 170] ; [25 26],[301.86037736 177.13962264] ; [32.13962264 18.86037736],0
a2,1,0.030658,4.671991,[110 370] ; [ 5 46],[103.95480226 376.04519774] ; [11.04519774 39.95480226],0
p1,1,0.039496,4.239393,[ 29 448] ; [ 7 44],[ 32.52272727 444.47727273] ; [ 3.47727273 47.52272727],0
n2,1,0.04971,3.851225,[89 32] ; [11 10],[85.21126761 35.78873239] ; [14.78873239  6.21126761],0
b4,1,0.066841,3.358938,[275 205] ; [36 15],[281.1299435 198.8700565] ; [29.8700565 21.1299435],0
s5,1,0.089761,2.878662,[116 353] ; [ 7 43],[111.15028902 357.84971098] ; [11.84971098 38.15028902],0
s1,1,0.089941,2.87543,[ 15 458] ; [ 4 47],[ 17.15076336 455.84923664] ; [ 1.84923664 49.15076336],0
u1,1,0.092121,2.836919,[ 69 411] ; [ 3 48],[ 65.08474576 414.91525424] ; [ 6.91525424 44.08474576],0
n3,1,0.09287,2.823915,[83 37] ; [10 10],[79.71428571 40.28571429] ; [13.28571429  6.71428571],0
n5,1,0.154542,2.02684,[336 141] ; [31 20],[331.55113636 145.44886364] ; [35.44886364 15.55113636],0
n1,1,0.1585,1.988482,[43 76] ; [11 10],[45.9 73.1] ; [ 8.1 12.9],0
b1,1,0.224864,1.473058,[184 296] ; [24 27],[188.02259887 291.97740113] ; [19.97740113 31.02259887],0
a4,1,0.271309,1.210119,[201 277] ; [17 33],[197.35606061 280.64393939] ; [20.64393939 29.35606061],0
d4,1,0.344273,0.894455,[383  95] ; [38 13],[380.4120983  97.5879017] ; [40.5879017 10.4120983],0
a3,1,0.389709,0.73985,[325 153] ; [31 19],[322.28787879 155.71212121] ; [33.71212121 16.28787879],0
a8,1,0.596639,0.280096,[ 61 379] ; [ 8 40],[ 62.21311475 377.78688525] ; [ 6.78688525 41.21311475],0
n4,1,0.615029,0.252916,[344 134] ; [35 16],[342.46124764 135.53875236] ; [36.53875236 14.46124764],0
p5,1,0.719681,0.128798,[ 35 439] ; [ 3 47],[ 34.3740458 439.6259542] ; [ 3.6259542 46.3740458],0
b2,1,0.746406,0.104576,[ 98 187] ; [13 22],[ 98.859375 186.140625] ; [12.140625 22.859375],0
b3,1,0.746406,0.104576,[ 98 187] ; [13 22],[ 98.859375 186.140625] ; [12.140625 22.859375],0
u4,1,0.87705,0.023935,[  8 472] ; [ 1 50],[  8.13559322 471.86440678] ; [ 0.86440678 50.13559322],0
d2,1,0.941844,0.005322,[222 255] ; [23 27],[221.75521822 255.24478178] ; [23.24478178 26.75521822],0
