Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,115.523415,[223 154] ; [ 49 232],[155.84194529 221.15805471] ; [116.15805471 164.84194529],1
v1,1,0.0,54.335238,[262 118] ; [113 168],[215.58245083 164.41754917] ; [159.41754917 121.58245083],1
a3,1,0.001215,10.467152,[303  84] ; [190  93],[284.76268657 102.23731343] ; [208.23731343  74.76268657],0
d1,1,0.0016,9.959795,[257 131] ; [154 130],[237.30357143 150.69642857] ; [173.69642857 110.30357143],0
r1,1,0.002507,9.135265,[345  42] ; [228  54],[331.46636771  55.53363229] ; [241.53363229  40.46636771],0
s4,1,0.002577,9.084791,[ 49 336] ; [ 60 219],[ 63.2003012 321.7996988] ; [ 45.7996988 233.2003012],0
a5,1,0.003503,8.524836,[311  77] ; [200  84],[295.04166667  92.95833333] ; [215.95833333  68.04166667],0
p3,1,0.005181,7.815189,[226 162] ; [134 149],[208.16691505 179.83308495] ; [151.83308495 131.16691505],0
u1,1,0.010043,6.627296,[ 85 303] ; [ 40 244],[ 72.17261905 315.82738095] ; [ 52.82738095 231.17261905],0
d4,1,0.011248,6.425724,[338  50] ; [226  57],[326.12816692  61.87183308] ; [237.87183308  45.12816692],0
p10,1,0.012984,6.171244,[337  48] ; [227  55],[325.54722639  59.45277361] ; [238.45277361  43.54722639],0
p9,1,0.020274,5.388126,[347  36] ; [238  43],[337.43222892  45.56777108] ; [247.56777108  33.43222892],0
b1,1,0.022439,5.211451,[124 264] ; [115 169],[137.99404762 250.00595238] ; [101.00595238 182.99404762],0
d5,1,0.024851,5.034256,[336  52] ; [226  56],[325.45671642  62.54328358] ; [236.54328358  45.45671642],0
d2,1,0.031184,4.642804,[207 180] ; [128 156],[193.21162444 193.78837556] ; [141.78837556 142.21162444],0
d3,1,0.032725,4.560126,[291  97] ; [191  92],[278.7123696 109.2876304] ; [203.2876304  79.7123696],0
s7,1,0.032732,4.559758,[204 168] ; [126 146],[190.62111801 181.37888199] ; [139.37888199 132.62111801],0
s8,1,0.040156,4.211285,[190 195] ; [117 166],[176.93862275 208.06137725] ; [130.06137725 152.93862275],0
a2,1,0.043403,4.07962,[107 281] ; [ 59 225],[ 95.8452381 292.1547619] ; [ 70.1547619 213.8452381],0
p11,1,0.05831,3.584826,[328  60] ; [224  60],[318.71428571  69.28571429] ; [233.28571429  50.71428571],0
p4,1,0.058479,3.580013,[263 122] ; [174 110],[251.48729447 133.51270553] ; [185.51270553  98.48729447],0
