Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.002963,8.830166,[5 2] ; [312  14],[6.66366366 0.33633634] ; [310.33633634  15.66366366],0
p11,1,0.017702,5.625398,[3 4] ; [264  67],[5.5295858 1.4704142] ; [261.4704142  69.5295858],0
b1,1,0.031287,4.637128,[5 2] ; [108 223],[2.34023669 4.65976331] ; [110.65976331 220.34023669],0
p1,1,0.031325,4.635085,[2 5] ; [ 23 306],[0.52083333 6.47916667] ; [ 24.47916667 304.52083333],0
r1,1,0.03861,4.277965,[4 3] ; [282  48],[5.94065282 1.05934718] ; [280.05934718  49.94065282],0
r4,1,0.056335,3.642139,[5 2] ; [304  27],[6.39940828 0.60059172] ; [302.60059172  28.39940828],0
p2,1,0.064269,3.423638,[4 3] ; [276  54],[5.81602374 1.18397626] ; [274.18397626  55.81602374],0
d2,1,0.084845,2.969558,[6 1] ; [174 155],[3.75 3.25] ; [176.25 152.75],0
a6,1,0.120884,2.405833,[3 4] ; [230  98],[4.86865672 2.13134328] ; [228.13134328  99.86865672],0
p9,1,0.124978,2.353795,[5 2] ; [293  34],[6.24550898 0.75449102] ; [291.75449102  35.24550898],0
s3,1,0.138376,2.195929,[3 4] ; [224 100],[4.80060423 2.19939577] ; [222.19939577 101.80060423],0
p7,1,0.143778,2.137052,[3 4] ; [221 100],[4.7804878 2.2195122] ; [219.2195122 101.7804878],0
a4,1,0.149681,2.075498,[5 2] ; [145 184],[3.125 3.875] ; [146.875 182.125],0
v1,1,0.157889,1.99433,[3 4] ; [220 103],[4.73030303 2.26969697] ; [218.26969697 104.73030303],0
b4,1,0.198585,1.652752,[6 1] ; [205 126],[4.36982249 2.63017751] ; [206.63017751 124.36982249],0
b3,1,0.243912,1.357841,[1 6] ; [ 72 130],[2.44497608 4.55502392] ; [ 70.55502392 131.44497608],0
b2,1,0.243912,1.357841,[1 6] ; [ 72 130],[2.44497608 4.55502392] ; [ 70.55502392 131.44497608],0
d1,1,0.259255,1.27273,[6 1] ; [216 115],[4.59763314 2.40236686] ; [217.40236686 113.59763314],0
v4,1,0.260358,1.26685,[6 1] ; [313  16],[6.64583333 0.35416667] ; [312.35416667  16.64583333],0
p10,1,0.291369,1.113285,[5 2] ; [281  47],[5.9761194 1.0238806] ; [280.0238806  47.9761194],0
a1,1,0.427058,0.63081,[1 6] ; [ 22 309],[0.47633136 6.52366864] ; [ 22.52366864 308.47633136],0
n3,1,0.435715,0.607542,[1 1] ; [47 16],[1.47692308 0.52307692] ; [46.52307692 16.47692308],0
s4,1,0.43902,0.598843,[2 5] ; [ 57 272],[1.22916667 5.77083333] ; [ 57.77083333 271.22916667],0
s8,1,0.444465,0.584727,[3 4] ; [188 140],[3.99104478 3.00895522] ; [187.00895522 140.99104478],0
v3,1,0.508557,0.437036,[3 4] ; [179 144],[3.86060606 3.13939394] ; [178.13939394 144.86060606],0
s5,1,0.511127,0.43176,[4 3] ; [142 176],[3.14461538 3.85538462] ; [142.85538462 175.14461538],0
a3,1,0.539259,0.376916,[6 1] ; [249  80],[5.3125 1.6875] ; [249.6875  79.3125],0
u1,1,0.555062,0.348327,[1 6] ; [ 79 252],[1.65680473 5.34319527] ; [ 78.34319527 252.65680473],0
p4,1,0.568284,0.325562,[4 3] ; [221 107],[4.70149254 2.29850746] ; [220.29850746 107.70149254],0
s2,1,0.593234,0.285322,[4 3] ; [219 109],[4.65970149 2.34029851] ; [218.34029851 109.65970149],0
a5,1,0.607203,0.264268,[5 2] ; [262  68],[5.54599407 1.45400593] ; [261.45400593  68.54599407],0
b5,1,0.652586,0.202655,[5 2] ; [209 122],[4.43195266 2.56804734] ; [209.56804734 121.43195266],0
n5,1,0.666413,0.185826,[6 1] ; [260  69],[5.54166667 1.45833333] ; [260.45833333  68.54166667],0
s7,1,0.675952,0.174719,[4 3] ; [206 112],[4.52307692 2.47692308] ; [205.47692308 112.52307692],0
n4,1,0.694653,0.154094,[6 1] ; [263  67],[5.58753709 1.41246291] ; [263.41246291  66.58753709],0
a7,1,0.719048,0.129407,[5 2] ; [254  75],[5.39583333 1.60416667] ; [253.60416667  75.39583333],0
p12,1,0.864866,0.028962,[1 6] ; [ 40 289],[0.85416667 6.14583333] ; [ 40.14583333 288.85416667],0
d3,1,0.870129,0.026731,[5 2] ; [244  85],[5.1875 1.8125] ; [243.8125  85.1875],0
p8,1,0.88322,0.021576,[4 3] ; [175 147],[3.80851064 3.19148936] ; [175.19148936 146.80851064],0
n6,1,0.890262,0.019037,[6 1] ; [286  41],[6.11976048 0.88023952] ; [285.88023952  41.11976048],0
p5,1,0.960505,0.002452,[1 6] ; [ 45 285],[0.95548961 6.04451039] ; [ 45.04451039 284.95548961],0
a2,1,0.963792,0.002061,[2 5] ; [ 92 239],[1.94674556 5.05325444] ; [ 92.05325444 238.94674556],0
p3,1,0.974387,0.001031,[4 3] ; [186 143],[3.95833333 3.04166667] ; [186.04166667 142.95833333],0
p6,1,0.977773,0.000776,[3 4] ; [141 184],[3.03614458 3.96385542] ; [140.96385542 184.03614458],0
