Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,68.545898,[ 4 30] ; [85 11],[23.27692308 10.72307692] ; [65.72307692 30.27692308],1
v4,1,0.0,44.947712,[12 22] ; [88  8],[26.15384615  7.84615385] ; [73.84615385 22.15384615],1
r2,1,2.9e-05,17.504274,[18 14] ; [86 10],[26.  6.] ; [78. 18.],1
r1,1,3.3e-05,17.244703,[11 23] ; [69 26],[21.08527132 12.91472868] ; [58.91472868 36.08527132],1
p2,1,5.9e-05,16.139892,[ 8 26] ; [61 35],[18.04615385 15.95384615] ; [50.95384615 45.04615385],1
u3,1,0.000549,11.942134,[ 2 13] ; [28 15],[7.75862069 7.24137931] ; [22.24137931 20.75862069],1
p11,1,0.000707,11.471554,[ 6 28] ; [49 47],[14.38461538 19.61538462] ; [40.61538462 55.38461538],1
a1,1,0.003111,8.741443,[ 7 27] ; [ 4 92],[ 2.87692308 31.12307692] ; [ 8.12307692 87.87692308],0
n6,1,0.004106,8.236158,[13 20] ; [65 31],[19.95348837 13.04651163] ; [58.04651163 37.95348837],0
p6,1,0.004474,8.080701,[ 1 32] ; [25 71],[ 6.65116279 26.34883721] ; [19.34883721 76.65116279],0
s6,1,0.008397,6.946774,[ 7 26] ; [45 50],[13.40625 19.59375] ; [38.59375 56.40625],0
d5,1,0.008667,6.890151,[15 19] ; [66 29],[21.34883721 12.65116279] ; [59.65116279 35.34883721],0
d4,1,0.010042,6.627439,[16 18] ; [68 27],[22.13953488 11.86046512] ; [61.86046512 33.13953488],0
b5,1,0.012668,6.214875,[14 20] ; [63 33],[20.13846154 13.86153846] ; [56.86153846 39.13846154],0
p8,1,0.018422,5.555556,[ 3 29] ; [29 67],[ 8. 24.] ; [24. 72.],0
p4,1,0.033405,4.524924,[ 6 28] ; [36 60],[10.98461538 23.01538462] ; [31.01538462 64.98461538],0
s8,1,0.049227,3.867583,[ 2 31] ; [20 75],[ 5.671875 27.328125] ; [16.328125 78.671875],0
a7,1,0.052448,3.761421,[14 20] ; [58 38],[18.83076923 15.16923077] ; [53.16923077 42.83076923],0
p7,1,0.060943,3.51154,[ 9 25] ; [43 53],[13.6 20.4] ; [38.4 57.6],0
n5,1,0.060943,3.51154,[25  9] ; [53 43],[20.4 13.6] ; [57.6 38.4],0
u1,1,0.06786,3.334044,[ 1 33] ; [14 82],[ 3.92307692 30.07692308] ; [11.07692308 84.92307692],0
u2,1,0.070714,3.266364,[ 3 12] ; [20 23],[5.94827586 9.05172414] ; [17.05172414 25.94827586],0
s7,1,0.0709,3.262051,[ 4 26] ; [27 63],[ 7.75 22.25] ; [23.25 66.75],0
d3,1,0.078875,3.08794,[13 21] ; [53 42],[17.39534884 16.60465116] ; [48.60465116 46.39534884],0
n2,1,0.09187,2.841296,[ 8 12] ; [24 14],[11.03448276  8.96551724] ; [20.96551724 17.03448276],0
s2,1,0.147225,2.100767,[ 6 28] ; [29 66],[ 9.2248062 24.7751938] ; [25.7751938 69.2248062],0
s3,1,0.147999,2.092759,[10 22] ; [44 52],[13.5 18.5] ; [40.5 55.5],0
p9,1,0.154594,2.026321,[ 7 25] ; [33 60],[10.24 21.76] ; [29.76 63.24],0
p3,1,0.16344,1.94211,[ 7 27] ; [32 64],[10.2 23.8] ; [28.8 67.2],0
a2,1,0.176533,1.826575,[ 3 31] ; [18 78],[ 5.49230769 28.50769231] ; [15.50769231 80.49230769],0
b4,1,0.255753,1.291601,[16 18] ; [56 40],[18.83076923 15.16923077] ; [53.16923077 42.83076923],0
n1,1,0.274957,1.19185,[10 10] ; [13 24],[ 8.07017544 11.92982456] ; [14.92982456 22.07017544],0
a8,1,0.287895,1.129437,[ 2 30] ; [12 79],[ 3.64227642 28.35772358] ; [10.35772358 80.64227642],0
d1,1,0.29092,1.115358,[10 24] ; [38 58],[12.55384615 21.44615385] ; [35.44615385 60.55384615],0
n4,1,0.29092,1.115358,[24 10] ; [58 38],[21.44615385 12.55384615] ; [60.55384615 35.44615385],0
v1,1,0.310004,1.03066,[ 6 28] ; [25 70],[ 8.17054264 25.82945736] ; [22.82945736 72.17054264],0
p1,1,0.31632,1.004103,[ 4 30] ; [ 6 88],[ 2.65625 31.34375] ; [ 7.34375 86.65625],0
b1,1,0.322609,0.97834,[20 14] ; [47 49],[17.52307692 16.47692308] ; [49.47692308 46.52307692],0
s4,1,0.324377,0.971218,[ 8 26] ; [15 79],[ 6.109375 27.890625] ; [16.890625 77.109375],0
n3,1,0.342716,0.900244,[ 8 11] ; [20 16],[9.67272727 9.32727273] ; [18.32727273 17.67272727],0
p12,1,0.444329,0.585077,[ 1 33] ; [ 1 94],[ 0.52713178 33.47286822] ; [ 1.47286822 93.52713178],0
b2,1,0.476212,0.507525,[ 9 15] ; [18 43],[ 7.62352941 16.37647059] ; [19.37647059 41.62352941],0
b3,1,0.476212,0.507525,[ 9 15] ; [18 43],[ 7.62352941 16.37647059] ; [19.37647059 41.62352941],0
a6,1,0.560894,0.338159,[17 17] ; [53 42],[18.4496124 15.5503876] ; [51.5503876 43.4496124],0
d2,1,0.623518,0.240954,[14 19] ; [45 50],[15.2109375 17.7890625] ; [43.7890625 51.2109375],0
s1,1,0.703334,0.145027,[ 4 30] ; [ 9 86],[ 3.42635659 30.57364341] ; [ 9.57364341 85.42635659],0
a3,1,0.723314,0.125339,[19 13] ; [53 42],[18.14173228 13.85826772] ; [53.85826772 41.14173228],0
a4,1,0.754505,0.097785,[12 20] ; [39 57],[12.75 19.25] ; [38.25 57.75],0
p5,1,0.810739,0.057347,[ 2 31] ; [ 7 89],[ 2.30232558 30.69767442] ; [ 6.69767442 89.30232558],0
a5,1,0.862907,0.029817,[19 15] ; [52 44],[18.56923077 15.43076923] ; [52.43076923 43.56923077],0
v3,1,0.934683,0.006716,[ 6 28] ; [17 76],[ 6.15748031 27.84251969] ; [16.84251969 76.15748031],0
s5,1,0.989244,0.000182,[ 5 28] ; [14 79],[ 4.97619048 28.02380952] ; [14.02380952 78.97619048],0
