Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,74.615311,[48 81] ; [268  71],[87.1025641 41.8974359] ; [228.8974359 110.1025641],1
n1,1,0.088401,2.903244,[18 13] ; [24 37],[14.15217391 16.84782609] ; [27.84782609 33.15217391],0
d5,1,0.114845,2.48625,[101  27] ; [289  51],[106.66666667  21.33333333] ; [283.33333333  56.66666667],0
a1,1,0.148317,2.089478,[ 10 119] ; [ 15 326],[  6.86170213 122.13829787] ; [ 18.13829787 322.86170213],0
s8,1,0.180376,1.79452,[71 57] ; [163 173],[64.55172414 63.44827586] ; [169.44827586 166.55172414],0
r1,1,0.191893,1.703021,[104  25] ; [290  49],[108.6025641  20.3974359] ; [285.3974359  53.6025641],0
p1,1,0.20907,1.577855,[  9 119] ; [ 37 302],[ 12.60813704 115.39186296] ; [ 33.39186296 305.60813704],0
u3,1,0.215572,1.533605,[16 14] ; [60 31],[18.84297521 11.15702479] ; [57.15702479 33.84297521],0
s3,1,0.243828,1.358324,[79 50] ; [184 149],[73.43506494 55.56493506] ; [189.56493506 143.43506494],0
r2,1,0.257253,1.283481,[121   6] ; [331   9],[122.92077088   4.07922912] ; [329.07922912  10.92077088],0
u2,1,0.305665,1.049316,[15 15] ; [54 35],[17.39495798 12.60504202] ; [51.60504202 37.39495798],0
v2,1,0.311019,1.026343,[80 44] ; [230 101],[84.48351648 39.51648352] ; [225.51648352 105.48351648],0
d4,1,0.341765,0.903798,[105  23] ; [291  49],[108.30769231  19.69230769] ; [287.69230769  52.30769231],0
p10,1,0.40538,0.69231,[102  22] ; [287  49],[104.86086957  19.13913043] ; [284.13913043  51.86086957],0
a8,1,0.405816,0.691026,[ 16 107] ; [ 48 248],[ 18.7875895 104.2124105] ; [ 45.2124105 250.7875895],0
s2,1,0.410107,0.67849,[75 54] ; [180 154],[71.0475162 57.9524838] ; [183.9524838 150.0475162],0
n2,1,0.444861,0.583713,[26  5] ; [47 14],[24.59782609  6.40217391] ; [48.40217391 12.59782609],0
p9,1,0.459924,0.546081,[109  17] ; [299  37],[111.27272727  14.72727273] ; [296.72727273  39.27272727],0
r3,1,0.46382,0.536661,[123   6] ; [329  11],[124.32409382   4.67590618] ; [327.67590618  12.32409382],0
s6,1,0.513182,0.427573,[86 38] ; [242  92],[88.80349345 35.19650655] ; [239.19650655  94.80349345],0
a3,1,0.536514,0.38204,[99 30] ; [250  88],[96.40471092 32.59528908] ; [252.59528908  85.40471092],0
n3,1,0.594879,0.282789,[23  8] ; [42 19],[21.90217391  9.09782609] ; [43.09782609 17.90217391],0
s1,1,0.602687,0.270963,[  3 124] ; [ 11 323],[  3.85683297 123.14316703] ; [ 10.14316703 323.85683297],0
u4,1,0.60844,0.262453,[  3 126] ; [ 11 330],[  3.84255319 125.15744681] ; [ 10.15744681 330.84255319],0
b4,1,0.628318,0.234349,[74 55] ; [204 137],[76.30212766 52.69787234] ; [201.69787234 139.30212766],0
n4,1,0.631583,0.229921,[101  27] ; [275  65],[102.83760684  25.16239316] ; [273.16239316  66.83760684],0
p5,1,0.687855,0.161417,[ 17 108] ; [ 51 287],[ 18.35853132 106.64146868] ; [ 49.64146868 288.35853132],0
p11,1,0.706431,0.141868,[106  23] ; [275  66],[104.57234043  24.42765957] ; [276.42765957  64.57234043],0
n5,1,0.832949,0.044488,[102  25] ; [276  64],[102.79657388  24.20342612] ; [275.20342612  64.79657388],0
s7,1,0.834519,0.043643,[67 58] ; [168 152],[66.01123596 58.98876404] ; [168.98876404 151.01123596],0
s4,1,0.885699,0.020664,[ 20 109] ; [ 50 284],[ 19.50323974 109.49676026] ; [ 50.49676026 283.50323974],0
p7,1,0.910722,0.012573,[84 40] ; [224 104],[84.49557522 39.50442478] ; [223.50442478 104.49557522],0
v3,1,0.916321,0.01104,[63 62] ; [164 165],[62.5 62.5] ; [164.5 164.5],0
a4,1,0.945415,0.004688,[62 66] ; [163 176],[61.67023555 66.32976445] ; [163.32976445 175.67023555],0
d2,1,0.962975,0.002155,[64 65] ; [169 170],[64.22435897 64.77564103] ; [168.77564103 170.22435897],0
