Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.085992,2.947846,[38 11] ; [1 2],[36.75 12.25] ; [2.25 0.75],0
p5,1,0.157751,1.995652,[ 4 44] ; [1 2],[ 4.70588235 43.29411765] ; [0.29411765 2.70588235],0
r2,1,0.164687,1.930654,[43  4] ; [2 1],[42.3  4.7] ; [2.7 0.3],0
a5,1,0.196256,1.670017,[34 15] ; [1 2],[32.98076923 16.01923077] ; [2.01923077 0.98076923],0
n2,1,0.201352,1.63254,[13  2] ; [1 1],[12.35294118  2.64705882] ; [1.64705882 0.35294118],0
s2,1,0.277441,1.179585,[31 17] ; [1 2],[30.11764706 17.88235294] ; [1.88235294 1.11764706],0
a3,1,0.30093,1.070068,[31 18] ; [1 2],[30.15384615 18.84615385] ; [1.84615385 1.15384615],0
d1,1,0.339207,0.913425,[30 19] ; [1 2],[29.21153846 19.78846154] ; [1.78846154 1.21153846],0
a2,1,0.374742,0.787879,[ 7 42] ; [1 2],[ 7.53846154 41.46153846] ; [0.46153846 2.53846154],0
b4,1,0.379,0.773944,[29 20] ; [1 2],[28.26923077 20.73076923] ; [1.73076923 1.26923077],0
p4,1,0.420229,0.649675,[28 21] ; [1 2],[27.32692308 21.67307692] ; [1.67307692 1.32692308],0
d5,1,0.449748,0.571288,[41  8] ; [2 1],[40.51923077  8.48076923] ; [2.48076923 0.51923077],0
s6,1,0.462564,0.539683,[40  8] ; [2 1],[39.52941176  8.47058824] ; [2.47058824 0.52941176],0
p8,1,0.506768,0.440736,[23 26] ; [2 1],[23.55769231 25.44230769] ; [1.44230769 1.55769231],0
p2,1,0.523167,0.407645,[40  9] ; [2 1],[39.57692308  9.42307692] ; [2.42307692 0.57692308],0
n4,1,0.646329,0.21056,[23 26] ; [1 2],[22.61538462 26.38461538] ; [1.38461538 1.61538462],0
p11,1,0.664032,0.188662,[38 11] ; [2 1],[37.69230769 11.30769231] ; [2.30769231 0.69230769],0
d2,1,0.69543,0.15327,[22 27] ; [1 2],[21.67307692 27.32692308] ; [1.32692308 1.67307692],0
n5,1,0.69543,0.15327,[22 27] ; [1 2],[21.67307692 27.32692308] ; [1.32692308 1.67307692],0
s4,1,0.731308,0.117914,[12 37] ; [1 2],[12.25 36.75] ; [0.75 2.25],0
v1,1,0.753751,0.098406,[27 20] ; [2 1],[27.26 19.74] ; [1.74 1.26],0
b1,1,0.79763,0.065749,[29 20] ; [2 1],[29.21153846 19.78846154] ; [1.78846154 1.21153846],0
a4,1,0.859726,0.031231,[14 35] ; [1 2],[14.13461538 34.86538462] ; [0.86538462 2.13461538],0
s5,1,0.899631,0.015908,[17 29] ; [1 2],[16.89795918 29.10204082] ; [1.10204082 1.89795918],0
b5,1,0.905464,0.014105,[31 18] ; [2 1],[31.09615385 17.90384615] ; [1.90384615 1.09615385],0
n1,1,0.919154,0.010302,[6 7] ; [1 1],[6.06666667 6.93333333] ; [0.93333333 1.06666667],0
a6,1,0.921037,0.009826,[34 15] ; [2 1],[33.92307692 15.07692308] ; [2.07692308 0.92307692],0
v3,1,0.956559,0.002967,[14 30] ; [1 2],[14.04255319 29.95744681] ; [0.95744681 2.04255319],0
s3,1,0.959275,0.002607,[32 15] ; [2 1],[31.96 15.04] ; [2.04 0.96],0
p6,1,0.980547,0.000595,[16 33] ; [1 2],[16.01923077 32.98076923] ; [0.98076923 2.01923077],0
