Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5e-06,20.656484,[42 23] ; [18 52],[28.88888889 36.11111111] ; [31.11111111 38.88888889],1
a3,1,0.004567,8.043556,[43 23] ; [30 43],[34.6618705 31.3381295] ; [38.3381295 34.6618705],0
r4,1,0.00892,6.838725,[58  9] ; [51 24],[51.42957746 15.57042254] ; [57.57042254 17.42957746],0
r3,1,0.011743,6.349332,[60  6] ; [56 19],[54.29787234 11.70212766] ; [61.70212766 13.29787234],0
n6,1,0.015586,5.848972,[59  7] ; [55 20],[53.36170213 12.63829787] ; [60.63829787 14.36170213],0
d3,1,0.017617,5.63381,[33 34] ; [22 52],[26.13475177 40.86524823] ; [28.86524823 45.13475177],0
r2,1,0.022046,5.242128,[61  5] ; [59 16],[56.17021277  9.82978723] ; [63.82978723 11.17021277],0
s2,1,0.026554,4.919606,[35 30] ; [26 48],[28.52517986 36.47482014] ; [32.47482014 41.52517986],0
a7,1,0.028152,4.818707,[44 23] ; [35 39],[37.53900709 29.46099291] ; [41.46099291 32.53900709],0
r1,1,0.030465,4.682878,[50 17] ; [43 32],[43.88028169 23.11971831] ; [49.11971831 25.88028169],0
s3,1,0.042942,4.097676,[40 24] ; [33 40],[34.10218978 29.89781022] ; [38.89781022 34.10218978],0
p9,1,0.05018,3.835448,[55 11] ; [49 22],[50.10218978 15.89781022] ; [53.89781022 17.10218978],0
s4,1,0.069542,3.293801,[ 8 58] ; [18 57],[12.17021277 53.82978723] ; [13.82978723 61.17021277],0
v4,1,0.097142,2.751843,[60  6] ; [60 14],[56.57142857  9.42857143] ; [63.42857143 10.57142857],0
d4,1,0.099071,2.720437,[35 32] ; [28 45],[30.15 36.85] ; [32.85 40.15],0
p10,1,0.101751,2.677882,[53 12] ; [50 22],[48.86861314 16.13138686] ; [54.13138686 17.86861314],0
u3,1,0.102069,2.67292,[14 10] ; [17 28],[10.7826087 13.2173913] ; [20.2173913 24.7826087],0
v3,1,0.106366,2.607404,[27 40] ; [20 53],[22.49285714 44.50714286] ; [24.50714286 48.49285714],0
p4,1,0.116069,2.469578,[35 31] ; [29 44],[30.38848921 35.61151079] ; [33.61151079 39.38848921],0
s8,1,0.119912,2.418469,[26 40] ; [20 54],[21.68571429 44.31428571] ; [24.31428571 49.68571429],0
p5,1,0.131064,2.279851,[12 53] ; [ 7 66],[ 8.94927536 56.05072464] ; [10.05072464 62.94927536],0
d1,1,0.133844,2.247338,[ 7 60] ; [ 3 72],[ 4.71830986 62.28169014] ; [ 5.28169014 69.71830986],0
p11,1,0.147766,2.095161,[52 15] ; [50 25],[48.12676056 18.87323944] ; [53.87323944 21.12676056],0
s7,1,0.152498,2.047086,[33 30] ; [28 42],[28.89473684 34.10526316] ; [32.10526316 37.89473684],0
n2,1,0.157787,1.995308,[13  2] ; [18  9],[11.07142857  3.92857143] ; [19.92857143  7.07142857],0
p2,1,0.183991,1.765087,[48 18] ; [46 28],[44.31428571 21.68571429] ; [49.68571429 24.31428571],0
p12,1,0.214345,1.541835,[ 4 62] ; [ 9 65],[ 6.12857143 59.87142857] ; [ 6.87142857 67.12857143],0
p7,1,0.216686,1.526187,[38 27] ; [35 38],[34.38405797 30.61594203] ; [38.61594203 34.38405797],0
a5,1,0.26366,1.249438,[38 29] ; [35 39],[34.68794326 32.31205674] ; [38.31205674 35.68794326],0
a2,1,0.276676,1.183344,[ 8 59] ; [ 5 70],[ 6.13380282 60.86619718] ; [ 6.86619718 68.13380282],0
b5,1,0.299289,1.077358,[38 29] ; [36 39],[34.91549296 32.08450704] ; [39.08450704 35.91549296],0
s5,1,0.378361,0.776021,[16 50] ; [22 49],[18.30656934 47.69343066] ; [19.69343066 51.30656934],0
a1,1,0.487428,0.482199,[ 2 65] ; [ 4 71],[ 2.83098592 64.16901408] ; [ 3.16901408 71.83098592],0
s6,1,0.488782,0.479206,[40 26] ; [40 33],[37.98561151 28.01438849] ; [42.01438849 30.98561151],0
b3,1,0.507548,0.439118,[21 28] ; [14 25],[19.48863636 29.51136364] ; [15.51136364 23.48863636],0
b2,1,0.507548,0.439118,[21 28] ; [14 25],[19.48863636 29.51136364] ; [15.51136364 23.48863636],0
n4,1,0.634353,0.226204,[54 13] ; [58 17],[52.84507042 14.15492958] ; [59.15492958 15.84507042],0
n1,1,0.657774,0.196239,[8 7] ; [12 14],[7.31707317 7.68292683] ; [12.68292683 13.31707317],0
d2,1,0.663001,0.189899,[21 46] ; [21 54],[19.81690141 47.18309859] ; [22.18309859 52.81690141],0
p6,1,0.675874,0.174807,[23 43] ; [23 50],[21.84172662 44.15827338] ; [24.15827338 48.84172662],0
a8,1,0.719032,0.129422,[ 8 52] ; [ 8 63],[ 7.32824427 52.67175573] ; [ 8.67175573 62.32824427],0
n3,1,0.742635,0.107824,[10  5] ; [16 10],[9.51219512 5.48780488] ; [16.48780488  9.51219512],0
p1,1,0.769966,0.085509,[11 55] ; [11 63],[10.37142857 55.62857143] ; [11.62857143 62.37142857],0
u1,1,0.814099,0.055291,[ 3 64] ; [ 4 71],[ 3.3028169 63.6971831] ; [ 3.6971831 71.3028169],0
s1,1,0.831337,0.045363,[ 5 60] ; [ 5 69],[ 4.67625899 60.32374101] ; [ 5.32374101 68.67625899],0
a4,1,0.83706,0.042294,[15 50] ; [16 58],[14.49640288 50.50359712] ; [16.50359712 57.49640288],0
p3,1,0.856992,0.032474,[24 42] ; [28 46],[24.51428571 41.48571429] ; [27.48571429 46.51428571],0
a6,1,0.861733,0.030335,[39 28] ; [42 32],[38.4893617 28.5106383] ; [42.5106383 31.4893617],0
b1,1,0.896228,0.017011,[32 35] ; [35 40],[31.61267606 35.38732394] ; [35.38732394 39.61267606],0
