Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,77.915322,[21 83] ; [216  94],[59.53623188 44.46376812] ; [177.46376812 132.53623188],1
s3,1,0.0,50.432942,[31 73] ; [213  94],[61.74209246 42.25790754] ; [182.25790754 124.74209246],1
s7,1,0.0,38.054023,[31 68] ; [198  99],[57.25 41.75] ; [171.75 125.25],1
s5,1,0.0,33.615348,[17 88] ; [147 157],[42.10268949 62.89731051] ; [121.89731051 182.10268949],1
s8,1,0.0,28.496487,[32 74] ; [186 123],[55.68192771 50.31807229] ; [162.31807229 146.68192771],1
s4,1,0.000221,13.647787,[  6 100] ; [ 66 242],[18.43478261 87.56521739] ; [ 53.56521739 254.43478261],1
r3,1,0.001847,9.695888,[95 11] ; [302   9],[100.91606715   5.08393285] ; [296.08393285  14.91606715],0
p9,1,0.016303,5.76989,[87 18] ; [283  27],[93.61445783 11.38554217] ; [276.38554217  33.61445783],0
p6,1,0.01782,5.613757,[41 64] ; [162 147],[51.48550725 53.51449275] ; [151.51449275 157.48550725],0
r4,1,0.019392,5.465833,[92 14] ; [292  19],[97.61151079  8.38848921] ; [286.38848921  24.61151079],0
d4,1,0.036696,4.364483,[86 20] ; [276  34],[92.24038462 13.75961538] ; [269.75961538  40.24038462],0
u1,1,0.040149,4.211593,[19 87] ; [ 87 224],[26.94484412 79.05515588] ; [ 79.05515588 231.94484412],0
d1,1,0.041096,4.172072,[67 39] ; [229  82],[75.24220624 30.75779376] ; [220.75779376  90.24220624],0
n6,1,0.058594,3.57675,[86 19] ; [276  34],[91.59036145 13.40963855] ; [270.40963855  39.59036145],0
d5,1,0.063685,3.438711,[87 19] ; [276  34],[92.49519231 13.50480769] ; [270.50480769  39.49519231],0
d2,1,0.067243,3.349069,[56 50] ; [195 115],[63.95673077 42.04326923] ; [187.04326923 122.95673077],0
a1,1,0.093193,2.818336,[  3 103] ; [ 23 288],[ 6.60911271 99.39088729] ; [ 19.39088729 291.60911271],0
p11,1,0.093618,2.81103,[94 12] ; [254  57],[88.46043165 17.53956835] ; [259.53956835  51.46043165],0
u4,1,0.11012,2.552499,[  1 105] ; [ 13 298],[  3.558753 102.441247] ; [ 10.441247 300.558753],0
p12,1,0.123363,2.374096,[ 7 99] ; [ 37 273],[11.21153846 94.78846154] ; [ 32.78846154 277.21153846],0
p5,1,0.15419,2.030303,[11 94] ; [ 50 259],[15.47101449 89.52898551] ; [ 45.52898551 263.47101449],0
d3,1,0.154941,2.022919,[76 30] ; [244  67],[81.34292566 24.65707434] ; [238.65707434  72.34292566],0
r2,1,0.163996,1.936987,[96  8] ; [295  13],[98.69902913  5.30097087] ; [292.30097087  15.69902913],0
n4,1,0.193178,1.693211,[83 23] ; [260  50],[87.39903846 18.60096154] ; [255.60096154  54.39903846],0
n1,1,0.25703,1.284686,[ 5 13] ; [26 35],[ 7.06329114 10.93670886] ; [23.93670886 37.06329114],0
p10,1,0.272852,1.202354,[88 17] ; [271  37],[91.27118644 13.72881356] ; [267.72881356  40.27118644],0
a8,1,0.275981,1.186775,[ 8 81] ; [ 38 247],[10.94652406 78.05347594] ; [ 35.05347594 249.94652406],0
n2,1,0.296301,1.090768,[12  7] ; [46 15],[13.775  5.225] ; [44.225 16.775],0
n5,1,0.308858,1.035553,[82 24] ; [253  56],[85.56626506 20.43373494] ; [249.43373494  59.56626506],0
r1,1,0.317786,0.998037,[87 19] ; [266  43],[90.16385542 15.83614458] ; [262.83614458  46.16385542],0
p3,1,0.338956,0.914376,[68 37] ; [217  94],[71.93509615 33.06490385] ; [213.06490385  97.93509615],0
a2,1,0.35971,0.838905,[31 75] ; [106 205],[34.82494005 71.17505995] ; [102.17505995 208.82494005],0
u3,1,0.38921,0.741409,[13 10] ; [40 20],[14.68674699  8.31325301] ; [38.31325301 21.68674699],0
b5,1,0.426605,0.632048,[57 49] ; [181 130],[60.49880096 45.50119904] ; [177.50119904 133.49880096],0
v3,1,0.468871,0.524635,[46 56] ; [123 177],[42.88059701 59.11940299] ; [126.11940299 173.88059701],0
s1,1,0.473583,0.513603,[  5 100] ; [ 10 298],[  3.81355932 101.18644068] ; [ 11.18644068 296.81355932],0
b1,1,0.486052,0.485255,[46 60] ; [123 188],[42.95923261 63.04076739] ; [126.04076739 184.95923261],0
a6,1,0.49261,0.47082,[79 27] ; [221  90],[76.25899281 29.74100719] ; [223.74100719  87.25899281],0
u2,1,0.579766,0.306614,[12 10] ; [38 24],[13.0952381  8.9047619] ; [36.9047619 25.0952381],0
b2,1,0.591716,0.287672,[33 40] ; [ 84 118],[31.05818182 41.94181818] ; [ 85.94181818 116.05818182],0
b3,1,0.591716,0.287672,[33 40] ; [ 84 118],[31.05818182 41.94181818] ; [ 85.94181818 116.05818182],0
b4,1,0.602723,0.270908,[60 46] ; [185 126],[62.27817746 43.72182254] ; [182.72182254 128.27817746],0
v4,1,0.629695,0.232475,[100   6] ; [297  14],[100.91606715   5.08393285] ; [296.08393285  14.91606715],0
a7,1,0.65913,0.194583,[83 23] ; [237  74],[81.34292566 24.65707434] ; [238.65707434  72.34292566],0
a4,1,0.692384,0.156517,[57 49] ; [173 136],[58.74698795 47.25301205] ; [171.25301205 137.74698795],0
a3,1,0.697287,0.151309,[83 23] ; [249  62],[84.39328537 21.60671463] ; [247.60671463  63.39328537],0
p8,1,0.701378,0.147042,[69 36] ; [196 112],[67.37288136 37.62711864] ; [197.62711864 110.37288136],0
v2,1,0.738907,0.11109,[65 38] ; [185 117],[63.58024691 39.41975309] ; [186.41975309 115.58024691],0
v1,1,0.841583,0.039948,[62 42] ; [184 119],[62.85995086 41.14004914] ; [183.14004914 119.85995086],0
p7,1,0.867174,0.027972,[79 27] ; [227  81],[78.34782609 27.65217391] ; [227.65217391  80.34782609],0
p2,1,0.89646,0.016935,[94 11] ; [278  31],[94.34782609 10.65217391] ; [277.65217391  31.34782609],0
n3,1,0.908484,0.013214,[14  5] ; [45 15],[14.18987342  4.81012658] ; [44.81012658 15.18987342],0
p1,1,0.926784,0.008444,[11 95] ; [ 31 277],[10.75362319 95.24637681] ; [ 31.24637681 276.75362319],0
