Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.6e-05,18.60615,[92 48] ; [62 91],[73.58361775 66.41638225] ; [80.41638225 72.58361775],1
v3,1,0.00268,9.013476,[61 79] ; [ 42 114],[48.71621622 91.28378378] ; [ 54.28378378 101.71621622],0
s6,1,0.006405,7.432608,[100  47] ; [85 76],[88.29545455 58.70454545] ; [96.70454545 64.29545455],0
s2,1,0.009817,6.667815,[78 66] ; [63 97],[66.78947368 77.21052632] ; [74.21052632 85.78947368],0
b5,1,0.012298,6.267383,[102  45] ; [90 72],[91.33980583 55.66019417] ; [100.66019417  61.33980583],0
s8,1,0.021532,5.283189,[61 86] ; [ 47 115],[51.37864078 95.62135922] ; [ 56.62135922 105.37864078],0
p3,1,0.02168,5.271321,[59 88] ; [ 45 117],[49.47572816 97.52427184] ; [ 54.52427184 107.47572816],0
u1,1,0.061582,3.494257,[ 34 113] ; [ 24 138],[ 27.59223301 119.40776699] ; [ 30.40776699 131.59223301],0
n5,1,0.069231,3.301155,[111  36] ; [105  54],[103.76470588  43.23529412] ; [112.23529412  46.76470588],0
u2,1,0.070475,3.271917,[27 11] ; [26 24],[22.88636364 15.11363636] ; [30.11363636 19.88636364],0
v4,1,0.073583,3.201223,[139   6] ; [146  15],[135.04901961   9.95098039] ; [149.95098039  11.04901961],0
u3,1,0.080538,3.054017,[26 12] ; [26 26],[21.95555556 16.04444444] ; [30.04444444 21.95555556],0
r1,1,0.11714,2.455156,[118  29] ; [117  44],[112.15909091  34.84090909] ; [122.84090909  38.15909091],0
p5,1,0.133614,2.25,[ 11 133] ; [  6 156],[  8. 136.] ; [  9. 153.],0
a5,1,0.136648,2.215305,[106  41] ; [104  58],[99.90291262 47.09708738] ; [110.09708738  51.90291262],0
p6,1,0.137044,2.210839,[ 37 107] ; [ 30 131],[ 31.63278689 112.36721311] ; [ 35.36721311 125.63278689],0
p9,1,0.149732,2.074982,[123  23] ; [126  36],[118.03246753  27.96753247] ; [130.96753247  31.03246753],0
p4,1,0.164197,1.935142,[70 77] ; [64 97],[63.95454545 83.04545455] ; [70.04545455 90.95454545],0
d5,1,0.186899,1.741891,[119  28] ; [121  41],[114.17475728  32.82524272] ; [125.82524272  36.17475728],0
s7,1,0.209195,1.576987,[65 77] ; [61 97],[59.64 82.36] ; [66.36 91.64],0
r4,1,0.2229,1.485602,[132  15] ; [138  24],[128.44660194  18.55339806] ; [141.55339806  20.44660194],0
a3,1,0.227309,1.457624,[109  38] ; [110  52],[104.18446602  42.81553398] ; [114.81553398  47.18446602],0
a8,1,0.245987,1.345954,[ 18 113] ; [ 14 136],[ 14.91814947 116.08185053] ; [ 17.08185053 132.91814947],0
n4,1,0.281529,1.159692,[114  33] ; [117  45],[109.89320388  37.10679612] ; [121.10679612  40.89320388],0
p10,1,0.298372,1.081454,[118  28] ; [123  39],[114.24025974  31.75974026] ; [126.75974026  35.24025974],0
r2,1,0.304166,1.055841,[137   9] ; [146  15],[134.58631922  11.41368078] ; [148.41368078  12.58631922],0
a2,1,0.314122,1.013264,[ 37 110] ; [ 33 129],[ 33.30097087 113.69902913] ; [ 36.69902913 125.30097087],0
r3,1,0.442782,0.589061,[142   4] ; [153   7],[140.75163399   5.24836601] ; [154.24836601   5.75163399],0
s3,1,0.467905,0.526919,[80 62] ; [84 77],[76.85808581 65.14191419] ; [87.14191419 73.85808581],0
p12,1,0.481631,0.495167,[ 11 135] ; [  9 153],[  9.48051948 136.51948052] ; [ 10.51948052 151.48051948],0
