Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,28.714054,[88 22] ; [13 26],[74.56375839 35.43624161] ; [26.43624161 12.56375839],1
n6,1,0.00146,10.128808,[96 14] ; [25 14],[89.32885906 20.67114094] ; [31.67114094  7.32885906],0
a5,1,0.010457,6.555418,[71 39] ; [16 23],[64.22818792 45.77181208] ; [22.77181208 16.22818792],0
n2,1,0.016151,5.786339,[28  5] ; [6 6],[24.93333333  8.06666667] ; [9.06666667 2.93333333],0
a7,1,0.027736,4.844424,[65 45] ; [30  8],[70.60810811 39.39189189] ; [24.39189189 13.60810811],0
p9,1,0.040156,4.211264,[105   4] ; [34  5],[102.37162162   6.62837838] ; [36.62837838  2.37162162],0
v2,1,0.05073,3.817156,[49 57] ; [11 28],[43.86206897 62.13793103] ; [16.13793103 22.86206897],0
p4,1,0.054572,3.695117,[62 48] ; [15 24],[56.84563758 53.15436242] ; [20.15436242 18.84563758],0
p11,1,0.057063,3.620767,[94 16] ; [28 11],[90.06711409 19.93288591] ; [31.93288591  7.06711409],0
v1,1,0.059293,3.557057,[54 52] ; [13 26],[48.97931034 57.02068966] ; [18.02068966 20.97931034],0
a6,1,0.060938,3.511672,[67 43] ; [17 22],[62.01342282 47.98657718] ; [21.98657718 17.01342282],0
b5,1,0.0731,3.21201,[64 46] ; [29 10],[68.65771812 41.34228188] ; [24.34228188 14.65771812],0
u3,1,0.081324,3.038236,[16 25] ; [12  7],[19.13333333 21.86666667] ; [ 8.86666667 10.13333333],0
p3,1,0.108723,2.57268,[53 57] ; [13 26],[48.72483221 61.27516779] ; [17.27516779 21.72483221],0
u2,1,0.110777,2.543096,[19 22] ; [13  6],[21.86666667 19.13333333] ; [10.13333333  8.86666667],0
d3,1,0.178085,1.813529,[58 51] ; [25 13],[61.54421769 47.45578231] ; [21.45578231 16.54421769],0
a1,1,0.198335,1.654591,[  5 105] ; [ 4 35],[  6.6442953 103.3557047] ; [ 2.3557047 36.6442953],0
a3,1,0.210495,1.568017,[69 41] ; [20 19],[65.70469799 44.29530201] ; [23.29530201 15.70469799],0
a8,1,0.235206,1.409097,[13 92] ; [ 2 35],[11.0915493 93.9084507] ; [ 3.9084507 33.0915493],0
s5,1,0.236551,1.401033,[26 78] ; [13 24],[28.76595745 75.23404255] ; [10.23404255 26.76595745],0
n1,1,0.255291,1.294118,[14 18] ; [3 9],[12.36363636 19.63636364] ; [4.63636364 7.36363636],0
v3,1,0.261688,1.259806,[35 72] ; [ 9 30],[32.24657534 74.75342466] ; [11.75342466 27.24657534],0
s6,1,0.266684,1.233723,[64 42] ; [19 19],[61.09722222 44.90277778] ; [21.90277778 16.09722222],0
r3,1,0.283778,1.148906,[99 10] ; [33  6],[97.21621622 11.78378378] ; [34.78378378  4.21621622],0
p8,1,0.284249,1.146663,[54 55] ; [15 23],[51.16326531 57.83673469] ; [17.83673469 20.16326531],0
s3,1,0.301853,1.065991,[57 53] ; [16 22],[54.25675676 55.74324324] ; [18.74324324 19.25675676],0
s7,1,0.308522,1.036992,[44 59] ; [13 26],[41.34507042 61.65492958] ; [15.65492958 23.34507042],0
p5,1,0.319654,0.990362,[15 94] ; [ 3 36],[13.25675676 95.74324324] ; [ 4.74324324 34.25675676],0
n3,1,0.356354,0.850702,[24  9] ; [7 5],[22.73333333 10.26666667] ; [8.26666667 3.73333333],0
d2,1,0.36924,0.806221,[36 73] ; [16 23],[38.2972973 70.7027027] ; [13.7027027 25.2972973],0
s4,1,0.386566,0.749718,[21 89] ; [10 29],[22.88590604 87.11409396] ; [ 8.11409396 30.88590604],0
r4,1,0.388355,0.744086,[76 34] ; [24 15],[73.82550336 36.17449664] ; [26.17449664 12.82550336],0
u1,1,0.453793,0.561161,[  5 105] ; [ 3 36],[  5.90604027 104.09395973] ; [ 2.09395973 36.90604027],0
d4,1,0.469944,0.522109,[78 32] ; [30  9],[79.73154362 30.26845638] ; [28.26845638 10.73154362],0
s1,1,0.474376,0.511765,[  3 107] ; [ 2 37],[  3.69127517 106.30872483] ; [ 1.30872483 37.69127517],0
s2,1,0.48045,0.497841,[52 58] ; [21 18],[53.89261745 56.10738255] ; [19.10738255 19.89261745],0
p7,1,0.489906,0.476733,[61 47] ; [19 19],[59.17808219 48.82191781] ; [20.82191781 17.17808219],0
r2,1,0.557009,0.344909,[89 18] ; [34  5],[90.14383562 16.85616438] ; [32.85616438  6.14383562],0
v4,1,0.574413,0.315355,[94 15] ; [35  4],[95.00675676 13.99324324] ; [33.99324324  5.00675676],0
b3,1,0.626859,0.236345,[24 41] ; [ 9 12],[24.94186047 40.05813953] ; [ 8.05813953 12.94186047],0
b2,1,0.626859,0.236345,[24 41] ; [ 9 12],[24.94186047 40.05813953] ; [ 8.05813953 12.94186047],0
s8,1,0.660128,0.193368,[41 69] ; [13 26],[39.86577181 70.13422819] ; [14.13422819 24.86577181],0
p1,1,0.746997,0.104072,[12 98] ; [ 5 34],[12.55033557 97.44966443] ; [ 4.44966443 34.55033557],0
d1,1,0.777179,0.080088,[48 62] ; [16 23],[47.24832215 62.75167785] ; [16.75167785 22.24832215],0
d5,1,0.824632,0.049103,[79 31] ; [28 10],[79.52702703 30.47297297] ; [27.47297297 10.52702703],0
a4,1,0.861882,0.030269,[35 75] ; [13 26],[35.43624161 74.56375839] ; [12.56375839 26.43624161],0
b4,1,0.895218,0.017346,[69 41] ; [24 15],[68.65771812 41.34228188] ; [24.34228188 14.65771812],0
a2,1,0.909936,0.012796,[12 98] ; [ 4 35],[11.81208054 98.18791946] ; [ 4.18791946 34.81208054],0
p6,1,0.916679,0.010945,[37 71] ; [13 26],[36.73469388 71.26530612] ; [13.26530612 25.73469388],0
p12,1,0.928918,0.007958,[  6 103] ; [ 2 37],[  5.89189189 103.10810811] ; [ 2.10810811 36.89189189],0
p2,1,0.938261,0.005999,[86 23] ; [31  8],[86.16891892 22.83108108] ; [30.83108108  8.16891892],0
b1,1,0.975363,0.000954,[42 68] ; [15 24],[42.08053691 67.91946309] ; [14.91946309 24.08053691],0
