Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,25.610121,[ 2 11] ; [34  4],[9.17647059 3.82352941] ; [26.82352941 11.17647059],1
r1,1,0.001469,10.117409,[4 9] ; [30  8],[8.66666667 4.33333333] ; [25.33333333 12.66666667],0
p11,1,0.003014,8.798767,[4 9] ; [29  9],[8.41176471 4.58823529] ; [24.58823529 13.41176471],0
a5,1,0.003014,8.798767,[4 9] ; [29  9],[8.41176471 4.58823529] ; [24.58823529 13.41176471],0
r3,1,0.0089,6.842876,[8 5] ; [35  3],[10.96078431  2.03921569] ; [32.03921569  5.96078431],0
p8,1,0.010034,6.62887,[ 2 11] ; [21 16],[5.98 7.02] ; [17.02 19.98],0
n6,1,0.012532,6.233985,[7 6] ; [33  5],[10.19607843  2.80392157] ; [29.80392157  8.19607843],0
d3,1,0.01349,6.103649,[6 7] ; [31  7],[9.43137255 3.56862745] ; [27.56862745 10.43137255],0
v2,1,0.019252,5.478456,[ 2 11] ; [20 18],[5.60784314 7.39215686] ; [16.39215686 21.60784314],0
v4,1,0.042805,4.103094,[9 4] ; [34  3],[11.18  1.82] ; [31.82  5.18],0
a3,1,0.056159,3.647329,[5 8] ; [26 12],[7.90196078 5.09803922] ; [23.09803922 14.90196078],0
b3,1,0.069436,3.296314,[4 4] ; [ 4 19],[2.06451613 5.93548387] ; [ 5.93548387 17.06451613],0
b2,1,0.069436,3.296314,[4 4] ; [ 4 19],[2.06451613 5.93548387] ; [ 5.93548387 17.06451613],0
n4,1,0.083959,2.986553,[5 8] ; [25 13],[7.64705882 5.35294118] ; [22.35294118 15.64705882],0
d1,1,0.090674,2.86237,[ 3 10] ; [19 19],[5.60784314 7.39215686] ; [16.39215686 21.60784314],0
p6,1,0.111746,2.529352,[ 2 11] ; [15 23],[4.33333333 8.66666667] ; [12.66666667 25.33333333],0
r4,1,0.141455,2.16206,[8 5] ; [31  7],[9.94117647 3.05882353] ; [29.05882353  8.94117647],0
p7,1,0.151748,2.054589,[6 7] ; [26 12],[8.15686275 4.84313725] ; [23.84313725 14.15686275],0
n2,1,0.184708,1.759334,[4 3] ; [7 1],[5.13333333 1.86666667] ; [5.86666667 2.13333333],0
d4,1,0.213778,1.545657,[8 5] ; [30  8],[9.68627451 3.31372549] ; [28.31372549  9.68627451],0
v1,1,0.220616,1.50036,[ 3 10] ; [16 22],[4.84313725 8.15686275] ; [14.15686275 23.84313725],0
p4,1,0.225616,1.468286,[5 8] ; [22 16],[6.88235294 6.11764706] ; [20.11764706 17.88235294],0
s7,1,0.25873,1.275538,[ 2 11] ; [12 26],[3.56862745 9.43137255] ; [10.43137255 27.56862745],0
p2,1,0.30274,1.062085,[8 5] ; [29  9],[9.43137255 3.56862745] ; [27.56862745 10.43137255],0
r2,1,0.329313,0.951598,[9 3] ; [33  5],[10.08  1.92] ; [31.92  6.08],0
u3,1,0.36131,0.833333,[5 3] ; [5 7],[4. 4.] ; [6. 6.],0
v3,1,0.373112,0.793274,[ 2 10] ; [11 26],[3.18367347 8.81632653] ; [ 9.81632653 27.18367347],0
b4,1,0.377083,0.780191,[9 4] ; [21 17],[7.64705882 5.35294118] ; [22.35294118 15.64705882],0
b5,1,0.377673,0.778262,[8 5] ; [18 20],[6.62745098 6.37254902] ; [19.37254902 18.62745098],0
p3,1,0.377673,0.778262,[5 8] ; [20 18],[6.37254902 6.62745098] ; [18.62745098 19.37254902],0
d5,1,0.406757,0.688259,[8 5] ; [28 10],[9.17647059 3.82352941] ; [26.82352941 11.17647059],0
a6,1,0.471855,0.517628,[5 8] ; [19 19],[6.11764706 6.88235294] ; [17.88235294 20.11764706],0
s6,1,0.481374,0.495748,[7 6] ; [24 13],[8.06 4.94] ; [22.94 14.06],0
s5,1,0.49161,0.473002,[ 3 10] ; [12 24],[3.97959184 9.02040816] ; [11.02040816 24.97959184],0
n5,1,0.523373,0.40724,[8 5] ; [27 11],[8.92156863 4.07843137] ; [26.07843137 11.92156863],0
a4,1,0.612877,0.256007,[4 9] ; [ 9 29],[3.31372549 9.68627451] ; [ 9.68627451 28.31372549],0
a7,1,0.672704,0.178456,[7 6] ; [23 15],[7.64705882 5.35294118] ; [22.35294118 15.64705882],0
s3,1,0.756117,0.096463,[4 9] ; [10 28],[3.56862745 9.43137255] ; [10.43137255 27.56862745],0
p1,1,0.766764,0.087977,[ 1 12] ; [ 4 34],[ 1.2745098 11.7254902] ; [ 3.7254902 34.2745098],0
b1,1,0.781894,0.076647,[5 8] ; [13 25],[4.58823529 8.41176471] ; [13.41176471 24.58823529],0
n1,1,0.832662,0.044643,[3 4] ; [3 5],[2.8 4.2] ; [3.2 4.8],0
u2,1,0.852179,0.034722,[3 5] ; [5 7],[3.2 4.8] ; [4.8 7.2],0
n3,1,0.875996,0.024351,[5 2] ; [6 2],[5.13333333 1.86666667] ; [5.86666667 2.13333333],0
d2,1,0.916974,0.010867,[5 8] ; [14 24],[4.84313725 8.15686275] ; [14.15686275 23.84313725],0
