Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,94.556367,[301  44] ; [66 79],[258.39795918  86.60204082] ; [108.60204082  36.39795918],1
n6,1,0.0,60.255661,[304  38] ; [84 61],[272.47638604  69.52361396] ; [115.52361396  29.47638604],1
p10,1,0.0,31.505452,[281  60] ; [84 60],[256.62886598  84.37113402] ; [108.37113402  35.62886598],1
p9,1,1e-06,23.382243,[288  52] ; [93 50],[268.19875776  71.80124224] ; [112.80124224  30.19875776],1
p4,1,0.000145,14.432457,[205 138] ; [59 85],[185.93839836 157.06160164] ; [78.06160164 65.93839836],1
v1,1,0.000174,14.090009,[181 155] ; [49 91],[162.35294118 173.64705882] ; [67.64705882 72.35294118],1
s7,1,0.000269,13.276267,[152 177] ; [38 98],[134.43010753 194.56989247] ; [55.56989247 80.43010753],1
s6,1,0.000391,12.572399,[210 133] ; [63 81],[192.27720739 150.72279261] ; [80.72279261 63.27720739],1
p11,1,0.000833,11.165306,[279  66] ; [97 48],[264.73469388  80.26530612] ; [111.26530612  33.73469388],1
s8,1,0.001029,10.773791,[139 205] ; [ 36 109],[123.10838446 220.89161554] ; [51.89161554 93.10838446],0
s2,1,0.002321,9.276822,[152 190] ; [ 43 102],[136.94045175 205.05954825] ; [58.05954825 86.94045175],0
a2,1,0.005983,7.555305,[ 92 253] ; [ 22 123],[ 80.26530612 264.73469388] ; [ 33.73469388 111.26530612],0
a8,1,0.007274,7.203916,[ 50 262] ; [  9 126],[ 41.18120805 270.81879195] ; [ 17.81879195 117.18120805],0
p8,1,0.008022,7.028596,[176 162] ; [56 88],[162.68879668 175.31120332] ; [69.31120332 74.68879668],0
p6,1,0.008549,6.914766,[114 226] ; [ 30 110],[102. 238.] ; [42. 98.],0
p2,1,0.011325,6.413634,[281  60] ; [104  40],[270.69072165  70.30927835] ; [114.30927835  29.69072165],0
a5,1,0.011504,6.385769,[260  85] ; [93 52],[248.54081633  96.45918367] ; [104.45918367  40.54081633],0
u1,1,0.011643,6.364374,[ 68 277] ; [ 15 130],[ 58.43877551 286.56122449] ; [ 24.56122449 120.43877551],0
s3,1,0.012696,6.211016,[173 170] ; [54 88],[160.53814433 182.46185567] ; [66.46185567 75.53814433],0
r2,1,0.016605,5.737607,[320  21] ; [124  18],[313.46583851  27.53416149] ; [130.53416149  11.46583851],0
p3,1,0.017931,5.602895,[159 184] ; [50 94],[147.20123203 195.79876797] ; [61.79876797 82.20123203],0
v4,1,0.018183,5.578472,[324  21] ; [127  18],[317.54081633  27.45918367] ; [133.45918367  11.54081633],0
v3,1,0.019657,5.442106,[138 195] ; [40 94],[126.92505353 206.07494647] ; [51.07494647 82.92505353],0
r4,1,0.02513,5.014931,[301  44] ; [115  30],[292.89795918  52.10204082] ; [123.10204082  21.89795918],0
d2,1,0.030205,4.69757,[184 160] ; [62 83],[173.05521472 170.94478528] ; [72.94478528 72.05521472],0
n1,1,0.043162,4.089038,[30 47] ; [ 9 34],[25.025 51.975] ; [13.975 29.025],0
p7,1,0.04318,4.088332,[205 131] ; [73 70],[195.00626305 140.99373695] ; [82.99373695 60.00626305],0
b2,1,0.049918,3.844221,[ 87 124] ; [22 55],[ 79.85763889 131.14236111] ; [29.14236111 47.85763889],0
b3,1,0.049918,3.844221,[ 87 124] ; [22 55],[ 79.85763889 131.14236111] ; [29.14236111 47.85763889],0
p5,1,0.053307,3.734269,[ 25 316] ; [  4 140],[ 20.38969072 320.61030928] ; [  8.61030928 135.38969072],0
p12,1,0.058676,3.574431,[ 21 320] ; [  3 141],[ 16.8742268 324.1257732] ; [  7.1257732 136.8742268],0
a4,1,0.070806,3.264227,[163 180] ; [56 89],[153.92827869 189.07172131] ; [65.07172131 79.92827869],0
r3,1,0.070889,3.262325,[326  18] ; [131  14],[321.48875256  22.51124744] ; [135.51124744   9.48875256],0
u4,1,0.079556,3.073942,[ 12 333] ; [  1 144],[  9.15306122 335.84693878] ; [  3.84693878 141.15306122],0
a3,1,0.119354,2.425774,[254  90] ; [97 48],[246.9202454  97.0797546] ; [104.0797546  40.9202454],0
a1,1,0.189162,1.724129,[ 19 326] ; [  4 141],[ 16.19387755 328.80612245] ; [  6.80612245 138.19387755],0
d1,1,0.202251,1.626047,[237 108] ; [91 54],[230.93877551 114.06122449] ; [97.06122449 47.93877551],0
r1,1,0.246592,1.342509,[277  67] ; [110  35],[272.24539877  71.75460123] ; [114.75460123  30.24539877],0
b4,1,0.285073,1.142746,[201 144] ; [92 53],[206.29591837 138.70408163] ; [86.70408163 58.29591837],0
p1,1,0.291227,1.113941,[ 20 324] ; [  5 138],[ 17.65913758 326.34086242] ; [  7.34086242 135.65913758],0
u2,1,0.334385,0.93184,[53 37] ; [31 15],[55.58823529 34.41176471] ; [28.41176471 17.58823529],0
d5,1,0.352733,0.863602,[299  46] ; [121  24],[295.71428571  49.28571429] ; [124.28571429  20.71428571],0
a7,1,0.355876,0.852395,[257  87] ; [114  31],[260.98977505  83.01022495] ; [110.01022495  34.98977505],0
n2,1,0.356058,0.851749,[53 25] ; [25 17],[50.7 27.3] ; [27.3 14.7],0
a6,1,0.364826,0.821213,[245 100] ; [97 48],[240.79591837 104.20408163] ; [101.20408163  43.79591837],0
v2,1,0.39676,0.718124,[190 144] ; [71 64],[185.87206823 148.12793177] ; [75.12793177 59.87206823],0
