Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,98.233851,[94 47] ; [ 15 133],[53.1799308 87.8200692] ; [55.8200692 92.1799308],1
s6,1,0.0,38.252322,[103  36] ; [55 91],[77.05964912 61.94035088] ; [80.94035088 65.05964912],1
s8,1,1e-06,23.448433,[58 83] ; [ 23 125],[ 39.51903114 101.48096886] ; [ 41.48096886 106.51903114],1
s7,1,4e-06,21.109876,[65 69] ; [ 32 112],[46.75539568 87.24460432] ; [50.24460432 93.75539568],1
p7,1,0.000204,13.796093,[91 43] ; [68 80],[75.55319149 58.44680851] ; [83.44680851 64.55319149],1
r2,1,0.006045,7.536987,[124  14] ; [116  33],[115.40069686  22.59930314] ; [124.59930314  24.40069686],0
s5,1,0.007029,7.265467,[43 93] ; [ 26 120],[ 33.27659574 102.72340426] ; [ 35.72340426 110.27659574],0
r4,1,0.010234,6.59377,[116  25] ; [104  46],[106.59793814  34.40206186] ; [113.40206186  36.59793814],0
r3,1,0.033454,4.522375,[128  11] ; [125  24],[122.10763889  16.89236111] ; [130.89236111  18.10763889],0
v4,1,0.037226,4.340059,[127  11] ; [126  24],[121.22916667  16.77083333] ; [131.77083333  18.22916667],0
d4,1,0.043496,4.076038,[88 53] ; [76 74],[79.46391753 61.53608247] ; [84.53608247 65.46391753],0
s4,1,0.058828,3.570131,[ 34 106] ; [ 23 126],[ 27.61245675 112.38754325] ; [ 29.38754325 119.61245675],0
v1,1,0.085106,2.964592,[62 74] ; [53 96],[54.87719298 81.12280702] ; [60.12280702 88.87719298],0
n2,1,0.093582,2.811646,[28  5] ; [35 16],[24.75  8.25] ; [38.25 12.75],0
b3,1,0.09535,2.781651,[19 62] ; [29 53],[23.85276074 57.14723926] ; [24.14723926 57.85276074],0
b2,1,0.09535,2.781651,[19 62] ; [29 53],[23.85276074 57.14723926] ; [24.14723926 57.85276074],0
p9,1,0.125923,2.342061,[110  28] ; [105  41],[104.47183099  33.52816901] ; [110.52816901  35.47183099],0
r1,1,0.182814,1.774602,[93 46] ; [89 61],[87.53633218 51.46366782] ; [94.46366782 55.53633218],0
n4,1,0.202015,1.627745,[95 45] ; [91 59],[89.79310345 50.20689655] ; [96.20689655 53.79310345],0
p10,1,0.208291,1.583268,[100  36] ; [98 49],[95.15194346 40.84805654] ; [102.84805654  44.15194346],0
a3,1,0.208766,1.57996,[78 62] ; [72 77],[72.66435986 67.33564014] ; [77.33564014 71.66435986],0
s1,1,0.208774,1.579907,[  9 129] ; [  5 145],[  6.70833333 131.29166667] ; [  7.29166667 142.70833333],0
a5,1,0.222735,1.48666,[67 74] ; [82 68],[72.19587629 68.80412371] ; [76.80412371 73.19587629],0
p2,1,0.229341,1.444947,[112  27] ; [112  38],[107.73702422  31.26297578] ; [116.26297578  33.73702422],0
a8,1,0.242249,1.36746,[ 22 113] ; [ 16 124],[ 18.65454545 116.34545455] ; [ 19.34545455 120.65454545],0
u3,1,0.255535,1.292787,[35 27] ; [36 41],[31.66906475 30.33093525] ; [39.33093525 37.66906475],0
p1,1,0.259931,1.269123,[ 11 128] ; [  7 142],[  8.6875 130.3125] ; [  9.3125 139.6875],0
