Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.049946,3.84328,[18 13] ; [ 6 14],[14.58823529 16.41176471] ; [ 9.41176471 10.58823529],0
p10,1,0.20769,1.587454,[18 13] ; [ 8 12],[15.80392157 15.19607843] ; [10.19607843  9.80392157],0
b1,1,0.303762,1.057604,[11 20] ; [10 10],[12.76470588 18.23529412] ; [ 8.23529412 11.76470588],0
p11,1,0.572014,0.319325,[18 13] ; [10 10],[17.01960784 13.98039216] ; [10.98039216  9.01960784],0
p6,1,0.899255,0.016028,[ 7 24] ; [ 4 15],[ 6.82 24.18] ; [ 4.18 14.82],0
