Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000115,14.870488,[8 3] ; [ 9 45],[2.87692308 8.12307692] ; [14.12307692 39.87692308],1
p7,1,0.001608,9.950769,[9 2] ; [17 38],[4.33333333 6.66666667] ; [21.66666667 33.33333333],0
a5,1,0.025904,4.962406,[3 8] ; [35 20],[6.33333333 4.66666667] ; [31.66666667 23.33333333],0
r2,1,0.05328,3.735129,[6 5] ; [44 10],[8.46153846 2.53846154] ; [41.53846154 12.46153846],0
p4,1,0.055299,3.673043,[6 5] ; [14 41],[3.33333333 7.66666667] ; [16.66666667 38.33333333],0
s6,1,0.07626,3.142857,[6 5] ; [15 40],[3.5 7.5] ; [17.5 37.5],0
v2,1,0.091612,2.845814,[6 5] ; [15 38],[3.609375 7.390625] ; [17.390625 35.609375],0
b1,1,0.093067,2.820513,[9 2] ; [30 25],[6.5 4.5] ; [32.5 22.5],0
r3,1,0.093552,2.812174,[10  1] ; [36 19],[7.66666667 3.33333333] ; [38.33333333 16.66666667],0
p2,1,0.098648,2.727273,[8 3] ; [25 30],[5.5 5.5] ; [27.5 27.5],0
s5,1,0.107865,2.585227,[3 7] ; [ 6 49],[1.38461538 8.61538462] ; [ 7.61538462 47.38461538],0
b5,1,0.118913,2.431579,[7 4] ; [21 34],[4.66666667 6.33333333] ; [23.33333333 31.66666667],0
a3,1,0.130845,2.282453,[4 7] ; [33 21],[6.26153846 4.73846154] ; [30.73846154 23.26153846],0
p11,1,0.133131,2.255612,[6 5] ; [17 38],[3.83333333 7.16666667] ; [19.16666667 35.83333333],0
s8,1,0.148829,2.084211,[3 8] ; [ 6 49],[1.5 9.5] ; [ 7.5 47.5],0
d2,1,0.270692,1.213235,[7 4] ; [25 30],[5.33333333 5.66666667] ; [26.66666667 28.33333333],0
n2,1,0.27224,1.205423,[5 2] ; [12 13],[3.71875 3.28125] ; [13.28125 11.71875],0
s4,1,0.301151,1.069091,[3 8] ; [ 8 47],[1.83333333 9.16666667] ; [ 9.16666667 45.83333333],0
b4,1,0.313616,1.015385,[5 6] ; [34 21],[6.5 4.5] ; [32.5 22.5],0
r1,1,0.350201,0.872727,[6 5] ; [38 17],[7.33333333 3.66666667] ; [36.66666667 18.33333333],0
n3,1,0.368042,0.810264,[5 2] ; [12 11],[3.96666667 3.03333333] ; [13.03333333  9.96666667],0
p3,1,0.378223,0.776471,[4 7] ; [13 42],[2.83333333 8.16666667] ; [14.16666667 40.83333333],0
p10,1,0.391805,0.733333,[3 8] ; [ 9 46],[2. 9.] ; [10. 45.],0
a4,1,0.42698,0.631024,[3 8] ; [22 33],[4.16666667 6.83333333] ; [20.83333333 34.16666667],0
u2,1,0.42956,0.624013,[5 2] ; [12 10],[4.10344828 2.89655172] ; [12.89655172  9.10344828],0
u3,1,0.451917,0.56584,[3 4] ; [13  9],[3.86206897 3.13793103] ; [12.13793103  9.86206897],0
s2,1,0.458318,0.55,[4 7] ; [14 41],[3. 8.] ; [15. 40.],0
d1,1,0.492331,0.471429,[5 6] ; [19 36],[4. 7.] ; [20. 35.],0
n5,1,0.492331,0.471429,[3 8] ; [21 34],[4. 7.] ; [20. 35.],0
s7,1,0.513155,0.427628,[1 8] ; [10 39],[1.70689655 7.29310345] ; [ 9.29310345 39.70689655],0
a2,1,0.539136,0.377143,[ 1 10] ; [ 9 46],[1.66666667 9.33333333] ; [ 8.33333333 46.66666667],0
s3,1,0.540194,0.37518,[6 5] ; [24 30],[5.07692308 5.92307692] ; [24.92307692 29.07692308],0
r4,1,0.579188,0.307549,[7 4] ; [30 25],[6.16666667 4.83333333] ; [30.83333333 24.16666667],0
a7,1,0.581294,0.304147,[5 6] ; [30 25],[5.83333333 5.16666667] ; [29.16666667 25.83333333],0
n4,1,0.581294,0.304147,[5 6] ; [30 25],[5.83333333 5.16666667] ; [29.16666667 25.83333333],0
v4,1,0.585759,0.297016,[8 3] ; [34 19],[7.21875 3.78125] ; [34.78125 18.21875],0
d4,1,0.613212,0.255524,[8 3] ; [35 19],[7.27692308 3.72307692] ; [35.72307692 18.27692308],0
d5,1,0.640429,0.218182,[8 3] ; [36 19],[7.33333333 3.66666667] ; [36.66666667 18.33333333],0
p1,1,0.656521,0.197777,[ 1 10] ; [ 3 51],[ 0.67692308 10.32307692] ; [ 3.32307692 50.67692308],0
v3,1,0.657415,0.196678,[3 8] ; [11 41],[2.44444444 8.55555556] ; [11.55555556 40.44444444],0
b2,1,0.67499,0.175821,[1 4] ; [11 27],[1.39534884 3.60465116] ; [10.60465116 27.39534884],0
b3,1,0.67499,0.175821,[1 4] ; [11 27],[1.39534884 3.60465116] ; [10.60465116 27.39534884],0
a8,1,0.681469,0.168477,[ 1 10] ; [ 3 49],[ 0.6984127 10.3015873] ; [ 3.3015873 48.6984127],0
a6,1,0.736956,0.112821,[6 5] ; [33 22],[6.5 4.5] ; [32.5 22.5],0
s1,1,0.765918,0.088636,[1 9] ; [ 4 51],[0.76923077 9.23076923] ; [ 4.23076923 50.76923077],0
d3,1,0.825642,0.048529,[6 5] ; [28 27],[5.66666667 5.33333333] ; [28.33333333 26.66666667],0
n1,1,1.0,0.0,[2 4] ; [ 8 16],[2. 4.] ; [ 8. 16.],0
v1,1,1.0,0.0,[3 8] ; [15 40],[3. 8.] ; [15. 40.],0
