Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,244.278315,[32 80] ; [518  47],[90.98966027 21.01033973] ; [459.01033973 105.98966027],1
p2,1,0.0,51.227579,[67 46] ; [493  72],[93.33333333 19.66666667] ; [466.66666667  98.33333333],1
p11,1,0.0,43.782647,[64 49] ; [477  90],[89.90147059 23.09852941] ; [451.09852941 115.90147059],1
r4,1,0.0,31.821565,[85 28] ; [526  41],[101.53382353  11.46617647] ; [509.46617647  57.53382353],1
r3,1,0.0,25.634926,[96 16] ; [548  17],[106.54062038   5.45937962] ; [537.45937962  27.54062038],1
a5,1,7e-06,20.287196,[63 50] ; [433 134],[82.42352941 30.57647059] ; [413.57647059 153.42352941],1
b1,1,1.3e-05,18.951146,[61 52] ; [184 383],[40.71323529 72.28676471] ; [204.28676471 362.71323529],1
s8,1,1.5e-05,18.706429,[27 84] ; [263 302],[47.6183432 63.3816568] ; [242.3816568 322.6183432],1
s6,1,3.1e-05,17.327871,[54 57] ; [386 172],[73.0044843 37.9955157] ; [366.9955157 191.0044843],1
p8,1,4.6e-05,16.593502,[36 77] ; [295 263],[55.74217586 57.25782414] ; [275.25782414 282.74217586],1
p3,1,0.00015,14.36826,[34 78] ; [283 284],[52.28865979 59.71134021] ; [264.71134021 302.28865979],1
v1,1,0.000184,13.988156,[40 73] ; [303 251],[58.10944528 54.89055472] ; [284.89055472 269.10944528],1
v4,1,0.000321,12.942796,[100  13] ; [546  20],[107.50810015   5.49189985] ; [538.49189985  27.50810015],1
a3,1,0.000356,12.748028,[63 50] ; [409 154],[78.89940828 34.10059172] ; [393.10059172 169.89940828],1
p7,1,0.000395,12.556193,[52 59] ; [360 196],[68.56371814 42.43628186] ; [343.43628186 212.56371814],1
n5,1,0.000509,12.080727,[74 39] ; [454 111],[88. 25.] ; [440. 125.],1
s2,1,0.000696,11.500915,[38 72] ; [294 269],[54.26448737 55.73551263] ; [277.73551263 285.26448737],1
p6,1,0.000724,11.426523,[23 88] ; [210 351],[38.48660714 72.51339286] ; [194.51339286 366.48660714],1
s3,1,0.00079,11.263546,[44 68] ; [317 243],[60.16666667 51.83333333] ; [300.83333333 259.16666667],1
p4,1,0.000922,10.978093,[48 64] ; [338 227],[63.85819793 48.14180207] ; [322.14180207 242.85819793],1
s7,1,0.001045,10.746749,[35 73] ; [271 275],[50.53211009 57.46788991] ; [255.46788991 290.53211009],0
r2,1,0.00278,8.946782,[100  12] ; [538  22],[106.33333333   5.66666667] ; [531.66666667  28.33333333],0
d5,1,0.003562,8.494751,[80 33] ; [467  98],[91.16666667 21.83333333] ; [455.83333333 109.16666667],0
s5,1,0.003958,8.303181,[21 89] ; [181 368],[33.71775417 76.28224583] ; [168.28224583 380.71775417],0
v2,1,0.004067,8.253458,[49 62] ; [322 224],[62.6803653 48.3196347] ; [308.3196347 237.6803653],0
a4,1,0.004194,8.197881,[37 74] ; [272 293],[50.73816568 60.26183432] ; [258.26183432 306.73816568],0
d3,1,0.004685,7.997374,[65 48] ; [402 164],[77.71870398 35.28129602] ; [389.28129602 176.71870398],0
a6,1,0.009103,6.802484,[64 49] ; [392 174],[75.88807069 37.11192931] ; [380.11192931 185.88807069],0
s1,1,0.010465,6.553912,[  7 105] ; [ 11 548],[  3.00447094 108.99552906] ; [ 14.99552906 544.00447094],0
n4,1,0.013092,6.156656,[79 34] ; [455 111],[88.86892489 24.13107511] ; [445.13107511 120.86892489],0
d1,1,0.021839,5.258532,[55 58] ; [342 225],[65.97205882 47.02794118] ; [331.02794118 235.97205882],0
d4,1,0.037901,4.30948,[83 29] ; [467  99],[90.85545723 21.14454277] ; [459.14454277 106.85545723],0
a8,1,0.03941,4.243093,[ 7 93] ; [ 76 442],[13.43042071 86.56957929] ; [ 69.56957929 448.43042071],0
p12,1,0.046411,3.966631,[  2 111] ; [ 37 528],[  6.5 106.5] ; [ 32.5 532.5],0
r1,1,0.048987,3.87579,[81 32] ; [452 113],[88.83333333 24.16666667] ; [444.16666667 120.83333333],0
a2,1,0.063562,3.441911,[20 93] ; [147 420],[27.75147059 85.24852941] ; [139.24852941 427.75147059],0
n3,1,0.067488,3.343073,[23 14] ; [92 27],[27.27564103  9.72435897] ; [87.72435897 31.27564103],0
a7,1,0.096808,2.757364,[73 39] ; [412 153],[80.23633678 31.76366322] ; [404.76366322 160.23633678],0
